Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.668424,903
Aaron_Sorkin_,0.918908,1557
Abdel_Nasser_Assidi_,0.493454,323
Abdoulaye_Wade_,0.751208,1170
Abdullah_,0.369288,80
Abdullah_Gul_,0.649152,824
Abdullah_al-Attiyah_,0.993632,1623
Abdullatif_Sener_,0.748901,1161
Abel_Pacheco_,0.902416,1537
Abid_Hamid_Mahmud_Al-Tikriti_,0.586486,606
Adam_Sandler_,0.737347,1115
Adam_Scott_,0.760081,1197
Adel_Al-Jubeir_,0.571629,549
Adolfo_Aguilar_Zinser_,0.735491,1108
Adolfo_Rodriguez_Saa_,0.759545,1193
Adrian_McPherson_,0.803185,1320
Adrien_Brody_,0.644845,806
Ahmad_Masood_,0.557225,496
Ahmed_Chalabi_,0.467718,269
Ahmet_Necdet_Sezer_,0.854035,1426
Ai_Sugiyama_,0.529307,415
Aicha_El_Ouafi_,0.49981,336
Aitor_Gonzalez_,0.840165,1401
Akbar_Hashemi_Rafsanjani_,0.562159,511
Akhmed_Zakayev_,0.350469,53
Al_Davis_,0.39808,113
Al_Gore_,0.904091,1538
Al_Pacino_,0.569237,538
Al_Sharpton_,0.534278,430
Alan_Ball_,0.733316,1106
Alan_Greenspan_,0.569144,537
Alan_Mulally_,0.396366,108
Alastair_Campbell_,0.492708,321
Albert_Costa_,0.886577,1500
Alberto_Fujimori_,0.721521,1072
Alberto_Ruiz_Gallardon_,0.613855,705
Albrecht_Mentz_,0.718137,1061
Aldo_Paredes_,0.685619,972
Alec_Baldwin_,0.430338,190
Alejandro_Atchugarry_,0.393423,104
Alejandro_Avila_,0.717835,1059
Alejandro_Toledo_,0.503579,343
Aleksander_Kwasniewski_,0.723451,1081
Alex_Barros_,0.584061,594
Alex_Penelas_,0.706883,1022
Alex_Sink_,0.696022,999
Alexander_Downer_,0.34907,51
Alexander_Losyukov_,0.622522,730
Alexander_Rumyantsev_,0.914756,1553
Alexandra_Stevenson_,0.598615,650
Alexandra_Vodjanikova_,0.36501,70
Ali_Abbas_,0.914355,1552
Ali_Khamenei_,1.00673,1633
Ali_Naimi_,0.776646,1243
Alice_Fisher_,0.610605,692
Alicia_Silverstone_,0.882998,1487
Alimzhan_Tokhtakhounov_,0.890972,1512
Alison_Lohman_,0.663412,885
Allen_Iverson_,0.740022,1129
Allison_Janney_,0.680174,947
Allyson_Felix_,0.479878,289
Alvaro_Noboa_,0.913532,1551
Alvaro_Silva_Calderon_,0.590843,628
Alvaro_Uribe_,0.885182,1494
Amanda_Beard_,0.920531,1560
Amanda_Bynes_,0.469744,271
Amanda_Coetzer_,0.586889,609
Amber_Tamblyn_,0.783373,1265
Amelia_Vega_,0.537548,445
Amelie_Mauresmo_,0.620128,719
Amer_al-Saadi_,0.867254,1453
Amram_Mitzna_,0.594377,640
Ana_Guevara_,0.767026,1210
Ana_Palacio_,0.794769,1299
Anastasia_Myskina_,0.354263,58
Anders_Ebbeson_,0.548887,474
Anders_Fogh_Rasmussen_,0.640338,793
Andre_Agassi_,0.797459,1306
Andrei_Mikhnevich_,0.455014,239
Andrew_Bunner_,0.670168,912
Andrew_Cuomo_,0.876718,1479
