Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2380,765
Aaron_Sorkin_,3925,1554
Abdoulaye_Wade_,2344,737
Abdullah_,1510,254
Abdullah_Gul_,2152,612
Abdullah_al-Attiyah_,4508,1658
Abdullatif_Sener_,2662,957
Abel_Pacheco_,3411,1382
Abid_Hamid_Mahmud_Al-Tikriti_,3228,1282
Adam_Sandler_,3389,1374
Adam_Scott_,4145,1603
Adel_Al-Jubeir_,4229,1617
Adolfo_Aguilar_Zinser_,3259,1302
Adolfo_Rodriguez_Saa_,1385,198
Adrian_McPherson_,4453,1653
Adrian_Nastase_,1815,399
Adrien_Brody_,1372,192
Ahmad_Masood_,2031,543
Ahmed_Chalabi_,1856,428
Ahmet_Necdet_Sezer_,2220,657
Ai_Sugiyama_,3355,1356
Aicha_El_Ouafi_,2069,560
Aitor_Gonzalez_,4623,1667
Akbar_Hashemi_Rafsanjani_,1870,441
Akhmed_Zakayev_,2486,843
Al_Davis_,2844,1068
Al_Gore_,1689,324
Al_Pacino_,3845,1536
Al_Sharpton_,2608,918
Alan_Ball_,2611,921
Alan_Greenspan_,3493,1415
Alan_Mulally_,1504,250
Alastair_Campbell_,2334,732
Albert_Costa_,4737,1674
Alberto_Fujimori_,1777,375
Alberto_Ruiz_Gallardon_,914,50
Albrecht_Mentz_,1875,451
Aldo_Paredes_,3612,1458
Alec_Baldwin_,1764,369
Alejandro_Atchugarry_,1210,133
Alejandro_Avila_,2365,753
Alejandro_Toledo_,2317,721
Aleksander_Kwasniewski_,3590,1447
Alex_Barros_,1991,512
Alex_Penelas_,1170,112
Alex_Sink_,3441,1398
Alexander_Downer_,504,10
Alexander_Losyukov_,1842,419
Alexander_Rumyantsev_,2210,652
Alexandra_Stevenson_,2167,624
Alexandra_Vodjanikova_,1840,417
Ali_Abbas_,1943,491
Ali_Khamenei_,2369,757
Ali_Naimi_,2521,862
Alice_Fisher_,2271,691
Alicia_Silverstone_,3780,1514
Alimzhan_Tokhtakhounov_,1588,279
Alison_Lohman_,2309,712
Allen_Iverson_,2190,641
Allison_Janney_,2653,950
Allyson_Felix_,3491,1413
Alvaro_Noboa_,2042,551
Alvaro_Silva_Calderon_,3038,1183
Alvaro_Uribe_,1287,161
Amanda_Beard_,1348,183
Amanda_Bynes_,1167,109
Amanda_Coetzer_,2764,1024
Amber_Tamblyn_,2759,1020
Amelia_Vega_,1061,76
Amelie_Mauresmo_,3876,1544
Amer_al-Saadi_,1030,70
Amram_Mitzna_,1875,452
Ana_Guevara_,3590,1448
Ana_Palacio_,1186,125
Anastasia_Myskina_,3206,1270
Anders_Ebbeson_,3014,1166
Anders_Fogh_Rasmussen_,2139,604
Andre_Agassi_,3144,1239
Andrei_Mikhnevich_,3694,1481
Andrew_Bunner_,3039,1184
Andrew_Cuomo_,3754,1509
Andrew_Niccol_,1710,340
Andrew_Weissmann_,3348,1354
Andy_Hebb_,1230,140
Andy_Roddick_,2742,1006
Angela_Bassett_,2267,689
Angela_Lansbury_,1153,96
Angela_Merkel_,2507,858
Angelina_Jolie_,2380,766
Angelo_Reyes_,1575,272
Anibal_Ibarra_,1474,232
Ann_Veneman_,2540,878
