Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,104970,297
Aaron_Sorkin_,150715,1470
Abdoulaye_Wade_,108086,347
Abdullah_,93630,214
Abdullah_Gul_,119124,566
Abdullah_al-Attiyah_,148043,1420
Abdullatif_Sener_,108383,354
Abel_Pacheco_,135335,1061
Abid_Hamid_Mahmud_Al-Tikriti_,128898,866
Adam_Sandler_,135364,1064
Adam_Scott_,142204,1269
Adel_Al-Jubeir_,159549,1593
Adolfo_Aguilar_Zinser_,125496,753
Adolfo_Rodriguez_Saa_,119519,579
Adrian_McPherson_,145090,1355
Adrian_Nastase_,115080,481
Adrien_Brody_,125011,736
Ahmad_Masood_,110732,386
Ahmed_Chalabi_,126530,789
Ahmet_Necdet_Sezer_,0,1
Ai_Sugiyama_,125210,741
Aicha_El_Ouafi_,131410,928
Aitor_Gonzalez_,152006,1493
Akbar_Hashemi_Rafsanjani_,127418,806
Akhmed_Zakayev_,154212,1529
Al_Davis_,0,2
Al_Gore_,132055,948
Al_Pacino_,152842,1503
Al_Sharpton_,130734,914
Alan_Ball_,116415,509
Alan_Greenspan_,144597,1339
Alan_Mulally_,0,3
Alastair_Campbell_,128165,842
Albert_Costa_,157768,1574
Alberto_Fujimori_,0,4
Alberto_Ruiz_Gallardon_,117549,530
Albrecht_Mentz_,113441,443
Aldo_Paredes_,124030,700
Alec_Baldwin_,114457,472
Alejandro_Atchugarry_,117688,534
Alejandro_Avila_,116064,501
Alejandro_Toledo_,136409,1085
Aleksander_Kwasniewski_,131034,918
Alex_Barros_,141819,1257
Alex_Penelas_,116009,499
Alex_Sink_,151868,1488
Alexander_Downer_,92423,205
Alexander_Losyukov_,128853,864
Alexander_Rumyantsev_,114820,478
Alexandra_Stevenson_,90542,198
Alexandra_Vodjanikova_,105912,303
Ali_Abbas_,120994,620
Ali_Khamenei_,0,5
Ali_Naimi_,127233,801
Alice_Fisher_,112963,433
Alicia_Silverstone_,144597,1340
Alimzhan_Tokhtakhounov_,91937,201
Alison_Lohman_,158096,1579
Allen_Iverson_,0,6
Allison_Janney_,139899,1208
Allyson_Felix_,129085,871
Alvaro_Noboa_,108012,345
Alvaro_Silva_Calderon_,120313,609
Alvaro_Uribe_,116387,508
Amanda_Beard_,0,7
Amanda_Bynes_,134136,1017
Amanda_Coetzer_,106704,316
Amber_Tamblyn_,145453,1365
Amelia_Vega_,125573,758
Amelie_Mauresmo_,129444,878
Amer_al-Saadi_,122831,674
Amram_Mitzna_,117866,537
Ana_Guevara_,142826,1286
Ana_Palacio_,123650,694
Anastasia_Myskina_,117685,533
Anders_Ebbeson_,124860,730
Anders_Fogh_Rasmussen_,137187,1111
Andre_Agassi_,127826,825
Andrei_Mikhnevich_,150136,1461
Andrew_Bunner_,134937,1044
Andrew_Cuomo_,154667,1535
Andrew_Niccol_,101937,268
Andrew_Weissmann_,138479,1158
Andy_Hebb_,0,8
Andy_Roddick_,120211,601
Angela_Bassett_,119065,562
Angela_Lansbury_,108553,357
Angela_Merkel_,152858,1504
Angelina_Jolie_,155094,1540
Angelo_Reyes_,87564.5,188
Anibal_Ibarra_,110734,387
Ann_Veneman_,132201,955
