Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,114172,802
Aaron_Sorkin_,138728,1430
Abdel_Nasser_Assidi_,127464,1180
Abdoulaye_Wade_,104769,530
Abdullah_,128677,1218
Abdullah_Gul_,112880,753
Abdullah_al-Attiyah_,129274,1239
Abdullatif_Sener_,92012,260
Abel_Pacheco_,135008,1356
Abid_Hamid_Mahmud_Al-Tikriti_,102678,480
Adam_Sandler_,117363,891
Adam_Scott_,139736,1449
Adel_Al-Jubeir_,69862.5,54
Adolfo_Aguilar_Zinser_,122601,1064
Adolfo_Rodriguez_Saa_,147315,1544
Adrian_McPherson_,129831,1253
Adrian_Nastase_,96679.8,340
Adrien_Brody_,120326,986
Ahmad_Masood_,141949,1479
Ahmed_Chalabi_,166138,1645
Ahmet_Necdet_Sezer_,118792,941
Ai_Sugiyama_,88364,203
Aicha_El_Ouafi_,84715,151
Aitor_Gonzalez_,0,1
Akbar_Hashemi_Rafsanjani_,148020,1552
Akhmed_Zakayev_,61119.3,33
Al_Davis_,114264,808
Al_Gore_,129418,1242
Al_Pacino_,97049.6,346
Al_Sharpton_,114726,821
Alan_Ball_,110980,704
Alan_Greenspan_,132568,1305
Alan_Mulally_,85743,161
Alastair_Campbell_,169491,1659
Albert_Costa_,145000,1516
Alberto_Fujimori_,79330,100
Alberto_Ruiz_Gallardon_,142421,1484
Albrecht_Mentz_,120217,981
Aldo_Paredes_,117875,907
Alec_Baldwin_,127178,1175
Alejandro_Atchugarry_,95561,311
Alejandro_Avila_,113823,789
Alejandro_Toledo_,104932,537
Aleksander_Kwasniewski_,124305,1109
Alex_Barros_,76005.5,73
Alex_Penelas_,136435,1390
Alex_Sink_,107166,593
Alexander_Downer_,134308,1344
Alexander_Losyukov_,100574,422
Alexander_Rumyantsev_,131080,1274
Alexandra_Stevenson_,0,2
Alexandra_Vodjanikova_,110478,686
Ali_Abbas_,125243,1131
Ali_Khamenei_,117480,899
Ali_Naimi_,128788,1223
Alice_Fisher_,105512,548
Alicia_Silverstone_,112141,731
Alimzhan_Tokhtakhounov_,122463,1057
Alison_Lohman_,0,3
Allen_Iverson_,112959,756
Allison_Janney_,105227,546
Allyson_Felix_,113748,787
Alvaro_Noboa_,141693,1472
Alvaro_Silva_Calderon_,131486,1287
Alvaro_Uribe_,140855,1464
Amanda_Beard_,99865.5,404
Amanda_Bynes_,120353,987
Amanda_Coetzer_,133927,1333
Amber_Tamblyn_,122183,1049
Amelia_Vega_,123782,1092
Amelie_Mauresmo_,163983,1636
Amer_al-Saadi_,89788,219
Amram_Mitzna_,113841,791
Ana_Guevara_,96952.5,343
Ana_Palacio_,106709,579
Anastasia_Myskina_,147046,1540
Anders_Ebbeson_,138136,1413
Anders_Fogh_Rasmussen_,127486,1182
Andre_Agassi_,113051,762
Andrei_Mikhnevich_,120617,1000
Andrew_Bunner_,158146,1611
Andrew_Cuomo_,96406.5,330
Andrew_Niccol_,106618,575
Andrew_Weissmann_,101553,445
Andy_Hebb_,119707,973
Andy_Roddick_,179705,1673
Angela_Bassett_,121459,1030
Angela_Lansbury_,119169,959
Angela_Merkel_,111103,710
Angelina_Jolie_,78063.3,92
