Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.907536,1017
Aaron_Sorkin_,0.907246,1015
Abdel_Nasser_Assidi_,0.894381,985
Abdoulaye_Wade_,0.843402,882
Abdullah_,0.438959,53
Abdullah_Gul_,0.75257,625
Abdullah_al-Attiyah_,0.845455,886
Abdullatif_Sener_,0.604357,291
Abel_Pacheco_,1.21528,1586
Abid_Hamid_Mahmud_Al-Tikriti_,0.457705,69
Adam_Sandler_,1.02074,1270
Adam_Scott_,1.15431,1493
Adel_Al-Jubeir_,0.798971,759
Adolfo_Aguilar_Zinser_,0.724602,564
Adolfo_Rodriguez_Saa_,0.763713,662
Adrian_McPherson_,0.9205,1041
Adrian_Nastase_,0.414333,33
Adrien_Brody_,0.724371,562
Ahmad_Masood_,0.513845,133
Ahmed_Chalabi_,0.54058,180
Ahmet_Necdet_Sezer_,1.22393,1594
Ai_Sugiyama_,0.58003,251
Aicha_El_Ouafi_,1.20789,1574
Aitor_Gonzalez_,0.972398,1166
Akbar_Hashemi_Rafsanjani_,0.855141,905
Akhmed_Zakayev_,0.774601,700
Al_Davis_,0.866555,930
Al_Gore_,1.03058,1286
Al_Pacino_,0.83119,839
Al_Sharpton_,1.27997,1634
Alan_Ball_,1.00903,1245
Alan_Greenspan_,0.413554,32
Alan_Mulally_,1.11598,1439
Alastair_Campbell_,0.445418,60
Albert_Costa_,1.23252,1603
Alberto_Fujimori_,0.902085,1007
Alberto_Ruiz_Gallardon_,1.11963,1444
Albrecht_Mentz_,0.901966,1004
Aldo_Paredes_,0.420304,40
Alec_Baldwin_,0.688197,460
Alejandro_Atchugarry_,0.867293,931
Alejandro_Avila_,1.12305,1448
Alejandro_Toledo_,0.708654,518
Aleksander_Kwasniewski_,1.10873,1431
Alex_Barros_,0.697473,490
Alex_Penelas_,0.737448,590
Alex_Sink_,1.27125,1631
Alexander_Downer_,0.586972,265
Alexander_Losyukov_,0.549124,196
Alexander_Rumyantsev_,0.74228,602
Alexandra_Stevenson_,0.89837,996
Alexandra_Vodjanikova_,0.606623,295
Ali_Abbas_,1.19755,1551
Ali_Khamenei_,1.03295,1290
Ali_Naimi_,0.959427,1143
Alice_Fisher_,0.68601,447
Alicia_Silverstone_,1.18628,1538
Alimzhan_Tokhtakhounov_,1.16015,1500
Alison_Lohman_,0.700432,498
Allen_Iverson_,0.977841,1176
Allison_Janney_,0.920995,1044
Allyson_Felix_,0.579872,249
Alvaro_Noboa_,0.914959,1030
Alvaro_Silva_Calderon_,0.857013,906
Alvaro_Uribe_,0.948799,1113
Amanda_Beard_,0.983127,1185
Amanda_Bynes_,0.99197,1213
Amanda_Coetzer_,0.555386,206
Amber_Tamblyn_,1.13128,1466
Amelia_Vega_,0.857163,907
Amelie_Mauresmo_,1.00149,1232
Amer_al-Saadi_,0.570919,234
Amram_Mitzna_,1.09373,1403
Ana_Guevara_,0.755645,635
Ana_Palacio_,0.882227,956
Anastasia_Myskina_,0.808843,789
Anders_Ebbeson_,0.417452,37
Anders_Fogh_Rasmussen_,0.415524,35
Andre_Agassi_,0.986571,1197
Andrei_Mikhnevich_,1.04888,1312
Andrew_Bunner_,0.80999,790
