Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1452,225
Aaron_Sorkin_,1259,165
Abdel_Nasser_Assidi_,2294,680
Abdoulaye_Wade_,3944,1570
Abdullah_,2735,987
Abdullah_Gul_,3031,1165
Abdullah_al-Attiyah_,2493,805
Abdullatif_Sener_,3155,1236
Abel_Pacheco_,1523,254
Abid_Hamid_Mahmud_Al-Tikriti_,3840,1547
Adam_Sandler_,851,66
Adam_Scott_,3409,1380
Adel_Al-Jubeir_,4146,1625
Adolfo_Aguilar_Zinser_,2884,1071
Adolfo_Rodriguez_Saa_,3300,1328
Adrian_McPherson_,3178,1250
Adrian_Nastase_,2930,1098
Adrien_Brody_,2557,852
Ahmad_Masood_,4270,1643
Ahmed_Chalabi_,3420,1386
Ahmet_Necdet_Sezer_,1699,341
Ai_Sugiyama_,3298,1327
Aicha_El_Ouafi_,1907,448
Aitor_Gonzalez_,4410,1656
Akbar_Hashemi_Rafsanjani_,2061,529
Akhmed_Zakayev_,2814,1018
Al_Davis_,2781,1004
Al_Gore_,860,71
Al_Pacino_,1507,245
Al_Sharpton_,3088,1201
Alan_Ball_,3167,1242
Alan_Greenspan_,3566,1445
Alan_Mulally_,568,20
Alastair_Campbell_,2564,859
Albert_Costa_,2021,505
Alberto_Fujimori_,2897,1080
Alberto_Ruiz_Gallardon_,1450,223
Albrecht_Mentz_,2350,714
Aldo_Paredes_,4266,1642
Alec_Baldwin_,3373,1363
Alejandro_Atchugarry_,1949,464
Alejandro_Avila_,3535,1435
Alejandro_Toledo_,1146,135
Aleksander_Kwasniewski_,2504,808
Alex_Barros_,2668,935
Alex_Penelas_,2293,677
Alex_Sink_,2616,907
Alexander_Downer_,1884,435
Alexander_Losyukov_,3378,1368
Alexander_Rumyantsev_,1874,430
Alexandra_Stevenson_,2203,615
Alexandra_Vodjanikova_,3962,1575
Ali_Abbas_,1844,414
Ali_Khamenei_,3582,1452
Ali_Naimi_,2388,748
Alice_Fisher_,2992,1141
Alicia_Silverstone_,3518,1428
Alimzhan_Tokhtakhounov_,1038,105
Alison_Lohman_,2863,1054
Allen_Iverson_,3029,1161
Allison_Janney_,1205,150
Allyson_Felix_,3402,1374
Alvaro_Noboa_,2230,634
Alvaro_Silva_Calderon_,1705,342
Alvaro_Uribe_,1086,120
Amanda_Beard_,1548,263
Amanda_Bynes_,2042,514
Amanda_Coetzer_,3099,1205
Amber_Tamblyn_,1336,188
Amelia_Vega_,1551,266
Amelie_Mauresmo_,3084,1199
Amer_al-Saadi_,2629,918
Amram_Mitzna_,2363,724
Ana_Guevara_,2243,641
Ana_Palacio_,986,90
Anastasia_Myskina_,3552,1442
Anders_Ebbeson_,4166,1631
Anders_Fogh_Rasmussen_,1079,117
Andre_Agassi_,3195,1263
Andrei_Mikhnevich_,2535,830
Andrew_Bunner_,2321,694
Andrew_Cuomo_,2157,585
Andrew_Niccol_,3000,1148
Andrew_Weissmann_,2242,640
Andy_Hebb_,2715,972
Andy_Roddick_,3446,1405
Angela_Bassett_,2409,759
Angela_Lansbury_,854,68
Angela_Merkel_,935,84
Angelina_Jolie_,1490,242
Angelo_Reyes_,1511,249
