Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.853291,1252
Aaron_Sorkin_,0.554122,549
Abdel_Nasser_Assidi_,0.451649,267
Abdoulaye_Wade_,0.788965,1129
Abdullah_Gul_,0.567799,578
Abdullah_al-Attiyah_,0.947641,1428
Abdullatif_Sener_,0.593994,652
Abel_Pacheco_,1.09279,1612
Abid_Hamid_Mahmud_Al-Tikriti_,0.930064,1401
Adam_Sandler_,0.78966,1132
Adam_Scott_,0.946816,1426
Adel_Al-Jubeir_,0.72713,987
Adolfo_Aguilar_Zinser_,0.523054,460
Adolfo_Rodriguez_Saa_,0.833045,1213
Adrian_McPherson_,0.78357,1114
Adrian_Nastase_,0.369288,100
Adrien_Brody_,0.679667,879
Ahmad_Masood_,0.245478,3
Ahmed_Chalabi_,0.297384,22
Ahmet_Necdet_Sezer_,0.975701,1468
Ai_Sugiyama_,0.984834,1482
Aicha_El_Ouafi_,0.977852,1472
Aitor_Gonzalez_,0.736677,1012
Akbar_Hashemi_Rafsanjani_,0.651618,817
Akhmed_Zakayev_,0.558907,562
Al_Davis_,0.547667,521
Al_Gore_,0.929528,1399
Al_Pacino_,0.602333,672
Al_Sharpton_,0.461599,295
Alan_Ball_,0.883043,1315
Alan_Greenspan_,0.496279,390
Alan_Mulally_,0.427973,211
Alastair_Campbell_,1.05004,1573
Albert_Costa_,0.991867,1500
Alberto_Fujimori_,0.735832,1010
Alberto_Ruiz_Gallardon_,0.493713,380
Albrecht_Mentz_,0.569774,584
Aldo_Paredes_,0.56316,570
Alec_Baldwin_,0.467253,314
Alejandro_Atchugarry_,0.37624,114
Alejandro_Avila_,0.788692,1127
Alejandro_Toledo_,0.490112,373
Aleksander_Kwasniewski_,0.510701,432
Alex_Barros_,0.514742,441
Alex_Penelas_,0.581064,610
Alex_Sink_,1.05726,1581
Alexander_Downer_,0.638255,775
Alexander_Losyukov_,0.398618,156
Alexander_Rumyantsev_,0.625306,739
Alexandra_Stevenson_,0.812963,1173
Alexandra_Vodjanikova_,0.558644,560
Ali_Abbas_,1.10933,1618
Ali_Khamenei_,0.937105,1409
Ali_Naimi_,0.881581,1310
Alice_Fisher_,0.51194,436
Alicia_Silverstone_,0.827258,1201
Alimzhan_Tokhtakhounov_,0.982023,1475
Alison_Lohman_,0.432152,222
Allen_Iverson_,0.738263,1015
Allison_Janney_,0.771715,1086
Allyson_Felix_,0.455934,280
Alvaro_Noboa_,0.9586,1440
Alvaro_Silva_Calderon_,0.587351,628
Alvaro_Uribe_,0.861081,1269
Amanda_Beard_,0.946606,1425
Amanda_Bynes_,0.635237,768
Amanda_Coetzer_,0.42219,196
Amber_Tamblyn_,0.88851,1328
Amelia_Vega_,0.677848,877
Amelie_Mauresmo_,0.818302,1186
Amer_al-Saadi_,0.417456,187
Amram_Mitzna_,0.560951,564
Ana_Guevara_,0.870305,1289
Ana_Palacio_,0.46689,312
Anastasia_Myskina_,0.730942,997
Anders_Ebbeson_,0.467465,316
Anders_Fogh_Rasmussen_,0.304738,28
Andre_Agassi_,0.807559,1165
Andrei_Mikhnevich_,0.437381,236
Andrew_Bunner_,0.624874,734
Andrew_Cuomo_,0.972042,1464
