Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,110643,505
Aaron_Sorkin_,118577,683
Abdel_Nasser_Assidi_,128631,963
Abdoulaye_Wade_,125988,869
Abdullah_,127968,948
Abdullah_Gul_,137007,1201
Abdullah_al-Attiyah_,156836,1564
Abdullatif_Sener_,130468,1021
Abel_Pacheco_,137886,1220
Abid_Hamid_Mahmud_Al-Tikriti_,138361,1239
Adam_Sandler_,106262,436
Adam_Scott_,139676,1270
Adel_Al-Jubeir_,116139,614
Adolfo_Aguilar_Zinser_,132262,1079
Adolfo_Rodriguez_Saa_,0,1
Adrian_McPherson_,145239,1396
Adrian_Nastase_,111683,522
Adrien_Brody_,119060,697
Ahmad_Masood_,134915,1144
Ahmed_Chalabi_,89418,257
Ahmet_Necdet_Sezer_,136482,1187
Ai_Sugiyama_,113798,561
Aicha_El_Ouafi_,0,2
Aitor_Gonzalez_,141228,1305
Akbar_Hashemi_Rafsanjani_,127801,938
Akhmed_Zakayev_,133103,1104
Al_Davis_,109807,490
Al_Gore_,123426,801
Al_Pacino_,110687,506
Al_Sharpton_,161064,1605
Alan_Ball_,133212,1105
Alan_Greenspan_,130024,1007
Alan_Mulally_,127865,944
Alastair_Campbell_,128704,964
Albert_Costa_,117976,668
Alberto_Fujimori_,160704,1602
Alberto_Ruiz_Gallardon_,0,3
Albrecht_Mentz_,146560,1421
Aldo_Paredes_,0,4
Alec_Baldwin_,158027,1573
Alejandro_Atchugarry_,141364,1310
Alejandro_Avila_,117101,646
Alejandro_Toledo_,138283,1235
Aleksander_Kwasniewski_,148821,1451
Alex_Barros_,146265,1417
Alex_Penelas_,132180,1075
Alex_Sink_,117965,667
Alexander_Downer_,106549,442
Alexander_Losyukov_,139161,1255
Alexander_Rumyantsev_,0,5
Alexandra_Stevenson_,135166,1148
Alexandra_Vodjanikova_,135488,1160
Ali_Abbas_,105065,411
Ali_Khamenei_,154281,1541
Ali_Naimi_,107387,453
Alice_Fisher_,102829,372
Alicia_Silverstone_,123489,803
Alimzhan_Tokhtakhounov_,141417,1312
Alison_Lohman_,100852,353
Allen_Iverson_,0,6
Allison_Janney_,108652,472
Allyson_Felix_,147034,1430
Alvaro_Noboa_,136265,1180
Alvaro_Silva_Calderon_,142698,1346
Alvaro_Uribe_,140114,1278
Amanda_Beard_,127111,911
Amanda_Bynes_,90103,263
Amanda_Coetzer_,129101,973
Amber_Tamblyn_,164412,1629
Amelia_Vega_,149400,1461
Amelie_Mauresmo_,128517,959
Amer_al-Saadi_,131536,1056
Amram_Mitzna_,125477,856
Ana_Guevara_,147446,1437
Ana_Palacio_,116699,634
Anastasia_Myskina_,170447,1655
Anders_Ebbeson_,118844,693
Anders_Fogh_Rasmussen_,112281,536
Andre_Agassi_,141150,1303
Andrei_Mikhnevich_,113695,560
Andrew_Bunner_,143460,1364
Andrew_Cuomo_,0,7
Andrew_Niccol_,109637,487
Andrew_Weissmann_,122776,785
Andy_Hebb_,121319,755
Andy_Roddick_,117867,663
Angela_Bassett_,135403,1156
Angela_Lansbury_,0,8
Angela_Merkel_,143824,1367
Angelina_Jolie_,127847,941
Angelo_Reyes_,126021,873
