Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.803487,894
Aaron_Sorkin_,0.853558,1056
Abdel_Nasser_Assidi_,0.782186,816
Abdoulaye_Wade_,0.871678,1132
Abdullah_,1.01051,1455
Abdullah_Gul_,1.00035,1438
Abdullah_al-Attiyah_,0.599971,191
Abdullatif_Sener_,0.764269,745
Abel_Pacheco_,0.527305,62
Abid_Hamid_Mahmud_Al-Tikriti_,0.936982,1295
Adam_Sandler_,0.597548,185
Adam_Scott_,0.632286,284
Adel_Al-Jubeir_,0.830009,987
Adolfo_Aguilar_Zinser_,0.865906,1105
Adolfo_Rodriguez_Saa_,0.942608,1306
Adrian_McPherson_,0.999985,1437
Adrian_Nastase_,0.856004,1072
Adrien_Brody_,0.878406,1150
Ahmad_Masood_,0.988872,1414
Ahmed_Chalabi_,0.885642,1177
Ahmet_Necdet_Sezer_,0.688655,467
Ai_Sugiyama_,0.811508,920
Aicha_El_Ouafi_,0.730485,620
Aitor_Gonzalez_,1.23139,1672
Akbar_Hashemi_Rafsanjani_,0.896172,1204
Akhmed_Zakayev_,0.779351,808
Al_Davis_,0.873568,1140
Al_Gore_,1.11155,1611
Al_Pacino_,0.547886,96
Al_Sharpton_,0.917408,1250
Alan_Ball_,0.832795,998
Alan_Greenspan_,0.677979,422
Alan_Mulally_,0.718853,580
Alastair_Campbell_,1.04836,1527
Albert_Costa_,0.842138,1020
Alberto_Fujimori_,0.876417,1148
Alberto_Ruiz_Gallardon_,0.713925,556
Albrecht_Mentz_,0.504954,29
Aldo_Paredes_,1.02752,1487
Alec_Baldwin_,0.616673,231
Alejandro_Atchugarry_,0.643553,317
Alejandro_Avila_,0.746788,680
Alejandro_Toledo_,0.716875,573
Aleksander_Kwasniewski_,0.840918,1016
Alex_Barros_,0.989,1415
Alex_Penelas_,0.671981,403
Alex_Sink_,0.730521,621
Alexander_Downer_,0.905528,1226
Alexander_Losyukov_,1.02469,1482
Alexander_Rumyantsev_,0.938694,1298
Alexandra_Stevenson_,0.67414,409
Alexandra_Vodjanikova_,1.00171,1441
Ali_Abbas_,0.573558,139
Ali_Khamenei_,1.031,1493
Ali_Naimi_,0.545953,93
Alice_Fisher_,0.860995,1085
Alicia_Silverstone_,0.520364,49
Alimzhan_Tokhtakhounov_,0.679482,428
Alison_Lohman_,0.704572,521
Allen_Iverson_,0.825246,965
Allison_Janney_,0.70295,516
Allyson_Felix_,1.09464,1595
Alvaro_Noboa_,0.708737,542
Alvaro_Silva_Calderon_,0.979644,1392
Alvaro_Uribe_,0.586261,163
Amanda_Beard_,0.79997,882
Amanda_Bynes_,0.609941,218
Amanda_Coetzer_,1.04365,1518
Amber_Tamblyn_,0.544703,91
Amelia_Vega_,0.854313,1059
Amelie_Mauresmo_,0.750573,696
Amer_al-Saadi_,1.03443,1502
Amram_Mitzna_,0.698236,497
Ana_Guevara_,0.644987,321
Ana_Palacio_,0.89616,1203
Anastasia_Myskina_,0.930573,1285
Anders_Ebbeson_,1.04693,1523
Anders_Fogh_Rasmussen_,1.07187,1567
Andre_Agassi_,0.73395,634
Andrei_Mikhnevich_,0.679706,431
Andrew_Bunner_,0.920459,1259
