Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.498075,137
Aaron_Sorkin_,0.776752,776
Abdel_Nasser_Assidi_,0.971688,1222
Abdoulaye_Wade_,0.903558,1080
Abdullah_,1.12757,1486
Abdullah_Gul_,1.00218,1274
Abdullah_al-Attiyah_,0.638469,427
Abdullatif_Sener_,0.687408,545
Abel_Pacheco_,0.74965,711
Abid_Hamid_Mahmud_Al-Tikriti_,0.737557,681
Adam_Sandler_,0.845969,951
Adam_Scott_,0.841325,946
Adel_Al-Jubeir_,0.729689,664
Adolfo_Aguilar_Zinser_,0.873418,1015
Adolfo_Rodriguez_Saa_,1.04182,1346
Adrian_McPherson_,0.726267,654
Adrian_Nastase_,1.32654,1655
Adrien_Brody_,0.849449,962
Ahmad_Masood_,1.04276,1348
Ahmed_Chalabi_,1.22037,1606
Ahmet_Necdet_Sezer_,0.474217,99
Ai_Sugiyama_,1.24675,1622
Aicha_El_Ouafi_,0.319287,7
Aitor_Gonzalez_,1.11807,1461
Akbar_Hashemi_Rafsanjani_,0.81086,865
Akhmed_Zakayev_,0.993566,1265
Al_Davis_,1.00898,1292
Al_Gore_,0.607333,341
Al_Pacino_,0.639107,430
Al_Sharpton_,1.10419,1441
Alan_Ball_,0.41248,51
Alan_Greenspan_,1.36041,1666
Alan_Mulally_,0.796527,823
Alastair_Campbell_,0.494665,127
Albert_Costa_,0.476498,101
Alberto_Fujimori_,0.816537,879
Alberto_Ruiz_Gallardon_,1.05375,1368
Albrecht_Mentz_,0.913901,1106
Aldo_Paredes_,0.95273,1186
Alec_Baldwin_,0.959714,1202
Alejandro_Atchugarry_,1.11177,1450
Alejandro_Avila_,0.443541,72
Alejandro_Toledo_,0.781443,787
Aleksander_Kwasniewski_,0.415871,57
Alex_Barros_,1.02301,1320
Alex_Penelas_,0.566929,252
Alex_Sink_,0.764746,747
Alexander_Downer_,0.662375,471
Alexander_Losyukov_,0.974106,1230
Alexander_Rumyantsev_,0.868581,1006
Alexandra_Stevenson_,1.06465,1386
Alexandra_Vodjanikova_,1.17567,1548
Ali_Abbas_,0.636336,420
Ali_Khamenei_,0.672812,505
Ali_Naimi_,0.371793,20
Alice_Fisher_,1.05693,1371
Alicia_Silverstone_,0.423741,58
Alimzhan_Tokhtakhounov_,0.623605,384
Alison_Lohman_,0.619319,377
Allen_Iverson_,0.702928,598
Allison_Janney_,0.643771,437
Allyson_Felix_,1.03883,1340
Alvaro_Noboa_,0.911897,1103
Alvaro_Silva_Calderon_,1.15343,1520
Alvaro_Uribe_,0.630697,404
Amanda_Beard_,0.640084,433
Amanda_Bynes_,0.822595,898
Amanda_Coetzer_,1.1464,1509
Amber_Tamblyn_,0.593122,309
Amelia_Vega_,1.01696,1308
Amelie_Mauresmo_,0.47012,94
Amer_al-Saadi_,0.405805,44
Amram_Mitzna_,0.51788,170
Ana_Guevara_,0.714724,622
Ana_Palacio_,0.605093,338
Anastasia_Myskina_,0.919118,1116
Anders_Ebbeson_,1.24838,1623
Anders_Fogh_Rasmussen_,1.36545,1667
Andre_Agassi_,0.523448,176
Andrei_Mikhnevich_,0.482195,110
Andrew_Bunner_,0.905724,1087
