Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2574,877
Aaron_Sorkin_,1388,191
Abdel_Nasser_Assidi_,3091,1224
Abdoulaye_Wade_,4303,1642
Abdullah_,2961,1147
Abdullah_Gul_,3786,1524
Abdullah_al-Attiyah_,2831,1060
Abdullatif_Sener_,2513,833
Abel_Pacheco_,3543,1421
Abid_Hamid_Mahmud_Al-Tikriti_,2978,1156
Adam_Sandler_,1489,233
Adam_Scott_,4173,1622
Adel_Al-Jubeir_,2160,598
Adolfo_Aguilar_Zinser_,1531,262
Adolfo_Rodriguez_Saa_,2390,762
Adrian_McPherson_,4320,1644
Adrian_Nastase_,2307,700
Adrien_Brody_,2036,540
Ahmad_Masood_,3143,1254
Ahmed_Chalabi_,1983,511
Ahmet_Necdet_Sezer_,2531,849
Ai_Sugiyama_,3674,1485
Aicha_El_Ouafi_,1206,121
Aitor_Gonzalez_,3843,1541
Akbar_Hashemi_Rafsanjani_,1116,95
Akhmed_Zakayev_,1703,349
Al_Davis_,3776,1521
Al_Gore_,3907,1558
Al_Pacino_,2506,826
Al_Sharpton_,3093,1225
Alan_Ball_,3112,1236
Alan_Greenspan_,3349,1350
Alan_Mulally_,2012,527
Alastair_Campbell_,3221,1295
Albert_Costa_,3610,1460
Alberto_Fujimori_,3121,1243
Alberto_Ruiz_Gallardon_,949,55
Albrecht_Mentz_,2377,752
Aldo_Paredes_,3845,1545
Alec_Baldwin_,2311,703
Alejandro_Atchugarry_,1572,285
Alejandro_Avila_,1567,282
Alejandro_Toledo_,2625,922
Aleksander_Kwasniewski_,4071,1597
Alex_Barros_,1827,425
Alex_Penelas_,1619,295
Alex_Sink_,2905,1111
Alexander_Downer_,2110,576
Alexander_Losyukov_,2511,831
Alexander_Rumyantsev_,1885,453
Alexandra_Stevenson_,3146,1257
Alexandra_Vodjanikova_,2378,753
Ali_Abbas_,931,52
Ali_Khamenei_,2208,630
Ali_Naimi_,2333,721
Alice_Fisher_,1636,308
Alicia_Silverstone_,2332,720
Alimzhan_Tokhtakhounov_,2420,782
Alison_Lohman_,3337,1347
Allen_Iverson_,3165,1269
Allison_Janney_,3553,1428
Allyson_Felix_,4409,1650
Alvaro_Noboa_,2210,632
Alvaro_Silva_Calderon_,1840,430
Alvaro_Uribe_,2295,693
Amanda_Beard_,2346,729
Amanda_Bynes_,764,22
Amanda_Coetzer_,2176,608
Amber_Tamblyn_,2410,774
Amelia_Vega_,1684,341
Amelie_Mauresmo_,4609,1670
Amer_al-Saadi_,454,4
Amram_Mitzna_,2310,702
Ana_Guevara_,2187,616
Ana_Palacio_,1422,203
Anastasia_Myskina_,3828,1537
Anders_Ebbeson_,2950,1140
Anders_Fogh_Rasmussen_,2549,862
Andre_Agassi_,2988,1163
Andrei_Mikhnevich_,2935,1127
Andrew_Bunner_,2748,1009
Andrew_Cuomo_,1890,456
Andrew_Niccol_,1999,521
Andrew_Weissmann_,3010,1174
Andy_Hebb_,935,54
Andy_Roddick_,2744,1008
Angela_Bassett_,3379,1361
Angela_Lansbury_,1928,478
Angela_Merkel_,1639,310
Angelina_Jolie_,1439,208
Angelo_Reyes_,3602,1457
