Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.839164,1272
Aaron_Sorkin_,0.846333,1298
Abdel_Nasser_Assidi_,0.508372,271
Abdoulaye_Wade_,0.567666,440
Abdullah_,0.465156,156
Abdullah_Gul_,0.861458,1336
Abdullah_al-Attiyah_,1.09136,1620
Abdullatif_Sener_,0.985199,1528
Abel_Pacheco_,0.844339,1289
Abid_Hamid_Mahmud_Al-Tikriti_,0.789479,1126
Adam_Sandler_,0.828461,1234
Adam_Scott_,0.842518,1284
Adel_Al-Jubeir_,0.833937,1258
Adolfo_Aguilar_Zinser_,0.617351,602
Adolfo_Rodriguez_Saa_,0.701196,867
Adrian_McPherson_,1.19113,1665
Adrian_Nastase_,0.473974,179
Adrien_Brody_,0.40538,50
Ahmad_Masood_,0.601495,544
Ahmed_Chalabi_,0.648141,688
Ahmet_Necdet_Sezer_,0.774435,1082
Ai_Sugiyama_,0.56623,433
Aicha_El_Ouafi_,1.12245,1641
Aitor_Gonzalez_,0.834467,1261
Akbar_Hashemi_Rafsanjani_,0.832291,1254
Akhmed_Zakayev_,0.543812,356
Al_Davis_,1.09274,1624
Al_Gore_,0.907023,1414
Al_Pacino_,0.616334,597
Al_Sharpton_,0.514576,289
Alan_Ball_,0.952479,1486
Alan_Greenspan_,0.434579,99
Alan_Mulally_,0.973091,1512
Alastair_Campbell_,1.2443,1675
Albert_Costa_,1.01221,1554
Alberto_Fujimori_,0.780214,1099
Alberto_Ruiz_Gallardon_,0.813235,1188
Albrecht_Mentz_,0.708236,895
Aldo_Paredes_,0.773301,1076
Alec_Baldwin_,0.839083,1271
Alejandro_Atchugarry_,0.873382,1359
Alejandro_Avila_,0.890317,1385
Alejandro_Toledo_,0.582067,493
Aleksander_Kwasniewski_,0.803607,1170
Alex_Barros_,0.440237,112
Alex_Penelas_,0.693653,842
Alex_Sink_,0.796541,1150
Alexander_Downer_,0.389814,37
Alexander_Losyukov_,0.723603,940
Alexander_Rumyantsev_,0.862784,1339
Alexandra_Stevenson_,0.76125,1044
Alexandra_Vodjanikova_,0.419175,68
Ali_Abbas_,0.946459,1478
Ali_Khamenei_,0.818982,1200
Ali_Naimi_,0.574743,469
Alice_Fisher_,0.546977,366
Alicia_Silverstone_,0.92682,1448
Alimzhan_Tokhtakhounov_,0.797318,1152
Alison_Lohman_,0.563492,423
Allen_Iverson_,0.813433,1189
Allison_Janney_,0.707832,893
Allyson_Felix_,0.786872,1114
Alvaro_Noboa_,0.524157,313
Alvaro_Silva_Calderon_,0.531284,330
Alvaro_Uribe_,1.10973,1634
Amanda_Beard_,1.04981,1587
Amanda_Bynes_,0.503418,259
Amanda_Coetzer_,0.824749,1222
Amber_Tamblyn_,0.823597,1218
Amelia_Vega_,0.431722,91
Amelie_Mauresmo_,1.19643,1666
Amer_al-Saadi_,1.03931,1573
Amram_Mitzna_,0.842353,1283
Ana_Guevara_,0.694724,847
Ana_Palacio_,0.496827,241
Anastasia_Myskina_,0.698911,858
Anders_Ebbeson_,0.496458,239
Anders_Fogh_Rasmussen_,0.581286,491
Andre_Agassi_,0.957685,1491
Andrei_Mikhnevich_,0.829167,1237
