Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,471,1030
Aaron_Sorkin_,991,1523
Abdel_Nasser_Assidi_,492,1063
Abdoulaye_Wade_,323,782
Abdullah_,212,554
Abdullah_Gul_,292,719
Abdullah_al-Attiyah_,935,1490
Abdullatif_Sener_,1,1
Abel_Pacheco_,824,1414
Abid_Hamid_Mahmud_Al-Tikriti_,1512,1676
Adam_Sandler_,214,559
Adam_Scott_,444,987
Adel_Al-Jubeir_,1234,1629
Adolfo_Aguilar_Zinser_,1111,1587
Adolfo_Rodriguez_Saa_,919,1482
Adrian_McPherson_,2,4
Adrian_Nastase_,82,234
Adrien_Brody_,383,884
Ahmad_Masood_,1113,1588
Ahmed_Chalabi_,388,890
Ahmet_Necdet_Sezer_,365,854
Ai_Sugiyama_,1082,1575
Aicha_El_Ouafi_,1157,1606
Aitor_Gonzalez_,794,1394
Akbar_Hashemi_Rafsanjani_,65,191
Akhmed_Zakayev_,23,67
Al_Davis_,101,285
Al_Gore_,1213,1625
Al_Pacino_,255,640
Al_Sharpton_,633,1225
Alan_Ball_,716,1312
Alan_Greenspan_,112,316
Alan_Mulally_,276,684
Alastair_Campbell_,242,614
Albert_Costa_,1183,1612
Alberto_Fujimori_,468,1026
Alberto_Ruiz_Gallardon_,3,7
Albrecht_Mentz_,892,1466
Aldo_Paredes_,447,991
Alec_Baldwin_,241,612
Alejandro_Atchugarry_,627,1217
Alejandro_Avila_,234,600
Alejandro_Toledo_,359,839
Aleksander_Kwasniewski_,498,1072
Alex_Barros_,359,840
Alex_Penelas_,313,765
Alex_Sink_,26,76
Alexander_Downer_,121,342
Alexander_Losyukov_,466,1022
Alexander_Rumyantsev_,135,377
Alexandra_Stevenson_,339,808
Alexandra_Vodjanikova_,685,1282
Ali_Abbas_,362,847
Ali_Khamenei_,545,1125
Ali_Naimi_,417,945
Alice_Fisher_,97,274
Alicia_Silverstone_,219,571
Alimzhan_Tokhtakhounov_,434,970
Alison_Lohman_,466,1023
Allen_Iverson_,869,1446
Allison_Janney_,115,325
Allyson_Felix_,1413,1671
Alvaro_Noboa_,639,1232
Alvaro_Silva_Calderon_,310,757
Alvaro_Uribe_,513,1091
Amanda_Beard_,291,717
Amanda_Bynes_,18,52
Amanda_Coetzer_,1241,1632
Amber_Tamblyn_,4,10
Amelia_Vega_,258,648
Amelie_Mauresmo_,567,1153
Amer_al-Saadi_,460,1010
Amram_Mitzna_,5,13
Ana_Guevara_,779,1376
Ana_Palacio_,204,537
Anastasia_Myskina_,22,64
Anders_Ebbeson_,144,401
Anders_Fogh_Rasmussen_,1452,1673
Andre_Agassi_,637,1230
Andrei_Mikhnevich_,204,538
Andrew_Bunner_,6,16
Andrew_Cuomo_,167,454
Andrew_Niccol_,489,1059
Andrew_Weissmann_,836,1424
Andy_Hebb_,33,97
Andy_Roddick_,118,334
Angela_Bassett_,233,597
Angela_Lansbury_,81,231
Angela_Merkel_,49,144
Angelina_Jolie_,207,543
Angelo_Reyes_,421,950
Anibal_Ibarra_,490,1060
Ann_Veneman_,206,542
Anna_Kournikova_,98,277
Anna_Nicole_Smith_,267,666
Anne_Krueger_,324,785
