Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.689144,502
Aaron_Sorkin_,0.877921,1518
Abdel_Nasser_Assidi_,0.799693,1206
Abdoulaye_Wade_,0.841962,1396
Abdullah_,0.627972,177
Abdullah_Gul_,0.844923,1406
Abdullah_al-Attiyah_,0.741044,841
Abdullatif_Sener_,0.79677,1194
Abel_Pacheco_,0.730862,771
Abid_Hamid_Mahmud_Al-Tikriti_,0.983423,1649
Adam_Sandler_,0.679947,442
Adam_Scott_,0.992572,1659
Adel_Al-Jubeir_,0.706764,622
Adolfo_Aguilar_Zinser_,0.686684,484
Adolfo_Rodriguez_Saa_,0.979898,1647
Adrian_McPherson_,0.969149,1637
Adrian_Nastase_,0.496876,6
Adrien_Brody_,0.777887,1069
Ahmad_Masood_,0.647626,267
Ahmed_Chalabi_,0.699581,571
Ahmet_Necdet_Sezer_,0.706933,624
Ai_Sugiyama_,0.865305,1480
Aicha_El_Ouafi_,0.774256,1046
Aitor_Gonzalez_,1.06386,1677
Akbar_Hashemi_Rafsanjani_,0.651349,289
Akhmed_Zakayev_,0.509751,8
Al_Davis_,0.685119,473
Al_Gore_,0.846489,1415
Al_Pacino_,0.609843,136
Al_Sharpton_,0.696027,542
Alan_Ball_,0.817652,1290
Alan_Greenspan_,0.702558,592
Alan_Mulally_,0.548088,33
Alastair_Campbell_,0.814327,1273
Albert_Costa_,0.870875,1500
Alberto_Fujimori_,0.788606,1139
Alberto_Ruiz_Gallardon_,0.762524,994
Albrecht_Mentz_,0.636522,221
Aldo_Paredes_,0.859276,1451
Alec_Baldwin_,0.688283,494
Alejandro_Atchugarry_,0.648411,271
Alejandro_Avila_,0.731123,773
Alejandro_Toledo_,0.648835,276
Aleksander_Kwasniewski_,0.570627,56
Alex_Barros_,0.798343,1201
Alex_Penelas_,0.708163,628
Alex_Sink_,0.72471,727
Alexander_Downer_,0.691049,511
Alexander_Losyukov_,0.770104,1021
Alexander_Rumyantsev_,0.961739,1632
Alexandra_Stevenson_,0.676864,427
Alexandra_Vodjanikova_,0.645883,254
Ali_Abbas_,0.794937,1182
Ali_Khamenei_,0.989133,1655
Ali_Naimi_,0.774477,1047
Alice_Fisher_,0.654804,309
Alicia_Silverstone_,0.751595,919
Alimzhan_Tokhtakhounov_,0.785551,1122
Alison_Lohman_,0.99991,1664
Allen_Iverson_,0.823146,1320
Allison_Janney_,0.748363,883
Allyson_Felix_,0.639406,231
Alvaro_Noboa_,0.771845,1030
Alvaro_Silva_Calderon_,0.827822,1340
Alvaro_Uribe_,0.99963,1663
Amanda_Beard_,0.837308,1383
Amanda_Bynes_,0.637866,228
Amanda_Coetzer_,0.858392,1447
Amber_Tamblyn_,0.727116,742
Amelia_Vega_,0.72918,754
Amelie_Mauresmo_,0.675682,419
Amer_al-Saadi_,0.813079,1265
Amram_Mitzna_,0.680899,450
Ana_Guevara_,0.712105,654
Ana_Palacio_,0.845293,1409
Anastasia_Myskina_,0.876324,1513
Anders_Ebbeson_,0.857745,1445
Anders_Fogh_Rasmussen_,0.860161,1456
Andre_Agassi_,0.843595,1402
Andrei_Mikhnevich_,0.730622,767
Andrew_Bunner_,0.709951,642
