Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,569,1124
Aaron_Sorkin_,515,1053
Abdel_Nasser_Assidi_,762,1349
Abdoulaye_Wade_,1396,1663
Abdullah_,203,518
Abdullah_Gul_,293,696
Abdullah_al-Attiyah_,1304,1645
Abdullatif_Sener_,513,1050
Abel_Pacheco_,1121,1593
Abid_Hamid_Mahmud_Al-Tikriti_,1123,1594
Adam_Sandler_,359,809
Adam_Scott_,1349,1651
Adel_Al-Jubeir_,1034,1548
Adolfo_Aguilar_Zinser_,680,1274
Adolfo_Rodriguez_Saa_,804,1386
Adrian_McPherson_,575,1133
Adrian_Nastase_,51,148
Adrien_Brody_,389,865
Ahmad_Masood_,483,1011
Ahmed_Chalabi_,397,879
Ahmet_Necdet_Sezer_,878,1445
Ai_Sugiyama_,472,997
Aicha_El_Ouafi_,1112,1586
Aitor_Gonzalez_,682,1278
Akbar_Hashemi_Rafsanjani_,554,1105
Akhmed_Zakayev_,206,526
Al_Davis_,188,488
Al_Gore_,1205,1615
Al_Pacino_,374,838
Al_Sharpton_,189,490
Alan_Ball_,418,917
Alan_Greenspan_,591,1156
Alan_Mulally_,378,845
Alastair_Campbell_,930,1486
Albert_Costa_,1476,1667
Alberto_Fujimori_,389,866
Alberto_Ruiz_Gallardon_,736,1325
Albrecht_Mentz_,908,1469
Aldo_Paredes_,1,1
Alec_Baldwin_,245,604
Alejandro_Atchugarry_,163,436
Alejandro_Avila_,728,1320
Alejandro_Toledo_,328,758
Aleksander_Kwasniewski_,16,46
Alex_Barros_,359,810
Alex_Penelas_,311,724
Alex_Sink_,603,1176
Alexander_Downer_,117,320
Alexander_Losyukov_,60,174
Alexander_Rumyantsev_,213,537
Alexandra_Stevenson_,901,1462
Alexandra_Vodjanikova_,384,857
Ali_Abbas_,368,825
Ali_Khamenei_,655,1247
Ali_Naimi_,422,923
Alice_Fisher_,868,1438
Alicia_Silverstone_,954,1501
Alimzhan_Tokhtakhounov_,86,241
Alison_Lohman_,479,1007
Allen_Iverson_,1063,1560
Allison_Janney_,990,1519
Allyson_Felix_,662,1254
Alvaro_Noboa_,396,877
Alvaro_Silva_Calderon_,405,893
Alvaro_Uribe_,528,1069
Amanda_Beard_,347,790
Amanda_Bynes_,570,1126
Amanda_Coetzer_,533,1075
Amber_Tamblyn_,355,804
Amelia_Vega_,259,632
Amelie_Mauresmo_,497,1032
Amer_al-Saadi_,472,998
Amram_Mitzna_,846,1421
Ana_Guevara_,601,1171
Ana_Palacio_,206,527
Anastasia_Myskina_,1035,1550
Anders_Ebbeson_,505,1040
Anders_Fogh_Rasmussen_,522,1061
Andre_Agassi_,551,1101
Andrei_Mikhnevich_,401,887
Andrew_Bunner_,413,910
Andrew_Cuomo_,165,440
Andrew_Niccol_,915,1477
Andrew_Weissmann_,228,568
Andy_Hebb_,374,839
Andy_Roddick_,852,1427
Angela_Bassett_,345,787
Angela_Lansbury_,499,1035
Angela_Merkel_,132,357
Angelina_Jolie_,383,854
Angelo_Reyes_,404,890
Anibal_Ibarra_,500,1037
Ann_Veneman_,110,301
Anna_Kournikova_,495,1030
Anna_Nicole_Smith_,186,483
