Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,573,1152
Aaron_Sorkin_,409,921
Abdel_Nasser_Assidi_,260,642
Abdoulaye_Wade_,937,1485
Abdullah_,111,302
Abdullah_Gul_,301,724
Abdullah_al-Attiyah_,1196,1621
Abdullatif_Sener_,1011,1537
Abel_Pacheco_,989,1526
Abid_Hamid_Mahmud_Al-Tikriti_,558,1136
Adam_Sandler_,516,1077
Adam_Scott_,999,1529
Adel_Al-Jubeir_,460,1000
Adolfo_Aguilar_Zinser_,264,650
Adolfo_Rodriguez_Saa_,122,334
Adrian_McPherson_,1629,1679
Adrian_Nastase_,276,676
Adrien_Brody_,398,902
Ahmad_Masood_,845,1410
Ahmed_Chalabi_,388,885
Ahmet_Necdet_Sezer_,968,1511
Ai_Sugiyama_,52,149
Aicha_El_Ouafi_,1355,1662
Aitor_Gonzalez_,69,195
Akbar_Hashemi_Rafsanjani_,65,184
Akhmed_Zakayev_,118,322
Al_Davis_,524,1091
Al_Gore_,877,1438
Al_Pacino_,431,960
Al_Sharpton_,114,310
Alan_Ball_,609,1188
Alan_Greenspan_,494,1048
Alan_Mulally_,392,891
Alastair_Campbell_,961,1504
Albert_Costa_,1519,1676
Alberto_Fujimori_,887,1446
Alberto_Ruiz_Gallardon_,221,563
Albrecht_Mentz_,176,466
Aldo_Paredes_,254,627
Alec_Baldwin_,123,337
Alejandro_Atchugarry_,310,746
Alejandro_Avila_,909,1462
Alejandro_Toledo_,501,1060
Aleksander_Kwasniewski_,118,323
Alex_Barros_,39,115
Alex_Penelas_,322,768
Alex_Sink_,604,1181
Alexander_Downer_,30,88
Alexander_Losyukov_,944,1488
Alexander_Rumyantsev_,294,711
Alexandra_Stevenson_,137,371
Alexandra_Vodjanikova_,355,824
Ali_Abbas_,377,864
Ali_Khamenei_,1207,1622
Ali_Naimi_,432,962
Alice_Fisher_,1023,1546
Alicia_Silverstone_,984,1522
Alimzhan_Tokhtakhounov_,582,1161
Alison_Lohman_,468,1011
Allen_Iverson_,336,794
Allison_Janney_,234,592
Allyson_Felix_,568,1148
Alvaro_Noboa_,365,843
Alvaro_Silva_Calderon_,410,923
Alvaro_Uribe_,536,1105
Amanda_Beard_,383,877
Amanda_Bynes_,60,172
Amanda_Coetzer_,1009,1535
Amber_Tamblyn_,363,840
Amelia_Vega_,270,662
Amelie_Mauresmo_,1121,1596
Amer_al-Saadi_,480,1032
Amram_Mitzna_,867,1430
Ana_Guevara_,1010,1536
Ana_Palacio_,217,553
Anastasia_Myskina_,1111,1588
Anders_Ebbeson_,227,579
Anders_Fogh_Rasmussen_,195,509
Andre_Agassi_,792,1358
Andrei_Mikhnevich_,1349,1659
Andrew_Bunner_,674,1264
Andrew_Cuomo_,179,473
Andrew_Niccol_,946,1493
Andrew_Weissmann_,473,1022
Andy_Hebb_,36,106
Andy_Roddick_,921,1472
Angela_Bassett_,407,918
Angela_Lansbury_,153,413
Angela_Merkel_,48,137
Angelina_Jolie_,132,357
Angelo_Reyes_,854,1418
Anibal_Ibarra_,326,777
Ann_Veneman_,220,561
Anna_Kournikova_,479,1031
Anna_Nicole_Smith_,377,865
Anne_Krueger_,731,1312
