Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,157727,1570
Aaron_Sorkin_,147439,1396
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,137867,1161
Abdullah_,139468,1198
Abdullah_Gul_,155751,1543
Abdullah_al-Attiyah_,134747,1057
Abdullatif_Sener_,151351,1479
Abel_Pacheco_,135554,1085
Abid_Hamid_Mahmud_Al-Tikriti_,124005,689
Adam_Sandler_,81818,149
Adam_Scott_,144466,1326
Adel_Al-Jubeir_,114927,443
Adolfo_Aguilar_Zinser_,166085,1639
Adolfo_Rodriguez_Saa_,118406,540
Adrian_McPherson_,143676,1301
Adrian_Nastase_,140145,1208
Adrien_Brody_,88436.5,173
Ahmad_Masood_,172186,1655
Ahmed_Chalabi_,123266,666
Ahmet_Necdet_Sezer_,134145,1037
Ai_Sugiyama_,132269,967
Aicha_El_Ouafi_,113850,427
Aitor_Gonzalez_,170259,1650
Akbar_Hashemi_Rafsanjani_,146908,1382
Akhmed_Zakayev_,126346,768
Al_Davis_,160464,1599
Al_Gore_,110055,355
Al_Pacino_,159910,1592
Al_Sharpton_,155047,1537
Alan_Ball_,112780,402
Alan_Greenspan_,151315,1478
Alan_Mulally_,0,2
Alastair_Campbell_,103723,262
Albert_Costa_,167358,1643
Alberto_Fujimori_,145417,1349
Alberto_Ruiz_Gallardon_,139171,1192
Albrecht_Mentz_,121470,617
Aldo_Paredes_,137565,1144
Alec_Baldwin_,125229,728
Alejandro_Atchugarry_,156608,1547
Alejandro_Avila_,74451,137
Alejandro_Toledo_,143972,1311
Aleksander_Kwasniewski_,128500,848
Alex_Barros_,165329,1632
Alex_Penelas_,123467,674
Alex_Sink_,124786,714
Alexander_Downer_,100072,229
Alexander_Losyukov_,107969,325
Alexander_Rumyantsev_,156024,1544
Alexandra_Stevenson_,134846,1060
Alexandra_Vodjanikova_,145278,1345
Ali_Abbas_,123191,664
Ali_Khamenei_,133525,1011
Ali_Naimi_,118301,533
Alice_Fisher_,115010,447
Alicia_Silverstone_,113572,423
Alimzhan_Tokhtakhounov_,104896,274
Alison_Lohman_,0,3
Allen_Iverson_,151792,1484
Allison_Janney_,138426,1173
Allyson_Felix_,152598,1507
Alvaro_Noboa_,133759,1024
Alvaro_Silva_Calderon_,162376,1609
Alvaro_Uribe_,126553,775
Amanda_Beard_,127115,801
Amanda_Bynes_,132700,982
Amanda_Coetzer_,0,4
Amber_Tamblyn_,132612,979
Amelia_Vega_,158970,1587
Amelie_Mauresmo_,150815,1470
Amer_al-Saadi_,110256,358
Amram_Mitzna_,91658,187
Ana_Guevara_,126658,780
Ana_Palacio_,133799,1025
Anastasia_Myskina_,125244,729
Anders_Ebbeson_,128304,839
Anders_Fogh_Rasmussen_,156479,1546
Andre_Agassi_,96885,212
Andrei_Mikhnevich_,145351,1346
Andrew_Bunner_,139614,1202
Andrew_Cuomo_,146445,1372
Andrew_Niccol_,117611,520
Andrew_Weissmann_,133982,1030
Andy_Hebb_,134569,1051
Andy_Roddick_,170922,1653
Angela_Bassett_,145520,1356
Angela_Lansbury_,126103,760
Angela_Merkel_,101563,240
Angelina_Jolie_,152177,1494
Angelo_Reyes_,126742,784
