Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.926,996
Aaron_Sorkin_,134.496,1076
Abdel_Nasser_Assidi_,173.087,1645
Abdoulaye_Wade_,177.811,1660
Abdullah_,139.138,1209
Abdullah_Gul_,106.016,298
Abdullah_al-Attiyah_,139.396,1213
Abdullatif_Sener_,124.876,762
Abel_Pacheco_,135.922,1124
Abid_Hamid_Mahmud_Al-Tikriti_,116.787,539
Adam_Sandler_,133.493,1049
Adam_Scott_,160.235,1581
Adel_Al-Jubeir_,148.604,1415
Adolfo_Aguilar_Zinser_,135.516,1112
Adolfo_Rodriguez_Saa_,139.608,1220
Adrian_McPherson_,196.33,1680
Adrian_Nastase_,136.946,1147
Adrien_Brody_,110.817,383
Ahmad_Masood_,149.199,1421
Ahmed_Chalabi_,111.085,390
Ahmet_Necdet_Sezer_,129.48,921
Ai_Sugiyama_,135.276,1103
Aicha_El_Ouafi_,151.222,1455
Aitor_Gonzalez_,174.413,1651
Akbar_Hashemi_Rafsanjani_,103.61,250
Akhmed_Zakayev_,128.846,894
Al_Davis_,149.335,1423
Al_Gore_,82.9836,34
Al_Pacino_,122.289,683
Al_Sharpton_,144.19,1340
Alan_Ball_,123.608,715
Alan_Greenspan_,147.618,1393
Alan_Mulally_,110.252,372
Alastair_Campbell_,129.299,912
Albert_Costa_,168.736,1630
Alberto_Fujimori_,127.424,848
Alberto_Ruiz_Gallardon_,106.288,305
Albrecht_Mentz_,117.686,565
Aldo_Paredes_,113.547,452
Alec_Baldwin_,136.261,1132
Alejandro_Atchugarry_,120.338,640
Alejandro_Avila_,144.151,1336
Alejandro_Toledo_,130.815,960
Aleksander_Kwasniewski_,138.49,1190
Alex_Barros_,109.285,357
Alex_Penelas_,106.846,313
Alex_Sink_,149.195,1420
Alexander_Downer_,105.958,295
Alexander_Losyukov_,112.942,435
Alexander_Rumyantsev_,112.062,412
Alexandra_Stevenson_,160.323,1582
Alexandra_Vodjanikova_,155.265,1519
Ali_Abbas_,109.477,363
Ali_Khamenei_,122.157,681
Ali_Naimi_,112.324,418
Alice_Fisher_,141.14,1266
Alicia_Silverstone_,129.92,937
Alimzhan_Tokhtakhounov_,117.439,560
Alison_Lohman_,114.429,473
Allen_Iverson_,142.213,1293
Allison_Janney_,131.433,979
Allyson_Felix_,173.746,1647
Alvaro_Noboa_,111.078,389
Alvaro_Silva_Calderon_,131.942,997
Alvaro_Uribe_,115.838,516
Amanda_Beard_,116.513,533
Amanda_Bynes_,87.5051,59
Amanda_Coetzer_,140.537,1243
Amber_Tamblyn_,109.007,353
Amelia_Vega_,104.658,267
Amelie_Mauresmo_,145.084,1351
Amer_al-Saadi_,98.9424,170
Amram_Mitzna_,126.968,828
Ana_Guevara_,177.763,1659
Ana_Palacio_,101.279,211
Anastasia_Myskina_,156.065,1534
Anders_Ebbeson_,162.857,1594
Anders_Fogh_Rasmussen_,166.939,1622
Andre_Agassi_,124.802,760
Andrei_Mikhnevich_,132.029,999
Andrew_Bunner_,121.092,659
Andrew_Cuomo_,98.6001,168
Andrew_Niccol_,128.958,899
Andrew_Weissmann_,160.889,1584
Andy_Hebb_,110.038,368
Andy_Roddick_,131.035,969
