Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,385,888
Aaron_Sorkin_,1066,1579
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,308,751
Abdullah_,203,531
Abdullah_Gul_,270,680
Abdullah_al-Attiyah_,1162,1617
Abdullatif_Sener_,756,1379
Abel_Pacheco_,249,636
Abid_Hamid_Mahmud_Al-Tikriti_,1195,1631
Adam_Sandler_,89,257
Adam_Scott_,1022,1557
Adel_Al-Jubeir_,99,280
Adolfo_Aguilar_Zinser_,1100,1594
Adolfo_Rodriguez_Saa_,71,206
Adrian_McPherson_,560,1166
Adrian_Nastase_,1115,1601
Adrien_Brody_,367,856
Ahmad_Masood_,1409,1667
Ahmed_Chalabi_,373,864
Ahmet_Necdet_Sezer_,256,652
Ai_Sugiyama_,546,1152
Aicha_El_Ouafi_,554,1158
Aitor_Gonzalez_,1048,1571
Akbar_Hashemi_Rafsanjani_,225,578
Akhmed_Zakayev_,431,969
Al_Davis_,838,1445
Al_Gore_,940,1517
Al_Pacino_,159,430
Al_Sharpton_,1125,1606
Alan_Ball_,423,959
Alan_Greenspan_,1223,1638
Alan_Mulally_,31,90
Alastair_Campbell_,362,847
Albert_Costa_,1189,1628
Alberto_Fujimori_,665,1291
Alberto_Ruiz_Gallardon_,306,748
Albrecht_Mentz_,887,1484
Aldo_Paredes_,1084,1584
Alec_Baldwin_,1047,1570
Alejandro_Atchugarry_,635,1265
Alejandro_Avila_,242,618
Alejandro_Toledo_,959,1528
Aleksander_Kwasniewski_,93,266
Alex_Barros_,767,1387
Alex_Penelas_,289,716
Alex_Sink_,221,567
Alexander_Downer_,229,588
Alexander_Losyukov_,300,739
Alexander_Rumyantsev_,148,402
Alexandra_Stevenson_,120,335
Alexandra_Vodjanikova_,1230,1640
Ali_Abbas_,339,809
Ali_Khamenei_,1175,1622
Ali_Naimi_,783,1404
Alice_Fisher_,2,4
Alicia_Silverstone_,143,389
Alimzhan_Tokhtakhounov_,3,7
Alison_Lohman_,281,700
Allen_Iverson_,151,410
Allison_Janney_,788,1407
Allyson_Felix_,958,1527
Alvaro_Noboa_,372,861
Alvaro_Silva_Calderon_,816,1428
Alvaro_Uribe_,509,1101
Amanda_Beard_,311,757
Amanda_Bynes_,663,1290
Amanda_Coetzer_,353,837
Amber_Tamblyn_,330,793
Amelia_Vega_,906,1497
Amelie_Mauresmo_,206,539
Amer_al-Saadi_,455,1013
Amram_Mitzna_,32,93
Ana_Guevara_,379,879
Ana_Palacio_,575,1193
Anastasia_Myskina_,1360,1662
Anders_Ebbeson_,1489,1674
Anders_Fogh_Rasmussen_,1626,1678
Andre_Agassi_,277,694
Andrei_Mikhnevich_,687,1317
Andrew_Bunner_,652,1280
Andrew_Cuomo_,155,420
Andrew_Niccol_,103,291
Andrew_Weissmann_,63,183
Andy_Hebb_,347,826
Andy_Roddick_,303,744
Angela_Bassett_,1074,1581
Angela_Lansbury_,315,762
Angela_Merkel_,44,128
Angelina_Jolie_,416,947
Angelo_Reyes_,850,1457
Anibal_Ibarra_,526,1126
Ann_Veneman_,197,521
Anna_Kournikova_,268,675
Anna_Nicole_Smith_,235,602
