Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1915,445
Aaron_Sorkin_,3375,1363
Abdel_Nasser_Assidi_,2593,903
Abdoulaye_Wade_,3721,1498
Abdullah_,3829,1536
Abdullah_Gul_,2731,990
Abdullah_al-Attiyah_,2389,768
Abdullatif_Sener_,3886,1559
Abel_Pacheco_,2284,703
Abid_Hamid_Mahmud_Al-Tikriti_,4195,1634
Adam_Sandler_,918,57
Adam_Scott_,4162,1629
Adel_Al-Jubeir_,3098,1201
Adolfo_Aguilar_Zinser_,2869,1080
Adolfo_Rodriguez_Saa_,3783,1513
Adrian_McPherson_,4685,1673
Adrian_Nastase_,2967,1136
Adrien_Brody_,2800,1033
Ahmad_Masood_,3643,1479
Ahmed_Chalabi_,3402,1372
Ahmet_Necdet_Sezer_,1141,107
Ai_Sugiyama_,3007,1152
Aicha_El_Ouafi_,3292,1322
Aitor_Gonzalez_,4101,1614
Akbar_Hashemi_Rafsanjani_,1969,484
Akhmed_Zakayev_,1425,210
Al_Davis_,3456,1396
Al_Gore_,3916,1581
Al_Pacino_,2559,875
Al_Sharpton_,4272,1642
Alan_Ball_,1783,370
Alan_Greenspan_,3316,1338
Alan_Mulally_,2719,982
Alastair_Campbell_,3333,1349
Albert_Costa_,4006,1601
Alberto_Fujimori_,2744,1001
Alberto_Ruiz_Gallardon_,2189,642
Albrecht_Mentz_,1196,124
Aldo_Paredes_,2927,1111
Alec_Baldwin_,2853,1071
Alejandro_Atchugarry_,1415,206
Alejandro_Avila_,4049,1607
Alejandro_Toledo_,3247,1292
Aleksander_Kwasniewski_,2485,823
Alex_Barros_,2896,1093
Alex_Penelas_,786,34
Alex_Sink_,2233,669
Alexander_Downer_,2382,765
Alexander_Losyukov_,2924,1109
Alexander_Rumyantsev_,1578,269
Alexandra_Stevenson_,2286,705
Alexandra_Vodjanikova_,3856,1548
Ali_Abbas_,2782,1024
Ali_Khamenei_,4157,1626
Ali_Naimi_,2132,608
Alice_Fisher_,3308,1331
Alicia_Silverstone_,3745,1502
Alimzhan_Tokhtakhounov_,1086,96
Alison_Lohman_,2429,788
Allen_Iverson_,3980,1596
Allison_Janney_,2978,1142
Allyson_Felix_,4585,1667
Alvaro_Noboa_,2226,666
Alvaro_Silva_Calderon_,3460,1397
Alvaro_Uribe_,772,32
Amanda_Beard_,2154,621
Amanda_Bynes_,1142,108
Amanda_Coetzer_,1747,353
Amber_Tamblyn_,1177,118
Amelia_Vega_,1367,188
Amelie_Mauresmo_,2650,943
Amer_al-Saadi_,2591,900
Amram_Mitzna_,1601,279
Ana_Guevara_,2028,528
Ana_Palacio_,2024,526
Anastasia_Myskina_,3958,1594
Anders_Ebbeson_,3994,1600
Anders_Fogh_Rasmussen_,1401,199
Andre_Agassi_,3209,1276
Andrei_Mikhnevich_,2643,936
Andrew_Bunner_,2830,1054
Andrew_Cuomo_,659,21
Andrew_Niccol_,3182,1258
Andrew_Weissmann_,3546,1440
Andy_Hebb_,1987,500
Andy_Roddick_,3689,1487
Angela_Bassett_,2563,877
Angela_Lansbury_,1219,127
Angela_Merkel_,2410,777
Angelina_Jolie_,1937,462
Angelo_Reyes_,2036,532
