Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,3204,1279
Aaron_Sorkin_,1889,426
Abdel_Nasser_Assidi_,2479,793
Abdoulaye_Wade_,4549,1670
Abdullah_,2180,601
Abdullah_Gul_,1792,371
Abdullah_al-Attiyah_,3285,1322
Abdullatif_Sener_,2517,828
Abel_Pacheco_,4132,1612
Abid_Hamid_Mahmud_Al-Tikriti_,3865,1559
Adam_Sandler_,1898,430
Adam_Scott_,4302,1643
Adel_Al-Jubeir_,3858,1556
Adolfo_Aguilar_Zinser_,3138,1234
Adolfo_Rodriguez_Saa_,2839,1049
Adrian_McPherson_,4271,1636
Adrian_Nastase_,2165,592
Adrien_Brody_,2025,501
Ahmad_Masood_,1020,91
Ahmed_Chalabi_,2145,581
Ahmet_Necdet_Sezer_,4019,1594
Ai_Sugiyama_,3077,1198
Aicha_El_Ouafi_,1940,448
Aitor_Gonzalez_,4495,1662
Akbar_Hashemi_Rafsanjani_,1058,104
Akhmed_Zakayev_,2787,1020
Al_Davis_,2823,1042
Al_Gore_,3489,1423
Al_Pacino_,2670,952
Al_Sharpton_,2549,855
Alan_Ball_,2754,1008
Alan_Greenspan_,2800,1029
Alan_Mulally_,2423,758
Alastair_Campbell_,1919,438
Albert_Costa_,3507,1435
Alberto_Fujimori_,3286,1324
Alberto_Ruiz_Gallardon_,1783,367
Albrecht_Mentz_,1757,353
Aldo_Paredes_,2036,516
Alec_Baldwin_,2370,727
Alejandro_Atchugarry_,2480,797
Alejandro_Avila_,4055,1599
Alejandro_Toledo_,2583,880
Aleksander_Kwasniewski_,1959,459
Alex_Barros_,871,64
Alex_Penelas_,2986,1142
Alex_Sink_,2118,565
Alexander_Downer_,520,11
Alexander_Losyukov_,2597,893
Alexander_Rumyantsev_,2988,1144
Alexandra_Stevenson_,3478,1417
Alexandra_Vodjanikova_,2561,869
Ali_Abbas_,3425,1399
Ali_Khamenei_,3661,1502
Ali_Naimi_,2352,714
Alice_Fisher_,2364,723
Alicia_Silverstone_,3215,1288
Alimzhan_Tokhtakhounov_,2489,804
Alison_Lohman_,2646,929
Allen_Iverson_,3328,1340
Allison_Janney_,3224,1293
Allyson_Felix_,3404,1386
Alvaro_Noboa_,2284,668
Alvaro_Silva_Calderon_,1609,279
Alvaro_Uribe_,2090,550
Amanda_Beard_,2929,1100
Amanda_Bynes_,620,21
Amanda_Coetzer_,2550,857
Amber_Tamblyn_,1936,446
Amelia_Vega_,824,53
Amelie_Mauresmo_,2983,1139
Amer_al-Saadi_,3451,1409
Amram_Mitzna_,2380,737
Ana_Guevara_,4280,1639
Ana_Palacio_,2896,1083
Anastasia_Myskina_,4085,1606
Anders_Ebbeson_,2812,1037
Anders_Fogh_Rasmussen_,2229,633
Andre_Agassi_,3160,1248
Andrei_Mikhnevich_,3764,1532
Andrew_Bunner_,2039,522
Andrew_Cuomo_,2378,736
Andrew_Niccol_,1697,323
Andrew_Weissmann_,2975,1134
Andy_Hebb_,3146,1239
Andy_Roddick_,2686,965
Angela_Bassett_,3455,1410
Angela_Lansbury_,2577,877
Angela_Merkel_,1241,154
Angelina_Jolie_,1657,305
Angelo_Reyes_,3650,1497
