Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,42,123
Aaron_Sorkin_,831,1430
Abdel_Nasser_Assidi_,141,377
Abdoulaye_Wade_,96,263
Abdullah_,52,149
Abdullah_Gul_,143,382
Abdullah_al-Attiyah_,1317,1650
Abdullatif_Sener_,1,1
Abel_Pacheco_,1152,1607
Abid_Hamid_Mahmud_Al-Tikriti_,306,749
Adam_Sandler_,79,219
Adam_Scott_,467,1032
Adel_Al-Jubeir_,717,1339
Adolfo_Aguilar_Zinser_,1113,1588
Adolfo_Rodriguez_Saa_,90,249
Adrian_McPherson_,652,1273
Adrian_Nastase_,262,650
Adrien_Brody_,58,164
Ahmad_Masood_,824,1423
Ahmed_Chalabi_,389,898
Ahmet_Necdet_Sezer_,496,1077
Ai_Sugiyama_,576,1188
Aicha_El_Ouafi_,678,1297
Aitor_Gonzalez_,1525,1679
Akbar_Hashemi_Rafsanjani_,225,564
Akhmed_Zakayev_,8,22
Al_Davis_,741,1360
Al_Gore_,561,1169
Al_Pacino_,50,143
Al_Sharpton_,1001,1536
Alan_Ball_,166,438
Alan_Greenspan_,1168,1612
Alan_Mulally_,378,883
Alastair_Campbell_,930,1499
Albert_Costa_,655,1277
Alberto_Fujimori_,867,1457
Alberto_Ruiz_Gallardon_,160,425
Albrecht_Mentz_,2,4
Aldo_Paredes_,830,1427
Alec_Baldwin_,334,803
Alejandro_Atchugarry_,571,1183
Alejandro_Avila_,544,1144
Alejandro_Toledo_,376,879
Aleksander_Kwasniewski_,200,519
Alex_Barros_,278,687
Alex_Penelas_,308,753
Alex_Sink_,581,1197
Alexander_Downer_,175,457
Alexander_Losyukov_,438,981
Alexander_Rumyantsev_,411,935
Alexandra_Stevenson_,441,986
Alexandra_Vodjanikova_,348,827
Ali_Abbas_,363,857
Ali_Khamenei_,41,120
Ali_Naimi_,294,724
Alice_Fisher_,3,7
Alicia_Silverstone_,638,1257
Alimzhan_Tokhtakhounov_,536,1131
Alison_Lohman_,469,1038
Allen_Iverson_,559,1167
Allison_Janney_,15,43
Allyson_Felix_,1335,1652
Alvaro_Noboa_,625,1240
Alvaro_Silva_Calderon_,840,1435
Alvaro_Uribe_,190,494
Amanda_Beard_,531,1124
Amanda_Bynes_,43,126
Amanda_Coetzer_,4,10
Amber_Tamblyn_,348,828
Amelia_Vega_,46,134
Amelie_Mauresmo_,847,1442
Amer_al-Saadi_,462,1025
Amram_Mitzna_,150,401
Ana_Guevara_,241,603
Ana_Palacio_,219,550
Anastasia_Myskina_,1292,1642
Anders_Ebbeson_,1209,1628
Anders_Fogh_Rasmussen_,1348,1655
Andre_Agassi_,255,634
Andrei_Mikhnevich_,508,1093
Andrew_Bunner_,405,926
Andrew_Cuomo_,178,463
Andrew_Niccol_,183,477
Andrew_Weissmann_,420,949
Andy_Hebb_,374,874
Andy_Roddick_,613,1225
Angela_Bassett_,272,674
Angela_Lansbury_,27,79
Angela_Merkel_,53,151
Angelina_Jolie_,306,750
Angelo_Reyes_,578,1192
Anibal_Ibarra_,1060,1563
Ann_Veneman_,298,733
Anna_Kournikova_,1429,1671
Anna_Nicole_Smith_,471,1041
Anne_Krueger_,764,1386
