Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1572,242
Aaron_Sorkin_,1503,220
Abdel_Nasser_Assidi_,2549,868
Abdoulaye_Wade_,3324,1368
Abdullah_,2688,948
Abdullah_Gul_,3364,1389
Abdullah_al-Attiyah_,3331,1372
Abdullatif_Sener_,3877,1574
Abel_Pacheco_,3299,1350
Abid_Hamid_Mahmud_Al-Tikriti_,2297,692
Adam_Sandler_,2571,882
Adam_Scott_,3337,1380
Adel_Al-Jubeir_,4485,1667
Adolfo_Aguilar_Zinser_,3333,1374
Adolfo_Rodriguez_Saa_,639,18
Adrian_McPherson_,2988,1165
Adrian_Nastase_,1381,164
Adrien_Brody_,2280,680
Ahmad_Masood_,1965,463
Ahmed_Chalabi_,1098,86
Ahmet_Necdet_Sezer_,3524,1463
Ai_Sugiyama_,1847,392
Aicha_El_Ouafi_,1750,339
Aitor_Gonzalez_,3208,1292
Akbar_Hashemi_Rafsanjani_,2183,625
Akhmed_Zakayev_,713,22
Al_Davis_,2976,1155
Al_Gore_,4057,1618
Al_Pacino_,2334,718
Al_Sharpton_,3260,1322
Alan_Ball_,3725,1530
Alan_Mulally_,2450,805
Alastair_Campbell_,3079,1224
Albert_Costa_,4358,1651
Alberto_Fujimori_,2811,1034
Alberto_Ruiz_Gallardon_,1999,485
Albrecht_Mentz_,3061,1213
Aldo_Paredes_,1734,319
Alec_Baldwin_,3932,1588
Alejandro_Atchugarry_,1747,334
Alejandro_Avila_,3195,1285
Alejandro_Toledo_,2451,806
Aleksander_Kwasniewski_,2049,527
Alex_Barros_,1050,76
Alex_Penelas_,2035,521
Alex_Sink_,2363,742
Alexander_Downer_,1543,234
Alexander_Losyukov_,1409,181
Alexander_Rumyantsev_,3221,1302
Alexandra_Stevenson_,2982,1159
Alexandra_Vodjanikova_,2256,667
Ali_Abbas_,2938,1124
Ali_Khamenei_,2886,1087
Ali_Naimi_,3348,1383
Alice_Fisher_,1350,157
Alicia_Silverstone_,2930,1119
Alimzhan_Tokhtakhounov_,2441,796
Alison_Lohman_,2340,726
Allen_Iverson_,2962,1145
Allison_Janney_,3039,1192
Allyson_Felix_,3485,1443
Alvaro_Noboa_,2008,493
Alvaro_Silva_Calderon_,1589,250
Alvaro_Uribe_,2497,840
Amanda_Beard_,1479,204
Amanda_Bynes_,2005,489
Amanda_Coetzer_,3269,1327
Amber_Tamblyn_,2235,652
Amelia_Vega_,914,47
Amelie_Mauresmo_,4151,1634
Amer_al-Saadi_,3345,1381
Amram_Mitzna_,2504,847
Ana_Guevara_,3172,1274
Ana_Palacio_,1384,166
Anastasia_Myskina_,2458,812
Anders_Ebbeson_,2916,1112
Anders_Fogh_Rasmussen_,2519,853
Andre_Agassi_,3576,1479
Andrei_Mikhnevich_,2711,972
Andrew_Bunner_,2259,669
Andrew_Cuomo_,1780,357
Andrew_Niccol_,1711,306
Andrew_Weissmann_,3377,1393
Andy_Hebb_,1474,202
Andy_Roddick_,2304,694
Angela_Bassett_,3206,1291
Angela_Lansbury_,2147,597
Angela_Merkel_,2035,522
Angelina_Jolie_,2327,711
Angelo_Reyes_,3670,1510
Anibal_Ibarra_,2349,735
