Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,101047,537
Aaron_Sorkin_,112169,818
Abdel_Nasser_Assidi_,0,1
Abdoulaye_Wade_,121804,1064
Abdullah_,132102,1330
Abdullah_Gul_,77992,220
Abdullah_al-Attiyah_,108226,715
Abdullatif_Sener_,129211,1254
Abel_Pacheco_,136602,1435
Abid_Hamid_Mahmud_Al-Tikriti_,89226.5,313
Adam_Sandler_,152555,1618
Adam_Scott_,78083.5,221
Adel_Al-Jubeir_,80010.5,236
Adolfo_Aguilar_Zinser_,130849,1291
Adolfo_Rodriguez_Saa_,141999,1508
Adrian_McPherson_,76215,208
Adrian_Nastase_,94933,417
Adrien_Brody_,129347,1257
Ahmad_Masood_,100082,520
Ahmed_Chalabi_,119054,998
Ahmet_Necdet_Sezer_,123722,1118
Ai_Sugiyama_,114168,861
Aicha_El_Ouafi_,112999,834
Aitor_Gonzalez_,130120,1279
Akbar_Hashemi_Rafsanjani_,86141,279
Akhmed_Zakayev_,110729,784
Al_Davis_,100543,525
Al_Gore_,133001,1363
Al_Pacino_,133979,1387
Al_Sharpton_,124872,1142
Alan_Ball_,0,2
Alan_Greenspan_,128902,1248
Alan_Mulally_,95855.7,433
Alastair_Campbell_,100428,523
Albert_Costa_,118450,983
Alberto_Fujimori_,123774,1120
Alberto_Ruiz_Gallardon_,0,3
Albrecht_Mentz_,127042,1191
Aldo_Paredes_,103124,579
Alec_Baldwin_,67389,165
Alejandro_Atchugarry_,0,4
Alejandro_Avila_,117702,965
Alejandro_Toledo_,97232,464
Aleksander_Kwasniewski_,130183,1280
Alex_Barros_,0,5
Alex_Penelas_,105232,639
Alex_Sink_,0,6
Alexander_Downer_,107601,699
Alexander_Losyukov_,0,7
Alexander_Rumyantsev_,127324,1202
Alexandra_Stevenson_,0,8
Alexandra_Vodjanikova_,128250,1231
Ali_Abbas_,0,9
Ali_Khamenei_,106084,657
Ali_Naimi_,102669,571
Alice_Fisher_,105779,655
Alicia_Silverstone_,110366,771
Alimzhan_Tokhtakhounov_,70904,176
Alison_Lohman_,115095,887
Allen_Iverson_,111459,801
Allison_Janney_,107188,686
Allyson_Felix_,154201,1629
Alvaro_Noboa_,148544,1587
Alvaro_Silva_Calderon_,146403,1564
Alvaro_Uribe_,99959.8,516
Amanda_Beard_,140630,1494
Amanda_Bynes_,71126,177
Amanda_Coetzer_,117279,951
Amber_Tamblyn_,143779,1527
Amelia_Vega_,71281,178
Amelie_Mauresmo_,123638,1116
Amer_al-Saadi_,122836,1092
Amram_Mitzna_,151778,1610
Ana_Guevara_,96900.5,460
Ana_Palacio_,119036,997
Anastasia_Myskina_,96438,447
Anders_Ebbeson_,129242,1255
Anders_Fogh_Rasmussen_,109048,742
Andre_Agassi_,83623,263
Andrei_Mikhnevich_,129144,1251
Andrew_Bunner_,113386,844
Andrew_Cuomo_,103917,607
Andrew_Niccol_,107655,702
Andrew_Weissmann_,128166,1228
Andy_Hebb_,113714,849
Andy_Roddick_,133374,1372
Angela_Bassett_,109368,747
Angela_Lansbury_,102359,560
Angela_Merkel_,127527,1211
Angelina_Jolie_,95576,429
Angelo_Reyes_,133780,1382
