Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,1017,1564
Aaron_Sorkin_,902,1503
Abdel_Nasser_Assidi_,1111,1603
Abdoulaye_Wade_,1099,1594
Abdullah_,71,208
Abdullah_Gul_,247,610
Abdullah_al-Attiyah_,1158,1619
Abdullatif_Sener_,992,1549
Abel_Pacheco_,439,951
Abid_Hamid_Mahmud_Al-Tikriti_,1214,1632
Adam_Sandler_,502,1047
Adam_Scott_,304,717
Adel_Al-Jubeir_,126,345
Adolfo_Aguilar_Zinser_,427,932
Adolfo_Rodriguez_Saa_,408,897
Adrian_McPherson_,1204,1629
Adrian_Nastase_,483,1016
Adrien_Brody_,265,648
Ahmad_Masood_,89,255
Ahmed_Chalabi_,142,383
Ahmet_Necdet_Sezer_,781,1409
Ai_Sugiyama_,528,1089
Aicha_El_Ouafi_,122,334
Aitor_Gonzalez_,741,1360
Akbar_Hashemi_Rafsanjani_,588,1175
Akhmed_Zakayev_,650,1262
Al_Davis_,1187,1622
Al_Gore_,1215,1633
Al_Pacino_,442,957
Al_Sharpton_,297,702
Alan_Ball_,725,1340
Alan_Greenspan_,103,288
Alan_Mulally_,713,1329
Alastair_Campbell_,251,616
Albert_Costa_,1415,1666
Alberto_Fujimori_,1,1
Alberto_Ruiz_Gallardon_,274,664
Albrecht_Mentz_,914,1513
Aldo_Paredes_,504,1050
Alec_Baldwin_,739,1356
Alejandro_Atchugarry_,362,816
Alejandro_Avila_,1491,1675
Alejandro_Toledo_,116,321
Aleksander_Kwasniewski_,706,1318
Alex_Barros_,87,251
Alex_Penelas_,309,725
Alex_Sink_,211,541
Alexander_Downer_,165,443
Alexander_Losyukov_,332,765
Alexander_Rumyantsev_,293,694
Alexandra_Stevenson_,1330,1654
Alexandra_Vodjanikova_,267,654
Ali_Abbas_,362,817
Ali_Khamenei_,765,1391
Ali_Naimi_,425,927
Alice_Fisher_,113,313
Alicia_Silverstone_,360,813
Alimzhan_Tokhtakhounov_,391,868
Alison_Lohman_,426,930
Allen_Iverson_,651,1264
Allison_Janney_,913,1512
Allyson_Felix_,471,997
Alvaro_Noboa_,394,871
Alvaro_Silva_Calderon_,286,679
Alvaro_Uribe_,412,903
Amanda_Beard_,538,1101
Amanda_Bynes_,54,159
Amanda_Coetzer_,565,1137
Amber_Tamblyn_,2,4
Amelia_Vega_,261,641
Amelie_Mauresmo_,735,1349
Amer_al-Saadi_,227,571
Amram_Mitzna_,839,1455
Ana_Guevara_,82,240
Ana_Palacio_,111,308
Anastasia_Myskina_,449,966
Anders_Ebbeson_,250,614
Anders_Fogh_Rasmussen_,2,5
Andre_Agassi_,303,715
Andrei_Mikhnevich_,737,1352
Andrew_Bunner_,411,901
Andrew_Cuomo_,170,456
Andrew_Niccol_,202,523
Andrew_Weissmann_,141,381
Andy_Hebb_,373,835
Andy_Roddick_,566,1139
Angela_Bassett_,897,1496
Angela_Lansbury_,25,73
Angela_Merkel_,145,389
Angelina_Jolie_,221,557
Angelo_Reyes_,260,638
Anibal_Ibarra_,661,1274
Ann_Veneman_,306,721
Anna_Kournikova_,654,1269
Anna_Nicole_Smith_,342,783
Anne_Krueger_,497,1038
