Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2066,517
Aaron_Sorkin_,1646,260
Abdel_Nasser_Assidi_,3313,1364
Abdoulaye_Wade_,3303,1357
Abdullah_,1544,212
Abdullah_Gul_,2315,678
Abdullah_al-Attiyah_,2504,828
Abdullatif_Sener_,3127,1264
Abel_Pacheco_,2068,519
Abid_Hamid_Mahmud_Al-Tikriti_,3251,1333
Adam_Sandler_,935,43
Adam_Scott_,2658,947
Adel_Al-Jubeir_,3136,1277
Adolfo_Aguilar_Zinser_,2601,909
Adolfo_Rodriguez_Saa_,4051,1625
Adrian_McPherson_,2525,849
Adrian_Nastase_,3859,1584
Adrien_Brody_,1656,266
Ahmad_Masood_,3383,1408
Ahmed_Chalabi_,2765,1027
Ahmet_Necdet_Sezer_,1425,167
Ai_Sugiyama_,3680,1534
Aicha_El_Ouafi_,2958,1161
Aitor_Gonzalez_,3436,1436
Akbar_Hashemi_Rafsanjani_,2574,887
Akhmed_Zakayev_,2282,656
Al_Davis_,3116,1256
Al_Gore_,3065,1224
Al_Pacino_,2074,525
Al_Sharpton_,3154,1288
Alan_Ball_,2174,576
Alan_Greenspan_,3924,1600
Alan_Mulally_,2192,592
Alastair_Campbell_,2427,773
Albert_Costa_,2214,612
Alberto_Fujimori_,2776,1036
Alberto_Ruiz_Gallardon_,2740,1003
Albrecht_Mentz_,1336,145
Aldo_Paredes_,4229,1650
Alec_Baldwin_,4349,1660
Alejandro_Atchugarry_,2429,777
Alejandro_Avila_,2967,1166
Alejandro_Toledo_,3538,1478
Aleksander_Kwasniewski_,1746,312
Alex_Barros_,2990,1185
Alex_Penelas_,2045,502
Alex_Sink_,2181,583
Alexander_Downer_,1687,283
Alexander_Losyukov_,3389,1409
Alexander_Rumyantsev_,1623,249
Alexandra_Stevenson_,1768,323
Alexandra_Vodjanikova_,3494,1459
Ali_Abbas_,2304,670
Ali_Khamenei_,2570,885
Ali_Naimi_,1444,173
Alice_Fisher_,3352,1392
Alicia_Silverstone_,1895,404
Alimzhan_Tokhtakhounov_,1687,284
Alison_Lohman_,1974,454
Allen_Iverson_,1573,231
Allison_Janney_,2642,934
Allyson_Felix_,3684,1535
Alvaro_Noboa_,1568,222
Alvaro_Silva_Calderon_,2865,1098
Alvaro_Uribe_,1046,71
Amanda_Beard_,1865,380
Amanda_Bynes_,1892,398
Amanda_Coetzer_,3708,1545
Amber_Tamblyn_,1357,151
Amelia_Vega_,1891,396
Amelie_Mauresmo_,1684,282
Amer_al-Saadi_,3220,1315
Amram_Mitzna_,1554,214
Ana_Guevara_,3145,1281
Ana_Palacio_,1230,111
Anastasia_Myskina_,3156,1289
Anders_Ebbeson_,3965,1605
Anders_Fogh_Rasmussen_,4459,1671
Andre_Agassi_,3342,1389
Andrei_Mikhnevich_,2197,596
Andrew_Bunner_,2955,1159
Andrew_Cuomo_,2140,560
Andrew_Niccol_,1580,234
Andrew_Weissmann_,2750,1014
Andy_Hebb_,1912,419
Andy_Roddick_,1267,125
Angela_Bassett_,3560,1488
Angela_Lansbury_,1150,91
Angela_Merkel_,508,7
Angelina_Jolie_,2983,1180
Angelo_Reyes_,2569,882
