Name,Scores,Corelation Ranks
,,,
,,,
Aaron_Peirsol_,0.473549,60
Aaron_Sorkin_,0.734239,952
Abdel_Nasser_Assidi_,0.79717,1197
Abdoulaye_Wade_,0.75847,1053
Abdullah_,0.559848,232
Abdullah_Gul_,0.675263,679
Abdullah_al-Attiyah_,0.843903,1377
Abdullatif_Sener_,0.578259,292
Abel_Pacheco_,0.723777,900
Abid_Hamid_Mahmud_Al-Tikriti_,0.860413,1416
Adam_Sandler_,0.542289,187
Adam_Scott_,0.663153,632
Adel_Al-Jubeir_,0.857157,1407
Adolfo_Aguilar_Zinser_,0.654155,597
Adolfo_Rodriguez_Saa_,1.03007,1658
Adrian_McPherson_,0.542345,188
Adrian_Nastase_,0.649922,581
Adrien_Brody_,0.824093,1316
Ahmad_Masood_,0.913842,1528
Ahmed_Chalabi_,0.847289,1387
Ahmet_Necdet_Sezer_,0.540395,180
Ai_Sugiyama_,0.923943,1544
Aicha_El_Ouafi_,0.611964,402
Aitor_Gonzalez_,0.873529,1445
Akbar_Hashemi_Rafsanjani_,0.923521,1542
Akhmed_Zakayev_,0.553371,212
Al_Davis_,0.646024,564
Al_Gore_,1.02093,1656
Al_Pacino_,0.847557,1388
Al_Sharpton_,0.994145,1642
Alan_Ball_,0.687191,738
Alan_Greenspan_,0.923997,1545
Alan_Mulally_,0.532405,160
Alastair_Campbell_,0.655338,601
Albert_Costa_,0.693458,763
Alberto_Fujimori_,0.719953,885
Alberto_Ruiz_Gallardon_,0.748078,1010
Albrecht_Mentz_,0.785642,1144
Aldo_Paredes_,0.759101,1057
Alec_Baldwin_,0.565802,249
Alejandro_Atchugarry_,0.785913,1146
Alejandro_Avila_,0.396985,12
Alejandro_Toledo_,0.672234,664
Aleksander_Kwasniewski_,0.56817,253
Alex_Barros_,0.6749,675
Alex_Penelas_,0.622166,452
Alex_Sink_,0.605302,369
Alexander_Downer_,0.6533,594
Alexander_Losyukov_,0.691926,758
Alexander_Rumyantsev_,0.84044,1368
Alexandra_Stevenson_,0.628502,481
Alexandra_Vodjanikova_,0.9195,1539
Ali_Abbas_,0.872649,1443
Ali_Khamenei_,0.832204,1344
Ali_Naimi_,0.562774,242
Alice_Fisher_,0.793494,1185
Alicia_Silverstone_,0.702088,810
Alimzhan_Tokhtakhounov_,0.688117,743
Alison_Lohman_,0.881193,1463
Allen_Iverson_,0.468096,57
Allison_Janney_,0.785784,1145
Allyson_Felix_,0.767932,1091
Alvaro_Noboa_,0.813889,1277
Alvaro_Silva_Calderon_,0.753366,1034
Alvaro_Uribe_,0.877645,1454
Amanda_Beard_,0.483938,75
Amanda_Bynes_,0.80751,1241
Amanda_Coetzer_,0.718919,879
Amber_Tamblyn_,0.752727,1032
Amelia_Vega_,0.910398,1521
Amelie_Mauresmo_,0.387102,9
Amer_al-Saadi_,0.667443,646
Amram_Mitzna_,0.572801,273
Ana_Guevara_,0.658498,616
Ana_Palacio_,0.472734,59
Anastasia_Myskina_,0.597433,345
Anders_Ebbeson_,0.812357,1262
Anders_Fogh_Rasmussen_,0.822403,1311
Andre_Agassi_,0.44825,38
Andrei_Mikhnevich_,0.45306,40
Andrew_Bunner_,0.74624,1005
