Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,193,511
Aaron_Sorkin_,469,1036
Abdel_Nasser_Assidi_,280,695
Abdoulaye_Wade_,502,1086
Abdullah_,34,99
Abdullah_Gul_,271,681
Abdullah_al-Attiyah_,1219,1645
Abdullatif_Sener_,568,1176
Abel_Pacheco_,974,1551
Abid_Hamid_Mahmud_Al-Tikriti_,445,995
Adam_Sandler_,228,589
Adam_Scott_,404,926
Adel_Al-Jubeir_,122,340
Adolfo_Aguilar_Zinser_,721,1344
Adolfo_Rodriguez_Saa_,680,1301
Adrian_McPherson_,1451,1674
Adrian_Nastase_,66,187
Adrien_Brody_,349,832
Ahmad_Masood_,230,595
Ahmed_Chalabi_,389,895
Ahmet_Necdet_Sezer_,923,1520
Ai_Sugiyama_,1097,1604
Aicha_El_Ouafi_,1,1
Aitor_Gonzalez_,600,1217
Akbar_Hashemi_Rafsanjani_,251,640
Akhmed_Zakayev_,482,1055
Al_Davis_,405,929
Al_Gore_,1215,1643
Al_Pacino_,714,1337
Al_Sharpton_,556,1162
Alan_Ball_,625,1247
Alan_Greenspan_,76,214
Alan_Mulally_,594,1211
Alastair_Campbell_,306,747
Albert_Costa_,829,1445
Alberto_Fujimori_,952,1538
Alberto_Ruiz_Gallardon_,305,746
Albrecht_Mentz_,2,4
Aldo_Paredes_,448,999
Alec_Baldwin_,286,705
Alejandro_Atchugarry_,3,7
Alejandro_Avila_,1344,1668
Alejandro_Toledo_,395,906
Aleksander_Kwasniewski_,1193,1637
Alex_Barros_,232,599
Alex_Penelas_,109,304
Alex_Sink_,576,1184
Alexander_Downer_,297,730
Alexander_Losyukov_,315,765
Alexander_Rumyantsev_,4,10
Alexandra_Stevenson_,654,1276
Alexandra_Vodjanikova_,57,162
Ali_Abbas_,360,848
Ali_Khamenei_,536,1136
Ali_Naimi_,886,1496
Alice_Fisher_,530,1125
Alicia_Silverstone_,935,1528
Alimzhan_Tokhtakhounov_,555,1160
Alison_Lohman_,471,1041
Allen_Iverson_,1075,1596
Allison_Janney_,5,13
Allyson_Felix_,551,1156
Alvaro_Noboa_,35,101
Alvaro_Silva_Calderon_,347,827
Alvaro_Uribe_,188,497
Amanda_Beard_,6,16
Amanda_Bynes_,56,159
Amanda_Coetzer_,7,19
Amber_Tamblyn_,365,856
Amelia_Vega_,267,671
Amelie_Mauresmo_,1291,1662
Amer_al-Saadi_,8,22
Amram_Mitzna_,9,25
Ana_Guevara_,176,472
Ana_Palacio_,215,561
Anastasia_Myskina_,1148,1622
Anders_Ebbeson_,139,381
Anders_Fogh_Rasmussen_,752,1374
Andre_Agassi_,464,1027
Andrei_Mikhnevich_,633,1255
Andrew_Bunner_,403,924
Andrew_Cuomo_,169,457
Andrew_Niccol_,399,913
Andrew_Weissmann_,659,1280
Andy_Hebb_,369,862
Andy_Roddick_,242,622
Angela_Bassett_,384,889
Angela_Lansbury_,19,55
Angela_Merkel_,45,129
Angelina_Jolie_,222,577
Angelo_Reyes_,281,696
Anibal_Ibarra_,198,520
Ann_Veneman_,217,566
Anna_Kournikova_,588,1200
Anna_Nicole_Smith_,151,413
Anne_Krueger_,207,541
