Name,Scores,EMD Ranks
,,,
,,,
Aaron_Peirsol_,117.268,579
Aaron_Sorkin_,134.492,1086
Abdel_Nasser_Assidi_,158.798,1555
Abdoulaye_Wade_,177.804,1662
Abdullah_,139.136,1206
Abdullah_Gul_,106.004,305
Abdullah_al-Attiyah_,139.389,1212
Abdullatif_Sener_,124.872,790
Abel_Pacheco_,135.92,1125
Abid_Hamid_Mahmud_Al-Tikriti_,116.785,563
Adam_Sandler_,115.313,525
Adam_Scott_,160.234,1574
Adel_Al-Jubeir_,148.603,1411
Adolfo_Aguilar_Zinser_,135.504,1114
Adolfo_Rodriguez_Saa_,90.6128,79
Adrian_McPherson_,196.328,1679
Adrian_Nastase_,136.945,1145
Adrien_Brody_,110.804,396
Ahmad_Masood_,149.196,1419
Ahmed_Chalabi_,111.078,405
Ahmet_Necdet_Sezer_,129.476,951
Ai_Sugiyama_,130.542,979
Aicha_El_Ouafi_,151.215,1454
Aitor_Gonzalez_,174.41,1654
Akbar_Hashemi_Rafsanjani_,103.608,251
Akhmed_Zakayev_,125.148,799
Al_Davis_,149.325,1423
Al_Gore_,139.246,1209
Al_Pacino_,122.283,704
Al_Sharpton_,132.525,1033
Alan_Ball_,123.6,747
Alan_Greenspan_,139.92,1225
Alan_Mulally_,128.859,926
Alastair_Campbell_,131.532,1003
Albert_Costa_,168.731,1632
Alberto_Fujimori_,127.415,875
Alberto_Ruiz_Gallardon_,106.27,313
Albrecht_Mentz_,117.676,591
Aldo_Paredes_,148.927,1415
Alec_Baldwin_,103.847,255
Alejandro_Atchugarry_,120.506,666
Alejandro_Avila_,160.744,1578
Alejandro_Toledo_,145.851,1362
Aleksander_Kwasniewski_,138.485,1188
Alex_Barros_,146.768,1378
Alex_Penelas_,93.8857,112
Alex_Sink_,118.574,611
Alexander_Downer_,105.946,303
Alexander_Losyukov_,112.931,455
Alexander_Rumyantsev_,112.05,429
Alexandra_Stevenson_,160.314,1576
Alexandra_Vodjanikova_,154.612,1506
Ali_Abbas_,109.47,374
Ali_Khamenei_,131.919,1020
Ali_Naimi_,112.309,438
Alice_Fisher_,141.132,1269
Alicia_Silverstone_,129.914,966
Alimzhan_Tokhtakhounov_,117.419,583
Alison_Lohman_,106.457,318
Allen_Iverson_,151.963,1463
Allison_Janney_,129.497,953
Allyson_Felix_,155.006,1512
Alvaro_Noboa_,125.614,813
Alvaro_Silva_Calderon_,126.777,852
Alvaro_Uribe_,107.064,329
Amanda_Beard_,116.507,556
Amanda_Bynes_,87.4918,55
Amanda_Coetzer_,124.802,788
Amber_Tamblyn_,109.002,367
Amelia_Vega_,104.654,271
Amelie_Mauresmo_,145.072,1346
Amer_al-Saadi_,114.058,490
Amram_Mitzna_,150.62,1443
Ana_Guevara_,131.943,1021
Ana_Palacio_,101.267,208
Anastasia_Myskina_,156.059,1526
Anders_Ebbeson_,162.854,1588
Anders_Fogh_Rasmussen_,166.937,1620
Andre_Agassi_,124.796,787
Andrei_Mikhnevich_,144.287,1335
Andrew_Bunner_,121.077,680
Andrew_Cuomo_,98.5926,169
Andrew_Niccol_,128.945,931
Andrew_Weissmann_,160.885,1580
Andy_Hebb_,110.027,384
