Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,124,351
Aaron_Sorkin_,1065,1619
Abdel_Nasser_Assidi_,1231,1667
Abdoulaye_Wade_,790,1438
Abdullah_,1206,1660
Abdullah_Gul_,305,754
Abdullah_al-Attiyah_,1212,1662
Abdullatif_Sener_,790,1439
Abel_Pacheco_,317,783
Abid_Hamid_Mahmud_Al-Tikriti_,563,1192
Adam_Sandler_,402,944
Adam_Scott_,351,853
Adel_Al-Jubeir_,878,1515
Adolfo_Aguilar_Zinser_,1095,1629
Adolfo_Rodriguez_Saa_,79,230
Adrian_McPherson_,42,123
Adrian_Nastase_,249,637
Adrien_Brody_,396,933
Ahmad_Masood_,177,481
Ahmed_Chalabi_,164,450
Ahmet_Necdet_Sezer_,109,311
Ai_Sugiyama_,823,1470
Aicha_El_Ouafi_,28,82
Aitor_Gonzalez_,997,1587
Akbar_Hashemi_Rafsanjani_,246,630
Akhmed_Zakayev_,390,924
Al_Davis_,285,712
Al_Gore_,672,1333
Al_Pacino_,1,1
Al_Sharpton_,834,1482
Alan_Ball_,274,689
Alan_Greenspan_,1225,1666
Alan_Mulally_,637,1291
Alastair_Campbell_,1003,1590
Albert_Costa_,245,627
Alberto_Fujimori_,674,1335
Alberto_Ruiz_Gallardon_,313,773
Albrecht_Mentz_,104,297
Aldo_Paredes_,764,1419
Alec_Baldwin_,50,147
Alejandro_Atchugarry_,666,1330
Alejandro_Avila_,32,93
Alejandro_Toledo_,919,1547
Aleksander_Kwasniewski_,68,199
Alex_Barros_,427,988
Alex_Penelas_,112,319
Alex_Sink_,528,1139
Alexander_Downer_,303,749
Alexander_Losyukov_,78,227
Alexander_Rumyantsev_,429,989
Alexandra_Stevenson_,324,797
Alexandra_Vodjanikova_,553,1179
Ali_Abbas_,374,896
Ali_Khamenei_,1020,1599
Ali_Naimi_,135,378
Alice_Fisher_,822,1469
Alicia_Silverstone_,379,903
Alimzhan_Tokhtakhounov_,388,921
Alison_Lohman_,166,455
Allen_Iverson_,282,706
Allison_Janney_,429,990
Allyson_Felix_,687,1347
Alvaro_Noboa_,813,1459
Alvaro_Silva_Calderon_,533,1147
Alvaro_Uribe_,329,804
Amanda_Beard_,220,576
Amanda_Bynes_,55,161
Amanda_Coetzer_,2,4
Amber_Tamblyn_,316,781
Amelia_Vega_,271,681
Amelie_Mauresmo_,34,99
Amer_al-Saadi_,339,825
Amram_Mitzna_,3,7
Ana_Guevara_,785,1436
Ana_Palacio_,208,551
Anastasia_Myskina_,368,888
Anders_Ebbeson_,1408,1676
Anders_Fogh_Rasmussen_,702,1359
Andre_Agassi_,150,417
Andrei_Mikhnevich_,114,324
Andrew_Bunner_,569,1199
Andrew_Cuomo_,169,464
Andrew_Niccol_,17,49
Andrew_Weissmann_,956,1568
Andy_Hebb_,111,316
Andy_Roddick_,703,1361
Angela_Bassett_,680,1340
Angela_Lansbury_,24,70
Angela_Merkel_,310,765
Angelina_Jolie_,105,300
Angelo_Reyes_,219,574
Anibal_Ibarra_,669,1332
Ann_Veneman_,212,559
Anna_Kournikova_,1162,1647
Anna_Nicole_Smith_,499,1097
Anne_Krueger_,870,1510
