Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,1732,296
Aaron_Sorkin_,3502,1474
Abdel_Nasser_Assidi_,4373,1673
Abdoulaye_Wade_,3254,1366
Abdullah_,3870,1598
Abdullah_Gul_,1878,374
Abdullah_al-Attiyah_,3907,1615
Abdullatif_Sener_,3310,1396
Abel_Pacheco_,2289,664
Abid_Hamid_Mahmud_Al-Tikriti_,3157,1303
Adam_Sandler_,1673,260
Adam_Scott_,2767,1024
Adel_Al-Jubeir_,3890,1606
Adolfo_Aguilar_Zinser_,3805,1582
Adolfo_Rodriguez_Saa_,1787,325
Adrian_McPherson_,2208,601
Adrian_Nastase_,2474,792
Adrien_Brody_,2379,730
Ahmad_Masood_,3207,1338
Ahmed_Chalabi_,2134,539
Ahmet_Necdet_Sezer_,1218,102
Ai_Sugiyama_,3336,1411
Aicha_El_Ouafi_,1667,257
Aitor_Gonzalez_,3719,1558
Akbar_Hashemi_Rafsanjani_,1350,137
Akhmed_Zakayev_,2270,651
Al_Davis_,2677,946
Al_Gore_,2649,925
Al_Pacino_,1387,152
Al_Sharpton_,3081,1240
Alan_Ball_,2650,926
Alan_Greenspan_,4346,1669
Alan_Mulally_,2681,950
Alastair_Campbell_,3397,1437
Albert_Costa_,2681,951
Alberto_Fujimori_,3193,1331
Alberto_Ruiz_Gallardon_,3096,1252
Albrecht_Mentz_,1298,119
Aldo_Paredes_,3604,1513
Alec_Baldwin_,465,8
Alejandro_Atchugarry_,3083,1243
Alejandro_Avila_,1908,390
Alejandro_Toledo_,3866,1597
Aleksander_Kwasniewski_,1548,216
Alex_Barros_,3235,1353
Alex_Penelas_,2156,561
Alex_Sink_,2123,525
Alexander_Downer_,1988,446
Alexander_Losyukov_,1826,350
Alexander_Rumyantsev_,2615,901
Alexandra_Stevenson_,3343,1415
Alexandra_Vodjanikova_,3558,1496
Ali_Abbas_,1466,187
Ali_Khamenei_,3243,1361
Ali_Naimi_,1026,59
Alice_Fisher_,3447,1454
Alicia_Silverstone_,2131,534
Alimzhan_Tokhtakhounov_,1427,168
Alison_Lohman_,2026,463
Allen_Iverson_,3397,1438
Allison_Janney_,2001,452
Allyson_Felix_,3700,1552
Alvaro_Noboa_,3682,1538
Alvaro_Silva_Calderon_,2870,1086
Alvaro_Uribe_,2436,766
Amanda_Beard_,2094,502
Amanda_Bynes_,1296,118
Amanda_Coetzer_,1481,189
Amber_Tamblyn_,1694,272
Amelia_Vega_,2753,1009
Amelie_Mauresmo_,1607,230
Amer_al-Saadi_,2226,610
Amram_Mitzna_,2447,773
Ana_Guevara_,2603,888
Ana_Palacio_,1782,319
Anastasia_Myskina_,2729,988
Anders_Ebbeson_,4604,1677
Anders_Fogh_Rasmussen_,3997,1633
Andre_Agassi_,1298,120
Andrei_Mikhnevich_,2586,873
Andrew_Bunner_,2182,579
Andrew_Cuomo_,1709,281
Andrew_Niccol_,1060,70
Andrew_Weissmann_,3673,1534
Andy_Hebb_,2154,559
Andy_Roddick_,3184,1327
Angela_Bassett_,3269,1373
Angela_Lansbury_,1541,214
Angela_Merkel_,2289,665
Angelina_Jolie_,1432,170
Angelo_Reyes_,1907,389
