Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,131.929,1018
Aaron_Sorkin_,117.382,562
Abdel_Nasser_Assidi_,158.803,1557
Abdoulaye_Wade_,177.813,1665
Abdullah_,139.14,1227
Abdullah_Gul_,128.524,901
Abdullah_al-Attiyah_,139.4,1231
Abdullatif_Sener_,131.026,996
Abel_Pacheco_,135.923,1139
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1661
Adam_Sandler_,115.315,504
Adam_Scott_,145.649,1367
Adel_Al-Jubeir_,148.605,1422
Adolfo_Aguilar_Zinser_,135.521,1126
Adolfo_Rodriguez_Saa_,90.6212,90
Adrian_McPherson_,196.331,1679
Adrian_Nastase_,141.567,1297
Adrien_Brody_,119.216,609
Ahmad_Masood_,126.411,834
Ahmed_Chalabi_,111.09,401
Ahmet_Necdet_Sezer_,129.483,945
Ai_Sugiyama_,136.162,1145
Aicha_El_Ouafi_,151.225,1460
Aitor_Gonzalez_,174.414,1650
Akbar_Hashemi_Rafsanjani_,103.612,263
Akhmed_Zakayev_,128.849,913
Al_Davis_,149.34,1432
Al_Gore_,121.411,671
Al_Pacino_,136.661,1157
Al_Sharpton_,144.194,1345
Alan_Ball_,123.338,726
Alan_Greenspan_,147.62,1402
Alan_Mulally_,128.873,914
Alastair_Campbell_,129.306,936
Albert_Costa_,162.318,1592
Alberto_Fujimori_,136.568,1155
Alberto_Ruiz_Gallardon_,106.296,311
Albrecht_Mentz_,128.809,910
Aldo_Paredes_,113.551,455
Alec_Baldwin_,136.267,1147
Alejandro_Atchugarry_,120.511,651
Alejandro_Avila_,160.749,1579
Alejandro_Toledo_,130.821,990
Aleksander_Kwasniewski_,117.052,552
Alex_Barros_,109.294,371
Alex_Penelas_,93.9065,128
Alex_Sink_,118.59,591
Alexander_Downer_,105.966,302
Alexander_Losyukov_,112.946,443
Alexander_Rumyantsev_,112.068,419
Alexandra_Stevenson_,160.327,1576
Alexandra_Vodjanikova_,154.616,1509
Ali_Abbas_,91.197,96
Ali_Khamenei_,138.257,1202
Ali_Naimi_,112.328,422
Alice_Fisher_,139.598,1234
Alicia_Silverstone_,129.923,963
Alimzhan_Tokhtakhounov_,117.447,566
Alison_Lohman_,106.47,316
Allen_Iverson_,151.965,1471
Allison_Janney_,131.438,1005
Allyson_Felix_,155.024,1515
Alvaro_Noboa_,111.087,400
Alvaro_Silva_Calderon_,126.809,848
Alvaro_Uribe_,115.844,517
Amanda_Beard_,116.516,539
Amanda_Bynes_,87.5103,64
Amanda_Coetzer_,124.805,774
Amber_Tamblyn_,109.008,365
Amelia_Vega_,137.46,1182
Amelie_Mauresmo_,123.646,732
Amer_al-Saadi_,114.072,470
Amram_Mitzna_,126.971,853
Ana_Guevara_,177.764,1664
Ana_Palacio_,101.284,230
Anastasia_Myskina_,156.068,1528
Anders_Ebbeson_,151.765,1467
Anders_Fogh_Rasmussen_,166.941,1623
Andre_Agassi_,124.805,773
Andrei_Mikhnevich_,144.297,1346
Andrew_Bunner_,121.098,668
Andrew_Cuomo_,98.6037,188
Andrew_Niccol_,100.53,209
Andrew_Weissmann_,160.891,1582
Andy_Hebb_,81.6571,37
