Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,308,749
Aaron_Sorkin_,507,1064
Abdel_Nasser_Assidi_,1,1
Abdoulaye_Wade_,825,1407
Abdullah_,1203,1631
Abdullah_Gul_,886,1454
Abdullah_al-Attiyah_,265,666
Abdullatif_Sener_,422,946
Abel_Pacheco_,414,936
Abid_Hamid_Mahmud_Al-Tikriti_,1013,1541
Adam_Sandler_,483,1023
Adam_Scott_,528,1093
Adel_Al-Jubeir_,185,489
Adolfo_Aguilar_Zinser_,1097,1585
Adolfo_Rodriguez_Saa_,1214,1635
Adrian_McPherson_,341,811
Adrian_Nastase_,869,1439
Adrien_Brody_,376,876
Ahmad_Masood_,806,1391
Ahmed_Chalabi_,381,884
Ahmet_Necdet_Sezer_,404,921
Ai_Sugiyama_,759,1351
Aicha_El_Ouafi_,89,255
Aitor_Gonzalez_,1471,1676
Akbar_Hashemi_Rafsanjani_,234,598
Akhmed_Zakayev_,394,905
Al_Davis_,181,480
Al_Gore_,248,631
Al_Pacino_,28,82
Al_Sharpton_,1128,1601
Alan_Ball_,318,766
Alan_Greenspan_,1222,1638
Alan_Mulally_,319,769
Alastair_Campbell_,917,1478
Albert_Costa_,84,241
Alberto_Fujimori_,645,1229
Alberto_Ruiz_Gallardon_,349,826
Albrecht_Mentz_,383,886
Aldo_Paredes_,1420,1671
Alec_Baldwin_,919,1479
Alejandro_Atchugarry_,103,293
Alejandro_Avila_,52,154
Alejandro_Toledo_,389,895
Aleksander_Kwasniewski_,24,70
Alex_Barros_,347,821
Alex_Penelas_,111,314
Alex_Sink_,185,490
Alexander_Downer_,165,446
Alexander_Losyukov_,160,436
Alexander_Rumyantsev_,403,918
Alexandra_Stevenson_,639,1224
Alexandra_Vodjanikova_,2,4
Ali_Abbas_,86,246
Ali_Khamenei_,499,1053
Ali_Naimi_,38,112
Alice_Fisher_,832,1413
Alicia_Silverstone_,290,715
Alimzhan_Tokhtakhounov_,548,1123
Alison_Lohman_,458,997
Allen_Iverson_,719,1307
Allison_Janney_,828,1411
Allyson_Felix_,1015,1542
Alvaro_Noboa_,382,885
Alvaro_Silva_Calderon_,821,1405
Alvaro_Uribe_,139,385
Amanda_Beard_,60,176
Amanda_Bynes_,61,179
Amanda_Coetzer_,591,1180
Amber_Tamblyn_,208,541
Amelia_Vega_,252,640
Amelie_Mauresmo_,945,1500
Amer_al-Saadi_,119,336
Amram_Mitzna_,74,214
Ana_Guevara_,226,580
Ana_Palacio_,199,520
Anastasia_Myskina_,1290,1658
Anders_Ebbeson_,624,1212
Anders_Fogh_Rasmussen_,1612,1679
Andre_Agassi_,346,819
Andrei_Mikhnevich_,814,1398
Andrew_Bunner_,398,910
Andrew_Cuomo_,45,133
Andrew_Niccol_,37,109
Andrew_Weissmann_,303,739
Andy_Hebb_,35,103
Andy_Roddick_,779,1375
Angela_Bassett_,1272,1651
Angela_Lansbury_,23,67
Angela_Merkel_,47,139
Angelina_Jolie_,429,954
Angelo_Reyes_,408,927
Anibal_Ibarra_,362,849
Ann_Veneman_,296,726
Anna_Kournikova_,1208,1633
Anna_Nicole_Smith_,461,1000
Anne_Krueger_,543,1115
