Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,99178,337
Aaron_Sorkin_,0,1
Abdel_Nasser_Assidi_,112681,493
Abdoulaye_Wade_,131516,973
Abdullah_,151183,1448
Abdullah_Gul_,149276,1424
Abdullah_al-Attiyah_,133570,1027
Abdullatif_Sener_,149390,1425
Abel_Pacheco_,110212,461
Abid_Hamid_Mahmud_Al-Tikriti_,123855,759
Adam_Sandler_,124360,776
Adam_Scott_,135918,1112
Adel_Al-Jubeir_,176451,1658
Adolfo_Aguilar_Zinser_,123666,755
Adolfo_Rodriguez_Saa_,0,2
Adrian_McPherson_,142218,1268
Adrian_Nastase_,122763,730
Adrien_Brody_,72755,259
Ahmad_Masood_,0,3
Ahmed_Chalabi_,165089,1615
Ahmet_Necdet_Sezer_,130249,938
Ai_Sugiyama_,124001,764
Aicha_El_Ouafi_,139589,1201
Aitor_Gonzalez_,152845,1476
Akbar_Hashemi_Rafsanjani_,108941,440
Akhmed_Zakayev_,121356,685
Al_Davis_,116867,572
Al_Gore_,155846,1519
Al_Pacino_,137322,1144
Al_Sharpton_,157609,1542
Alan_Ball_,143887,1317
Alan_Greenspan_,85738,281
Alan_Mulally_,128959,912
Alastair_Campbell_,122457,715
Albert_Costa_,135113,1076
Alberto_Fujimori_,131086,963
Alberto_Ruiz_Gallardon_,96905.5,318
Albrecht_Mentz_,125801,821
Aldo_Paredes_,142871,1288
Alec_Baldwin_,93959,309
Alejandro_Atchugarry_,120978,668
Alejandro_Avila_,173994,1652
Alejandro_Toledo_,141640,1257
Aleksander_Kwasniewski_,98617.5,336
Alex_Barros_,129059,914
Alex_Penelas_,141260,1248
Alex_Sink_,135474,1090
Alexander_Downer_,128375,889
Alexander_Losyukov_,101947,362
Alexander_Rumyantsev_,107765,427
Alexandra_Stevenson_,145951,1356
Alexandra_Vodjanikova_,98561.3,334
Ali_Abbas_,137696,1156
Ali_Khamenei_,113160,498
Ali_Naimi_,126494,841
Alice_Fisher_,136065,1115
Alicia_Silverstone_,0,4
Alimzhan_Tokhtakhounov_,91783,295
Alison_Lohman_,144366,1330
Allen_Iverson_,145629,1353
Allison_Janney_,129506,923
Allyson_Felix_,192352,1676
Alvaro_Noboa_,157697,1544
Alvaro_Silva_Calderon_,131712,981
Alvaro_Uribe_,146816,1371
Amanda_Beard_,0,5
Amanda_Bynes_,137005,1135
Amanda_Coetzer_,137358,1146
Amber_Tamblyn_,124904,792
Amelia_Vega_,97678.7,326
Amelie_Mauresmo_,117618,594
Amer_al-Saadi_,135561,1092
Amram_Mitzna_,0,6
Ana_Guevara_,155345,1513
Ana_Palacio_,135047,1072
Anastasia_Myskina_,144011,1323
Anders_Ebbeson_,0,7
Anders_Fogh_Rasmussen_,119100,625
Andre_Agassi_,138016,1162
Andrei_Mikhnevich_,143714,1308
Andrew_Bunner_,0,8
Andrew_Cuomo_,129299,920
Andrew_Niccol_,0,9
Andrew_Weissmann_,138892,1182
Andy_Hebb_,134646,1053
Andy_Roddick_,149081,1417
Angela_Bassett_,154464,1503
Angela_Lansbury_,115964,549
Angela_Merkel_,143048,1292
Angelina_Jolie_,76584,265
Angelo_Reyes_,137639,1154
