Name,Highest Rank,Fused Ranks
,,
,,
Aaron_Peirsol_,133,376
Aaron_Sorkin_,1,1
Abdel_Nasser_Assidi_,493,1104
Abdoulaye_Wade_,973,1570
Abdullah_,1210,1644
Abdullah_Gul_,300,776
Abdullah_al-Attiyah_,697,1358
Abdullatif_Sener_,990,1582
Abel_Pacheco_,372,919
Abid_Hamid_Mahmud_Al-Tikriti_,759,1417
Adam_Sandler_,515,1141
Adam_Scott_,1112,1622
Adel_Al-Jubeir_,661,1315
Adolfo_Aguilar_Zinser_,11,31
Adolfo_Rodriguez_Saa_,2,4
Adrian_McPherson_,929,1542
Adrian_Nastase_,730,1393
Adrien_Brody_,259,683
Ahmad_Masood_,3,7
Ahmed_Chalabi_,742,1403
Ahmet_Necdet_Sezer_,65,185
Ai_Sugiyama_,577,1220
Aicha_El_Ouafi_,33,97
Aitor_Gonzalez_,1221,1645
Akbar_Hashemi_Rafsanjani_,440,1026
Akhmed_Zakayev_,511,1133
Al_Davis_,572,1215
Al_Gore_,38,112
Al_Pacino_,499,1112
Al_Sharpton_,700,1363
Alan_Ball_,743,1404
Alan_Greenspan_,281,731
Alan_Mulally_,912,1531
Alastair_Campbell_,260,686
Albert_Costa_,212,581
Alberto_Fujimori_,593,1236
Alberto_Ruiz_Gallardon_,306,790
Albrecht_Mentz_,429,1010
Aldo_Paredes_,1165,1633
Alec_Baldwin_,309,797
Alejandro_Atchugarry_,650,1304
Alejandro_Avila_,552,1190
Alejandro_Toledo_,126,358
Aleksander_Kwasniewski_,336,854
Alex_Barros_,375,923
Alex_Penelas_,76,217
Alex_Sink_,590,1232
Alexander_Downer_,182,506
Alexander_Losyukov_,362,900
Alexander_Rumyantsev_,427,1008
Alexandra_Stevenson_,345,874
Alexandra_Vodjanikova_,334,851
Ali_Abbas_,377,927
Ali_Khamenei_,87,250
Ali_Naimi_,242,649
Alice_Fisher_,702,1366
Alicia_Silverstone_,4,10
Alimzhan_Tokhtakhounov_,109,312
Alison_Lohman_,310,800
Allen_Iverson_,522,1155
Allison_Janney_,72,206
Allyson_Felix_,1514,1677
Alvaro_Noboa_,804,1455
Alvaro_Silva_Calderon_,840,1478
Alvaro_Uribe_,199,551
Amanda_Beard_,5,13
Amanda_Bynes_,69,197
Amanda_Coetzer_,779,1431
Amber_Tamblyn_,261,689
Amelia_Vega_,274,716
Amelie_Mauresmo_,159,446
Amer_al-Saadi_,482,1084
Amram_Mitzna_,6,16
Ana_Guevara_,115,328
Ana_Palacio_,142,399
Anastasia_Myskina_,170,476
Anders_Ebbeson_,7,19
Anders_Fogh_Rasmussen_,625,1277
Andre_Agassi_,629,1283
Andrei_Mikhnevich_,425,1005
Andrew_Bunner_,8,22
Andrew_Cuomo_,184,511
Andrew_Niccol_,9,25
Andrew_Weissmann_,978,1574
Andy_Hebb_,51,147
Andy_Roddick_,991,1583
Angela_Bassett_,959,1559
Angela_Lansbury_,508,1128
Angela_Merkel_,51,148
Angelina_Jolie_,265,698
Angelo_Reyes_,96,274
Anibal_Ibarra_,354,887
Ann_Veneman_,319,818
Anna_Kournikova_,131,370
Anna_Nicole_Smith_,492,1102
Anne_Krueger_,22,64
