Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2250,650
Aaron_Sorkin_,873,46
Abdel_Nasser_Assidi_,2787,1027
Abdoulaye_Wade_,4660,1675
Abdullah_,3293,1367
Abdullah_Gul_,2264,661
Abdullah_al-Attiyah_,3587,1494
Abdullatif_Sener_,2121,556
Abel_Pacheco_,2796,1035
Abid_Hamid_Mahmud_Al-Tikriti_,3054,1216
Adam_Sandler_,3608,1499
Adam_Scott_,1396,167
Adel_Al-Jubeir_,3726,1537
Adolfo_Aguilar_Zinser_,1928,409
Adolfo_Rodriguez_Saa_,1926,408
Adrian_McPherson_,4564,1671
Adrian_Nastase_,3437,1434
Adrien_Brody_,593,10
Ahmad_Masood_,2951,1157
Ahmed_Chalabi_,2346,717
Ahmet_Necdet_Sezer_,2846,1079
Ai_Sugiyama_,2884,1103
Aicha_El_Ouafi_,2751,998
Aitor_Gonzalez_,2825,1056
Akbar_Hashemi_Rafsanjani_,1632,263
Akhmed_Zakayev_,2940,1149
Al_Davis_,3383,1399
Al_Gore_,2575,887
Al_Pacino_,3503,1460
Al_Sharpton_,2907,1122
Alan_Ball_,2018,474
Alan_Greenspan_,3315,1374
Alan_Mulally_,3190,1302
Alastair_Campbell_,2025,479
Albert_Costa_,4229,1643
Alberto_Fujimori_,2538,859
Alberto_Ruiz_Gallardon_,1149,101
Albrecht_Mentz_,3428,1427
Aldo_Paredes_,2145,571
Alec_Baldwin_,2486,820
Alejandro_Atchugarry_,3068,1224
Alejandro_Avila_,2931,1141
Alejandro_Toledo_,2595,902
Aleksander_Kwasniewski_,3957,1596
Alex_Barros_,1610,257
Alex_Penelas_,1669,274
Alex_Sink_,3641,1509
Alexander_Downer_,615,11
Alexander_Losyukov_,2672,947
Alexander_Rumyantsev_,2631,921
Alexandra_Stevenson_,3391,1407
Alexandra_Vodjanikova_,2261,659
Ali_Abbas_,1252,136
Ali_Khamenei_,2900,1118
Ali_Naimi_,3248,1328
Alice_Fisher_,1851,372
Alicia_Silverstone_,3760,1550
Alimzhan_Tokhtakhounov_,1221,124
Alison_Lohman_,944,63
Allen_Iverson_,2946,1153
Allison_Janney_,1923,404
Allyson_Felix_,3105,1248
Alvaro_Noboa_,1043,77
Alvaro_Silva_Calderon_,1962,434
Alvaro_Uribe_,3703,1525
Amanda_Beard_,3016,1198
Amanda_Bynes_,1492,198
Amanda_Coetzer_,3805,1565
Amber_Tamblyn_,2297,685
Amelia_Vega_,1220,123
Amelie_Mauresmo_,4549,1670
Amer_al-Saadi_,2639,930
Amram_Mitzna_,2590,896
Ana_Guevara_,3153,1277
Ana_Palacio_,2466,798
Anastasia_Myskina_,3236,1325
Anders_Ebbeson_,2382,744
Anders_Fogh_Rasmussen_,3392,1408
Andre_Agassi_,2400,751
Andrei_Mikhnevich_,2681,954
Andrew_Bunner_,2758,1005
Andrew_Cuomo_,1459,186
Andrew_Niccol_,3707,1528
Andrew_Weissmann_,2688,960
Andy_Hebb_,3015,1196
Andy_Roddick_,3109,1254
Angela_Bassett_,2907,1123
Angela_Lansbury_,1556,236
Angela_Merkel_,857,39
Angelina_Jolie_,2015,468
Angelo_Reyes_,3445,1436
