Name,Scores,EMD Ranks
,,
,,
Aaron_Peirsol_,94.6035,124
Aaron_Sorkin_,134.496,1095
Abdel_Nasser_Assidi_,158.801,1571
Abdoulaye_Wade_,186.108,1677
Abdullah_,139.138,1233
Abdullah_Gul_,128.515,904
Abdullah_al-Attiyah_,139.396,1238
Abdullatif_Sener_,131.021,986
Abel_Pacheco_,137.021,1171
Abid_Hamid_Mahmud_Al-Tikriti_,177.239,1665
Adam_Sandler_,115.314,516
Adam_Scott_,160.235,1586
Adel_Al-Jubeir_,148.604,1431
Adolfo_Aguilar_Zinser_,135.514,1130
Adolfo_Rodriguez_Saa_,90.6182,82
Adrian_McPherson_,155.073,1528
Adrian_Nastase_,136.946,1169
Adrien_Brody_,110.816,399
Ahmad_Masood_,149.198,1436
Ahmed_Chalabi_,111.086,407
Ahmet_Necdet_Sezer_,135.094,1117
Ai_Sugiyama_,135.276,1126
Aicha_El_Ouafi_,122.06,695
Aitor_Gonzalez_,174.412,1659
Akbar_Hashemi_Rafsanjani_,103.61,253
Akhmed_Zakayev_,128.845,918
Al_Davis_,140.216,1260
Al_Gore_,121.405,671
Al_Pacino_,136.66,1161
Al_Sharpton_,144.189,1352
Alan_Ball_,123.332,728
Alan_Greenspan_,144.897,1362
Alan_Mulally_,110.25,390
Alastair_Campbell_,129.298,942
Albert_Costa_,168.736,1638
Alberto_Fujimori_,127.423,864
Alberto_Ruiz_Gallardon_,129.842,958
Albrecht_Mentz_,128.808,916
Aldo_Paredes_,113.547,473
Alec_Baldwin_,136.262,1151
Alejandro_Atchugarry_,120.509,652
Alejandro_Avila_,148.376,1426
Alejandro_Toledo_,145.854,1382
Aleksander_Kwasniewski_,116.646,559
Alex_Barros_,109.281,365
Alex_Penelas_,106.844,313
Alex_Sink_,118.584,605
Alexander_Downer_,98.3857,173
Alexander_Losyukov_,112.94,454
Alexander_Rumyantsev_,112.061,428
Alexandra_Stevenson_,103.027,240
Alexandra_Vodjanikova_,154.615,1523
Ali_Abbas_,109.476,373
Ali_Khamenei_,131.924,1011
Ali_Naimi_,133.63,1067
Alice_Fisher_,141.139,1286
Alicia_Silverstone_,129.92,959
Alimzhan_Tokhtakhounov_,117.437,581
Alison_Lohman_,114.428,493
Allen_Iverson_,151.964,1477
Allison_Janney_,129.506,948
Allyson_Felix_,173.747,1656
Alvaro_Noboa_,111.076,405
Alvaro_Silva_Calderon_,126.798,844
Alvaro_Uribe_,115.837,532
Amanda_Beard_,116.513,556
Amanda_Bynes_,87.5034,54
Amanda_Coetzer_,140.536,1268
Amber_Tamblyn_,109.006,359
Amelia_Vega_,104.658,270
Amelie_Mauresmo_,113.467,470
Amer_al-Saadi_,98.9416,180
Amram_Mitzna_,150.625,1458
Ana_Guevara_,177.763,1667
Ana_Palacio_,101.278,216
Anastasia_Myskina_,121.892,692
Anders_Ebbeson_,162.857,1603
Anders_Fogh_Rasmussen_,166.939,1626
Andre_Agassi_,124.801,778
Andrei_Mikhnevich_,144.293,1354
Andrew_Bunner_,111.795,419
Andrew_Cuomo_,98.5994,176
Andrew_Niccol_,128.956,924
Andrew_Weissmann_,160.889,1589
Andy_Hebb_,110.036,383
