Name,Scores,Fused Ranks
,,,
,,,
Aaron_Peirsol_,2585,867
Aaron_Sorkin_,3119,1224
Abdel_Nasser_Assidi_,3234,1298
Abdoulaye_Wade_,3936,1578
Abdullah_,3324,1349
Abdullah_Gul_,3329,1352
Abdullah_al-Attiyah_,3438,1417
Abdullatif_Sener_,3915,1571
Abel_Pacheco_,1365,194
Abid_Hamid_Mahmud_Al-Tikriti_,2098,546
Adam_Sandler_,801,49
Adam_Scott_,2498,806
Adel_Al-Jubeir_,4329,1650
Adolfo_Aguilar_Zinser_,3276,1324
Adolfo_Rodriguez_Saa_,4133,1623
Adrian_McPherson_,3140,1243
Adrian_Nastase_,2446,777
Adrien_Brody_,1352,191
Ahmad_Masood_,3083,1203
Ahmed_Chalabi_,1892,422
Ahmet_Necdet_Sezer_,2129,563
Ai_Sugiyama_,3938,1580
Aicha_El_Ouafi_,1367,195
Aitor_Gonzalez_,4197,1629
Akbar_Hashemi_Rafsanjani_,2252,644
Akhmed_Zakayev_,3267,1316
Al_Davis_,4090,1614
Al_Gore_,3803,1541
Al_Pacino_,1572,268
Al_Sharpton_,3475,1430
Alan_Ball_,3416,1408
Alan_Greenspan_,3261,1313
Alan_Mulally_,1894,424
Alastair_Campbell_,4123,1620
Albert_Costa_,3630,1487
Alberto_Fujimori_,1605,283
Alberto_Ruiz_Gallardon_,2175,596
Albrecht_Mentz_,2226,627
Aldo_Paredes_,3756,1526
Alec_Baldwin_,1989,478
Alejandro_Atchugarry_,3439,1418
Alejandro_Avila_,3441,1419
Alejandro_Toledo_,2193,603
Aleksander_Kwasniewski_,2690,944
Alex_Barros_,2285,662
Alex_Penelas_,1134,123
Alex_Sink_,1763,370
Alexander_Downer_,951,77
Alexander_Losyukov_,3358,1374
Alexander_Rumyantsev_,2015,489
Alexandra_Stevenson_,2124,559
Alexandra_Vodjanikova_,3074,1193
Ali_Abbas_,1294,165
Ali_Khamenei_,3091,1209
Ali_Naimi_,2527,827
Alice_Fisher_,2334,690
Alicia_Silverstone_,1871,413
Alimzhan_Tokhtakhounov_,801,50
Alison_Lohman_,1526,244
Allen_Iverson_,2167,589
Allison_Janney_,2681,939
Allyson_Felix_,4277,1640
Alvaro_Noboa_,2206,612
Alvaro_Silva_Calderon_,2960,1127
Alvaro_Uribe_,1685,327
Amanda_Beard_,2823,1035
Amanda_Bynes_,1246,151
Amanda_Coetzer_,2797,1015
Amber_Tamblyn_,926,75
Amelia_Vega_,1323,174
Amelie_Mauresmo_,3100,1216
Amer_al-Saadi_,3121,1228
Amram_Mitzna_,3578,1469
Ana_Guevara_,2392,741
Ana_Palacio_,1375,200
Anastasia_Myskina_,3795,1537
Anders_Ebbeson_,4370,1659
Anders_Fogh_Rasmussen_,1341,186
Andre_Agassi_,2407,752
Andrei_Mikhnevich_,4156,1626
Andrew_Bunner_,3179,1262
Andrew_Cuomo_,2139,569
Andrew_Niccol_,387,8
Andrew_Weissmann_,3372,1381
Andy_Hebb_,2477,790
Andy_Roddick_,3387,1389
Angela_Bassett_,3350,1367
Angela_Lansbury_,1139,126
Angela_Merkel_,885,64
Angelina_Jolie_,3011,1157
Angelo_Reyes_,2515,819
