Name,Scores,Sift Ranks
,,,
,,,
Aaron_Peirsol_,74869,108
Aaron_Sorkin_,97791,226
Abdel_Nasser_Assidi_,87741,155
Abdoulaye_Wade_,99287,252
Abdullah_,132867,1049
Abdullah_Gul_,151120,1464
Abdullah_al-Attiyah_,142813,1302
Abdullatif_Sener_,92075,176
Abel_Pacheco_,121467,705
Abid_Hamid_Mahmud_Al-Tikriti_,104975,323
Adam_Sandler_,126316,850
Adam_Scott_,136734,1144
Adel_Al-Jubeir_,98293,238
Adolfo_Aguilar_Zinser_,137493,1171
Adolfo_Rodriguez_Saa_,145997,1358
Adrian_McPherson_,118883,626
Adrian_Nastase_,145426,1347
Adrien_Brody_,170992,1636
Ahmad_Masood_,147203,1388
Ahmed_Chalabi_,117448,587
Ahmet_Necdet_Sezer_,118850,625
Ai_Sugiyama_,101720,281
Aicha_El_Ouafi_,178074,1660
Aitor_Gonzalez_,133439,1061
Akbar_Hashemi_Rafsanjani_,122947,750
Akhmed_Zakayev_,146566,1374
Al_Davis_,129575,961
Al_Gore_,138885,1211
Al_Pacino_,125234,819
Al_Sharpton_,150107,1444
Alan_Ball_,145254,1344
Alan_Greenspan_,124364,784
Alan_Mulally_,120089,656
Alastair_Campbell_,132029,1026
Albert_Costa_,148919,1416
Alberto_Fujimori_,141215,1273
Alberto_Ruiz_Gallardon_,132780,1046
Albrecht_Mentz_,115657,543
Aldo_Paredes_,94190,193
Alec_Baldwin_,111209,437
Alejandro_Atchugarry_,104473,313
Alejandro_Avila_,103280,299
Alejandro_Toledo_,154785,1517
Aleksander_Kwasniewski_,129225,946
Alex_Barros_,120401,664
Alex_Penelas_,124349,783
Alex_Sink_,151351,1472
Alexander_Downer_,132407,1042
Alexander_Losyukov_,133504,1062
Alexander_Rumyantsev_,150050,1443
Alexandra_Stevenson_,127902,901
Alexandra_Vodjanikova_,145570,1350
Ali_Abbas_,0,1
Ali_Khamenei_,109254,397
Ali_Naimi_,107976,369
Alice_Fisher_,97645,223
Alicia_Silverstone_,129517,955
Alimzhan_Tokhtakhounov_,136539,1136
Alison_Lohman_,0,2
Allen_Iverson_,119834,647
Allison_Janney_,118081,605
Allyson_Felix_,108679,383
Alvaro_Noboa_,134744,1093
Alvaro_Silva_Calderon_,155079,1520
Alvaro_Uribe_,136141,1125
Amanda_Beard_,112748,465
Amanda_Bynes_,126679,860
Amanda_Coetzer_,129015,940
Amber_Tamblyn_,110634,425
Amelia_Vega_,124528,788
Amelie_Mauresmo_,137035,1157
Amer_al-Saadi_,130983,1000
Amram_Mitzna_,115336,533
Ana_Guevara_,116523,560
Ana_Palacio_,105127,325
Anastasia_Myskina_,100914,273
Anders_Ebbeson_,118943,628
Anders_Fogh_Rasmussen_,147438,1393
Andre_Agassi_,115204,530
Andrei_Mikhnevich_,112101,451
Andrew_Bunner_,92849,181
Andrew_Cuomo_,134746,1094
Andrew_Niccol_,135760,1115
Andrew_Weissmann_,139470,1221
Andy_Hebb_,123031,752
Andy_Roddick_,131010,1002
Angela_Bassett_,140704,1256
Angela_Lansbury_,77343,113
Angela_Merkel_,131138,1005
Angelina_Jolie_,129922,969
Angelo_Reyes_,146110,1361
