Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,106476.000000,0.841284,131.915380
Aaron_Sorkin_,124372.000000,0.893333,134.490366
Abdel_Nasser_Assidi_,0.000000,0.975731,173.084276
Abdoulaye_Wade_,135679.000000,0.931362,186.101955
Abdullah_,130856.333333,0.511180,139.134542
Abdullah_Gul_,107106.333333,0.455521,106.000538
Abdullah_al-Attiyah_,139344.000000,0.873264,139.387018
Abdullatif_Sener_,117857.000000,0.441583,131.009956
Abel_Pacheco_,128653.000000,0.620596,124.709881
Abid_Hamid_Mahmud_Al-Tikriti_,0.000000,1.106489,156.621445
Adam_Sandler_,125500.000000,1.223880,115.312740
Adam_Scott_,113617.000000,1.100180,160.233875
Adel_Al-Jubeir_,152923.000000,0.967872,148.602894
Adolfo_Aguilar_Zinser_,107047.000000,0.656930,84.624622
Adolfo_Rodriguez_Saa_,0.000000,1.043226,90.610735
Adrian_McPherson_,97515.333333,0.903174,196.327028
Adrian_Nastase_,144703.500000,0.704538,141.545853
Adrien_Brody_,116469.000000,0.936318,124.401817
Ahmad_Masood_,123163.000000,0.545655,149.195024
Ahmed_Chalabi_,121942.000000,0.427321,111.076149
Ahmet_Necdet_Sezer_,0.000000,0.774301,135.085291
Ai_Sugiyama_,131755.000000,0.714725,130.539867
Aicha_El_Ouafi_,137945.000000,0.715103,130.809048
Aitor_Gonzalez_,134112.000000,0.687601,170.278910
Akbar_Hashemi_Rafsanjani_,98548.000000,0.917718,103.606821
Akhmed_Zakayev_,0.000000,0.819236,115.130833
Al_Davis_,74182.000000,0.484300,149.322102
Al_Gore_,128823.500000,1.074478,139.245049
Al_Pacino_,130793.000000,1.298493,121.654661
Al_Sharpton_,111470.000000,0.759681,144.179127
Alan_Ball_,145992.000000,0.796947,123.318247
Alan_Greenspan_,155810.000000,0.974654,147.612665
Alan_Mulally_,129412.600000,1.228898,110.235632
Alastair_Campbell_,93021.000000,0.783081,103.820072
Albert_Costa_,99870.500000,0.913294,168.729250
Alberto_Fujimori_,144400.000000,0.927184,127.412151
Alberto_Ruiz_Gallardon_,165107.000000,1.142644,129.840546
Albrecht_Mentz_,70591.000000,0.510371,117.672285
Aldo_Paredes_,143444.000000,0.525869,113.538761
Alec_Baldwin_,108009.600000,0.857379,103.843662
Alejandro_Atchugarry_,133994.000000,0.853525,120.505171
Alejandro_Avila_,138379.000000,0.681281,160.743061
Alejandro_Toledo_,134526.000000,0.807600,130.794823
Aleksander_Kwasniewski_,147217.000000,0.977282,138.483341
Alex_Barros_,91194.000000,0.846420,109.251446
Alex_Penelas_,194174.000000,1.050912,106.832438
Alex_Sink_,90965.000000,0.757693,118.569580
Alexander_Downer_,127803.000000,1.006994,117.428022
Alexander_Losyukov_,68095.000000,0.476954,112.927252
Alexander_Rumyantsev_,161037.000000,1.088272,112.045301
Alexandra_Stevenson_,163855.000000,0.886578,160.311733
Alexandra_Vodjanikova_,170342.000000,0.951801,154.611418
Ali_Abbas_,119288.000000,1.057049,109.467161
Ali_Khamenei_,86082.000000,0.906859,138.232161
Ali_Naimi_,129255.000000,0.885844,112.304716
Alice_Fisher_,123283.000000,0.720843,139.570639
