Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,96461.500000,0.899487,131.919178
Aaron_Sorkin_,140689.666667,0.954060,134.492611
Abdel_Nasser_Assidi_,127151.000000,0.761537,173.085379
Abdoulaye_Wade_,130571.000000,0.818427,177.805506
Abdullah_,105201.333333,0.590671,139.135912
Abdullah_Gul_,109054.500000,0.683865,106.005976
Abdullah_al-Attiyah_,144311.000000,0.880152,139.389896
Abdullatif_Sener_,95065.000000,0.668958,131.014568
Abel_Pacheco_,148866.000000,1.139268,135.920446
Abid_Hamid_Mahmud_Al-Tikriti_,130755.500000,0.984107,177.237707
Adam_Sandler_,112750.333333,1.018950,115.313229
Adam_Scott_,106941.000000,0.942694,160.234108
Adel_Al-Jubeir_,139933.000000,0.905062,148.603193
Adolfo_Aguilar_Zinser_,107961.000000,0.686676,84.628620
Adolfo_Rodriguez_Saa_,167342.000000,1.032186,139.598860
Adrian_McPherson_,158539.500000,0.772974,155.068651
Adrian_Nastase_,145495.000000,0.779487,136.944731
Adrien_Brody_,169012.000000,0.991814,110.805557
Ahmad_Masood_,0.000000,0.862084,126.399168
Ahmed_Chalabi_,89763.000000,0.713844,111.078588
Ahmet_Necdet_Sezer_,109592.000000,0.967124,129.476631
Ai_Sugiyama_,128692.500000,0.930264,130.543089
Aicha_El_Ouafi_,122586.000000,0.877620,151.215742
Aitor_Gonzalez_,0.000000,1.017228,170.280725
Akbar_Hashemi_Rafsanjani_,116766.000000,0.792326,103.607719
Akhmed_Zakayev_,116354.666667,0.871376,128.839777
Al_Davis_,0.000000,0.708062,140.208683
Al_Gore_,140620.000000,0.914833,139.245968
Al_Pacino_,106492.000000,0.761678,136.659651
Al_Sharpton_,161485.000000,0.811882,164.887589
Alan_Ball_,139710.000000,0.698356,123.323206
Alan_Greenspan_,81366.000000,0.926987,139.920397
Alan_Mulally_,93330.000000,0.762304,128.860430
Alastair_Campbell_,133925.500000,0.873655,103.826908
Albert_Costa_,122447.000000,0.961903,168.731560
Alberto_Fujimori_,76940.000000,0.587429,136.554268
Alberto_Ruiz_Gallardon_,164736.000000,0.822303,106.272310
Albrecht_Mentz_,137955.000000,0.966099,128.806931
Aldo_Paredes_,0.000000,0.911361,148.927664
Alec_Baldwin_,158764.000000,0.704006,136.252636
Alejandro_Atchugarry_,116368.000000,0.673660,120.506516
Alejandro_Avila_,112907.500000,0.592474,144.146511
Alejandro_Toledo_,114970.333333,0.802517,130.802109
Aleksander_Kwasniewski_,162132.000000,0.881061,138.485640
Alex_Barros_,0.000000,0.817093,146.768654
Alex_Penelas_,166426.000000,0.809059,93.888056
Alex_Sink_,131267.000000,0.862075,118.574875
Alexander_Downer_,125321.000000,0.883112,98.383177
Alexander_Losyukov_,116024.000000,0.723966,112.932573
Alexander_Rumyantsev_,107925.000000,0.710419,105.964487
Alexandra_Stevenson_,149593.000000,0.935906,160.316015
Alexandra_Vodjanikova_,136958.000000,0.923325,154.612331
Ali_Abbas_,113087.333333,1.023429,109.470341
Ali_Khamenei_,90450.000000,0.924067,122.142456
Ali_Naimi_,157722.000000,0.771404,112.312231
Alice_Fisher_,152501.000000,0.956239,139.577837
