Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,113454.000000,0.807300,94.614861
Aaron_Sorkin_,145674.000000,0.755870,117.385996
Abdel_Nasser_Assidi_,0.000000,1.066779,173.089939
Abdoulaye_Wade_,140454.250000,0.743904,177.815439
Abdullah_,118434.500000,0.540414,139.141119
Abdullah_Gul_,120224.000000,0.670909,128.527973
Abdullah_al-Attiyah_,142816.000000,0.666612,139.403578
Abdullatif_Sener_,185508.000000,0.796454,124.881901
Abel_Pacheco_,136896.500000,1.188842,135.926270
Abid_Hamid_Mahmud_Al-Tikriti_,128082.000000,0.843721,177.239565
Adam_Sandler_,133548.600000,1.109748,115.315155
Adam_Scott_,139939.000000,1.206135,160.236139
Adel_Al-Jubeir_,132887.000000,0.632032,148.605156
Adolfo_Aguilar_Zinser_,153766.000000,0.761626,135.523560
Adolfo_Rodriguez_Saa_,138814.000000,0.889923,139.618286
Adrian_McPherson_,122735.500000,0.954381,196.332685
Adrian_Nastase_,150035.000000,0.701858,136.947113
Adrien_Brody_,163211.000000,0.947089,110.830351
Ahmad_Masood_,99193.000000,0.528682,149.201099
Ahmed_Chalabi_,74339.000000,0.561967,111.098703
Ahmet_Necdet_Sezer_,160772.333333,0.934090,129.485697
Ai_Sugiyama_,106439.500000,0.654936,130.564253
Aicha_El_Ouafi_,128268.000000,0.742873,130.814312
Aitor_Gonzalez_,0.000000,0.665170,170.287672
Akbar_Hashemi_Rafsanjani_,115894.000000,0.845733,103.615047
Akhmed_Zakayev_,117724.333333,0.875636,128.853483
Al_Davis_,94761.000000,0.789387,149.339981
Al_Gore_,98602.000000,0.897765,139.250380
Al_Pacino_,148388.000000,0.965948,136.661072
Al_Sharpton_,135020.500000,0.811606,144.196667
Alan_Ball_,0.000000,0.738887,123.617111
Alan_Greenspan_,139343.000000,0.827157,139.925180
Alan_Mulally_,98874.000000,0.692807,128.877766
Alastair_Campbell_,107631.000000,0.622531,129.311920
Albert_Costa_,104796.500000,0.917404,168.742443
Alberto_Fujimori_,140543.000000,1.011342,127.432362
Alberto_Ruiz_Gallardon_,0.000000,1.196064,129.842375
Albrecht_Mentz_,149650.000000,1.126798,128.809526
Aldo_Paredes_,95469.000000,0.534138,113.553513
Alec_Baldwin_,93069.000000,1.081593,103.861584
Alejandro_Atchugarry_,137711.500000,0.899085,120.513575
Alejandro_Avila_,86379.000000,0.728163,160.751097
Alejandro_Toledo_,121056.750000,0.847084,130.830811
Aleksander_Kwasniewski_,141114.000000,0.736565,117.052345
Alex_Barros_,118172.000000,0.601852,109.301563
Alex_Penelas_,138485.000000,1.012330,106.853558
Alex_Sink_,96879.000000,0.750787,118.596684
Alexander_Downer_,177692.000000,0.804877,123.857368
Alexander_Losyukov_,94579.333333,0.449836,112.950062
Alexander_Rumyantsev_,135601.250000,1.005337,105.974676
Alexandra_Stevenson_,116888.000000,0.897693,160.327930
Alexandra_Vodjanikova_,147808.600000,0.836211,154.617533
Ali_Abbas_,134650.000000,1.097883,109.483652
Ali_Khamenei_,104854.000000,0.652065,138.260210
Ali_Naimi_,128213.400000,0.940953,112.333447
Alice_Fisher_,146409.000000,0.728531,139.604565
