Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,125232.500000,0.672412,131.949354
Aaron_Sorkin_,132095.000000,0.859473,134.509674
Abdel_Nasser_Assidi_,0.000000,0.673871,173.095472
Abdoulaye_Wade_,132751.000000,0.592660,195.737064
Abdullah_,147084.000000,0.784075,139.147329
Abdullah_Gul_,117554.500000,1.089487,106.047815
Abdullah_al-Attiyah_,139301.000000,1.335287,139.418667
Abdullatif_Sener_,141279.000000,0.946732,131.052368
Abel_Pacheco_,132185.200000,0.437413,135.933441
Abid_Hamid_Mahmud_Al-Tikriti_,92902.000000,0.530963,156.628239
Adam_Sandler_,99995.500000,0.398721,115.317472
Adam_Scott_,124199.500000,0.635696,160.238377
Adel_Al-Jubeir_,0.000000,0.807312,135.191568
Adolfo_Aguilar_Zinser_,120379.000000,0.525909,135.544540
Adolfo_Rodriguez_Saa_,121773.000000,0.908367,139.640602
Adrian_McPherson_,120397.000000,0.774858,196.337952
Adrian_Nastase_,141125.000000,1.111340,141.590454
Adrien_Brody_,101560.000000,0.624578,110.858921
Ahmad_Masood_,132111.500000,0.852529,126.432213
Ahmed_Chalabi_,149301.000000,0.997391,111.120922
Ahmet_Necdet_Sezer_,92877.666667,0.452849,129.496569
Ai_Sugiyama_,125069.000000,0.542760,135.284061
Aicha_El_Ouafi_,89875.000000,0.502094,130.819254
Aitor_Gonzalez_,0.000000,1.000538,170.295708
Akbar_Hashemi_Rafsanjani_,108095.000000,0.711669,118.611002
Akhmed_Zakayev_,136201.000000,0.610760,128.870125
Al_Davis_,116485.000000,0.936738,149.356745
Al_Gore_,102436.000000,0.696047,139.254980
Al_Pacino_,136509.000000,0.405945,136.663136
Al_Sharpton_,154227.000000,0.741638,168.756468
Alan_Ball_,117885.500000,0.724518,123.636620
Alan_Greenspan_,157915.000000,0.949818,144.903330
Alan_Mulally_,99303.000000,0.589472,128.898279
Alastair_Campbell_,137420.000000,0.953295,103.879770
Albert_Costa_,116917.000000,0.696838,168.754675
Alberto_Fujimori_,86154.333333,0.518027,127.452543
Alberto_Ruiz_Gallardon_,123110.000000,0.506327,129.843679
Albrecht_Mentz_,148995.000000,0.444769,128.812611
Aldo_Paredes_,97131.000000,0.922132,113.567017
Alec_Baldwin_,136299.000000,0.803286,136.311285
Alejandro_Atchugarry_,150794.000000,0.821275,120.521465
Alejandro_Avila_,133070.000000,0.640443,148.387581
Alejandro_Toledo_,101796.000000,0.566894,130.865345
Aleksander_Kwasniewski_,144716.000000,0.659141,138.503462
Alex_Barros_,107886.000000,0.795456,109.346706
Alex_Penelas_,129531.000000,0.393835,106.872025
Alex_Sink_,138427.000000,0.789160,118.621531
Alexander_Downer_,128777.000000,0.718593,98.397005
Alexander_Losyukov_,127285.500000,0.518629,140.581675
Alexander_Rumyantsev_,99788.000000,0.875148,112.097242
Alexandra_Stevenson_,111592.000000,0.674321,160.343769
Alexandra_Vodjanikova_,135604.666667,0.821120,154.624186
Ali_Abbas_,95873.000000,0.624280,109.498466
Ali_Khamenei_,0.000000,1.033392,122.211002
Ali_Naimi_,113907.000000,0.532998,112.358040
Alice_Fisher_,102672.500000,0.653775,141.160835
