Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,102210.000000,0.630661,117.306221
Aaron_Sorkin_,0.000000,0.586065,117.412468
Abdel_Nasser_Assidi_,145083.500000,0.733875,173.099920
Abdoulaye_Wade_,116351.500000,0.840086,177.828396
Abdullah_,124322.000000,0.946263,139.150263
Abdullah_Gul_,129779.000000,0.920866,128.559530
Abdullah_al-Attiyah_,101336.000000,0.509383,145.244877
Abdullatif_Sener_,112301.000000,0.999778,131.064859
Abel_Pacheco_,89232.000000,0.421724,135.946318
Abid_Hamid_Mahmud_Al-Tikriti_,116225.500000,0.510865,156.630468
Adam_Sandler_,85107.000000,0.492704,115.321003
Adam_Scott_,104881.000000,0.552262,160.241364
Adel_Al-Jubeir_,122480.000000,0.709395,148.607563
Adolfo_Aguilar_Zinser_,146027.000000,0.650614,135.548916
Adolfo_Rodriguez_Saa_,0.000000,0.981672,90.660976
Adrian_McPherson_,146153.000000,0.578284,196.339844
Adrian_Nastase_,168186.000000,0.792143,136.951563
Adrien_Brody_,137101.500000,0.737471,110.871210
Ahmad_Masood_,0.000000,0.916226,126.437885
Ahmed_Chalabi_,107000.000000,0.743777,135.710131
Ahmet_Necdet_Sezer_,120170.333333,0.297341,129.503643
Ai_Sugiyama_,139569.000000,1.133534,130.606646
Aicha_El_Ouafi_,100819.000000,0.689086,122.099525
Aitor_Gonzalez_,98017.000000,0.934112,174.422991
Akbar_Hashemi_Rafsanjani_,105564.000000,0.788541,118.618019
Akhmed_Zakayev_,136581.000000,0.762502,125.179394
Al_Davis_,0.000000,0.951066,140.253580
Al_Gore_,139621.000000,0.690962,139.255974
Al_Pacino_,135294.000000,0.473305,136.676405
Al_Sharpton_,130437.000000,0.924449,144.216467
Alan_Ball_,122318.500000,0.860789,123.394381
Alan_Greenspan_,157973.500000,1.023371,139.945265
Alan_Mulally_,114509.000000,0.670555,110.293095
Alastair_Campbell_,78757.000000,0.782904,129.351656
Albert_Costa_,97565.000000,0.389033,159.915333
Alberto_Fujimori_,112560.333333,0.794751,127.463123
Alberto_Ruiz_Gallardon_,0.000000,0.544009,129.844425
Albrecht_Mentz_,152251.000000,0.548093,128.814648
Aldo_Paredes_,153861.000000,0.950520,113.571997
Alec_Baldwin_,119697.000000,0.865020,136.339848
Alejandro_Atchugarry_,128988.000000,0.896955,120.529045
Alejandro_Avila_,138920.000000,0.671987,144.169659
Alejandro_Toledo_,114489.000000,0.659261,94.115173
Aleksander_Kwasniewski_,128256.250000,0.406497,116.669386
Alex_Barros_,108899.000000,0.703148,146.792419
Alex_Penelas_,92983.142857,0.361909,106.874224
Alex_Sink_,151177.500000,0.615074,149.223808
Alexander_Downer_,120583.500000,0.869533,98.403671
Alexander_Losyukov_,165930.000000,0.553165,140.583973
Alexander_Rumyantsev_,96474.000000,0.682560,112.103214
Alexandra_Stevenson_,110928.500000,0.624951,103.086548
Alexandra_Vodjanikova_,0.000000,0.882237,155.296171
Ali_Abbas_,100769.500000,0.608806,109.505388
Ali_Khamenei_,126196.000000,0.944110,131.975702
Ali_Naimi_,82618.666667,0.493485,112.364271
Alice_Fisher_,0.000000,0.858592,139.643448
