Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,89542.000000,0.857342,117.263559
Aaron_Sorkin_,0.000000,0.653391,117.368240
Abdel_Nasser_Assidi_,135283.000000,0.800815,158.796392
Abdoulaye_Wade_,133321.000000,0.966645,177.800261
Abdullah_,102121.000000,0.690874,139.134010
Abdullah_Gul_,153267.000000,0.928878,115.979715
Abdullah_al-Attiyah_,156589.000000,1.110619,139.385311
Abdullatif_Sener_,150799.000000,0.821127,131.006886
Abel_Pacheco_,141958.000000,0.926950,135.919025
Abid_Hamid_Mahmud_Al-Tikriti_,126370.500000,0.726397,177.236620
Adam_Sandler_,138103.500000,0.739782,133.489346
Adam_Scott_,0.000000,0.616265,145.642740
Adel_Al-Jubeir_,106252.000000,1.062500,168.607151
Adolfo_Aguilar_Zinser_,187498.000000,0.727436,135.498068
Adolfo_Rodriguez_Saa_,156872.000000,0.827895,139.589670
Adrian_McPherson_,128963.333333,0.865701,155.063883
Adrian_Nastase_,145324.000000,0.808079,136.943924
Adrien_Brody_,121756.000000,0.626594,124.400204
Ahmad_Masood_,0.000000,0.847403,126.392567
Ahmed_Chalabi_,146445.000000,0.745998,111.073023
Ahmet_Necdet_Sezer_,143572.000000,0.954132,129.473173
Ai_Sugiyama_,144720.000000,0.904428,130.536425
Aicha_El_Ouafi_,155664.000000,1.079487,151.210384
Aitor_Gonzalez_,153152.000000,0.610244,174.408354
Akbar_Hashemi_Rafsanjani_,129255.000000,0.925278,118.576557
Akhmed_Zakayev_,115993.666667,0.685578,125.144442
Al_Davis_,146360.000000,1.041780,140.200212
Al_Gore_,129344.000000,1.130994,139.244682
Al_Pacino_,117757.000000,0.942608,136.659420
Al_Sharpton_,145507.666667,0.875527,144.177246
Alan_Ball_,0.000000,1.010456,123.595905
Alan_Greenspan_,116286.000000,0.762829,127.058218
Alan_Mulally_,132872.000000,0.862144,128.852894
Alastair_Campbell_,138371.500000,0.956892,103.816147
Albert_Costa_,143032.000000,0.875537,168.727541
Alberto_Fujimori_,113483.000000,0.816597,136.546677
Alberto_Ruiz_Gallardon_,135981.000000,0.834486,106.257992
Albrecht_Mentz_,145009.000000,0.901432,128.805830
Aldo_Paredes_,0.000000,0.818231,148.923489
Alec_Baldwin_,123006.000000,0.982912,136.245216
Alejandro_Atchugarry_,0.000000,1.051780,120.321716
Alejandro_Avila_,130805.000000,0.835888,160.742109
Alejandro_Toledo_,109196.500000,0.940285,130.789663
Aleksander_Kwasniewski_,0.000000,0.965287,101.107826
Alex_Barros_,149057.333333,0.738336,109.243580
Alex_Penelas_,131722.000000,0.906997,93.877043
Alex_Sink_,148876.000000,0.783960,118.566732
Alexander_Downer_,141784.000000,1.018561,117.417398
Alexander_Losyukov_,142273.000000,0.806236,140.553219
Alexander_Rumyantsev_,0.000000,1.051343,105.960144
Alexandra_Stevenson_,129001.000000,0.833087,160.309650
Alexandra_Vodjanikova_,132638.000000,0.836675,154.610752
Ali_Abbas_,136013.000000,0.969994,109.465551
Ali_Khamenei_,0.000000,1.017315,122.126373
Ali_Naimi_,131214.000000,0.962490,112.300533
Alice_Fisher_,0.000000,0.649881,139.566223
