Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,161431.000000,0.936705,131.937731
Aaron_Sorkin_,0.000000,0.828280,117.389797
Abdel_Nasser_Assidi_,130221.000000,0.847512,173.091377
Abdoulaye_Wade_,0.000000,0.679593,196.950718
Abdullah_,96097.000000,0.812031,160.613323
Abdullah_Gul_,111137.000000,1.107385,124.051630
Abdullah_al-Attiyah_,130553.000000,0.961025,145.210999
Abdullatif_Sener_,125066.000000,0.977360,131.037058
Abel_Pacheco_,144643.000000,0.912935,135.927399
Abid_Hamid_Mahmud_Al-Tikriti_,79809.000000,0.555347,116.790277
Adam_Sandler_,0.000000,0.773721,154.734274
Adam_Scott_,117951.000000,0.907660,160.236568
Adel_Al-Jubeir_,0.000000,0.661851,135.187519
Adolfo_Aguilar_Zinser_,114244.500000,0.590037,135.530418
Adolfo_Rodriguez_Saa_,0.000000,0.659952,90.628780
Adrian_McPherson_,140095.000000,1.007964,155.083700
Adrian_Nastase_,0.000000,0.626180,141.576853
Adrien_Brody_,130111.000000,0.458684,110.837841
Ahmad_Masood_,144567.000000,0.627849,126.419712
Ahmed_Chalabi_,149888.000000,0.583750,110.747089
Ahmet_Necdet_Sezer_,142883.000000,0.960750,129.488379
Ai_Sugiyama_,143530.000000,0.733614,130.569357
Aicha_El_Ouafi_,96702.000000,0.561784,130.815731
Aitor_Gonzalez_,0.000000,0.774174,170.289839
Akbar_Hashemi_Rafsanjani_,136617.000000,0.782002,103.616590
Akhmed_Zakayev_,115522.000000,0.816308,125.161942
Al_Davis_,122609.000000,1.032481,149.345957
Al_Gore_,190978.000000,1.210767,121.422356
Al_Pacino_,121033.000000,0.801056,136.661518
Al_Sharpton_,136708.000000,0.682847,132.558306
Alan_Ball_,0.000000,1.087973,123.622385
Alan_Greenspan_,138583.000000,0.593340,139.927034
Alan_Mulally_,119469.000000,0.843422,128.883717
Alastair_Campbell_,85045.000000,1.362732,129.320415
Albert_Costa_,132709.000000,1.077144,168.745571
Alberto_Fujimori_,0.000000,0.872870,136.576601
Alberto_Ruiz_Gallardon_,93921.000000,0.571530,106.319710
Albrecht_Mentz_,0.000000,1.013297,117.702511
Aldo_Paredes_,0.000000,0.837616,148.939386
Alec_Baldwin_,106396.666667,0.788173,136.713482
Alejandro_Atchugarry_,0.000000,0.946286,120.353073
Alejandro_Avila_,0.000000,0.680722,148.381624
Alejandro_Toledo_,119301.000000,0.654851,130.839800
Aleksander_Kwasniewski_,0.000000,0.853691,101.139717
Alex_Barros_,0.000000,0.906680,146.779232
Alex_Penelas_,151168.500000,0.708328,93.921186
Alex_Sink_,121482.000000,0.961240,149.204859
Alexander_Downer_,149862.000000,0.490113,98.391415
Alexander_Losyukov_,106916.000000,0.624746,122.969118
Alexander_Rumyantsev_,0.000000,0.794084,105.977638
Alexandra_Stevenson_,113550.000000,0.905123,160.333702
Alexandra_Vodjanikova_,117169.000000,0.531959,154.619085
Ali_Abbas_,117234.000000,1.065192,109.487558
Ali_Khamenei_,143013.000000,1.106758,131.937967
Ali_Naimi_,143292.000000,1.088215,112.341000
Alice_Fisher_,119962.500000,0.496593,141.150238
