Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,115226.000000,0.992317,117.279810
Aaron_Sorkin_,166097.500000,0.698804,117.383711
Abdel_Nasser_Assidi_,0.000000,1.008276,173.089123
Abdoulaye_Wade_,116225.000000,0.886663,177.813108
Abdullah_,114130.000000,0.412995,139.139969
Abdullah_Gul_,135189.000000,0.747718,106.020775
Abdullah_al-Attiyah_,124151.000000,0.958705,145.210077
Abdullatif_Sener_,153112.500000,0.338470,124.880890
Abel_Pacheco_,133538.500000,1.099657,135.925879
Abid_Hamid_Mahmud_Al-Tikriti_,94684.500000,0.375576,116.787992
Adam_Sandler_,71599.000000,0.811445,115.314764
Adam_Scott_,132259.500000,1.079106,160.235716
Adel_Al-Jubeir_,95080.000000,0.565582,148.604591
Adolfo_Aguilar_Zinser_,130998.333333,0.687781,135.519554
Adolfo_Rodriguez_Saa_,0.000000,0.760238,90.623661
Adrian_McPherson_,155330.000000,1.182295,196.331768
Adrian_Nastase_,105438.750000,0.429166,136.946650
Adrien_Brody_,127980.000000,0.601204,124.413395
Ahmad_Masood_,129938.000000,0.435771,149.200098
Ahmed_Chalabi_,106628.000000,0.527270,111.096344
Ahmet_Necdet_Sezer_,129827.000000,0.729495,135.099455
Ai_Sugiyama_,101177.000000,0.571458,130.561174
Aicha_El_Ouafi_,127205.500000,1.036368,151.226755
Aitor_Gonzalez_,107406.000000,0.840574,174.413881
Akbar_Hashemi_Rafsanjani_,127828.000000,0.639040,103.614822
Akhmed_Zakayev_,132124.500000,0.677710,128.851151
Al_Davis_,115899.000000,0.730962,149.336008
Al_Gore_,88814.000000,0.934017,139.249172
Al_Pacino_,166839.000000,1.141100,121.666763
Al_Sharpton_,123537.000000,0.518172,144.193340
Alan_Ball_,132643.000000,0.968256,123.342627
Alan_Greenspan_,153048.000000,0.511078,139.924192
Alan_Mulally_,113006.000000,0.589409,128.874216
Alastair_Campbell_,89455.000000,0.500268,103.845470
Albert_Costa_,132734.500000,1.023849,168.740412
Alberto_Fujimori_,115700.500000,0.799007,127.429314
Alberto_Ruiz_Gallardon_,119110.333333,0.515490,106.303909
Albrecht_Mentz_,135639.000000,0.861237,128.809025
Aldo_Paredes_,114930.000000,0.608761,113.550949
Alec_Baldwin_,86610.000000,0.655166,136.277613
Alejandro_Atchugarry_,98117.000000,0.725528,120.342249
Alejandro_Avila_,141173.500000,1.081497,160.749756
Alejandro_Toledo_,93773.333333,0.559987,130.826422
Aleksander_Kwasniewski_,107476.000000,0.495582,117.051971
Alex_Barros_,137597.000000,0.878563,146.775345
Alex_Penelas_,0.000000,0.544885,93.907417
Alex_Sink_,123328.000000,0.865449,118.592340
Alexander_Downer_,107937.666667,0.379473,98.388355
Alexander_Losyukov_,137355.000000,0.828824,140.566502
Alexander_Rumyantsev_,120648.000000,0.962509,112.068127
Alexandra_Stevenson_,139077.000000,0.808036,160.324804
Alexandra_Vodjanikova_,141690.000000,0.506572,154.616728
Ali_Abbas_,113819.500000,1.056177,109.480467
Ali_Khamenei_,116831.000000,0.881103,138.254141
Ali_Naimi_,102340.000000,0.949516,112.328875
Alice_Fisher_,114598.500000,0.491090,139.599327
