Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,54430.428571,0.464701,117.286875
Aaron_Sorkin_,119261.800000,0.526462,134.502905
Abdel_Nasser_Assidi_,0.000000,0.733656,173.091366
Abdoulaye_Wade_,90123.500000,0.870811,177.818796
Abdullah_,119616.000000,0.989117,139.142603
Abdullah_Gul_,119984.000000,0.850395,106.031248
Abdullah_al-Attiyah_,169606.000000,1.136676,139.407108
Abdullatif_Sener_,126007.000000,0.859374,131.037367
Abel_Pacheco_,138092.000000,0.689507,135.927860
Abid_Hamid_Mahmud_Al-Tikriti_,140118.000000,1.028138,177.240313
Adam_Sandler_,100721.000000,0.896582,115.315783
Adam_Scott_,120572.000000,0.860866,160.236607
Adel_Al-Jubeir_,60002.000000,0.776973,148.605539
Adolfo_Aguilar_Zinser_,146960.666667,0.750203,135.529617
Adolfo_Rodriguez_Saa_,144215.000000,1.271683,139.624413
Adrian_McPherson_,134428.000000,0.560415,196.334064
Adrian_Nastase_,76956.500000,0.894457,136.947649
Adrien_Brody_,103472.000000,1.136592,110.837601
Ahmad_Masood_,0.000000,0.984570,126.419167
Ahmed_Chalabi_,132432.000000,0.900740,110.746849
Ahmet_Necdet_Sezer_,74083.200000,0.740884,135.106274
Ai_Sugiyama_,86302.000000,0.785672,135.279842
Aicha_El_Ouafi_,129321.000000,0.641340,151.233067
Aitor_Gonzalez_,0.000000,0.935783,170.289856
Akbar_Hashemi_Rafsanjani_,155704.000000,1.187516,103.617680
Akhmed_Zakayev_,86071.000000,0.872205,128.858032
Al_Davis_,92353.333333,0.848548,149.344805
Al_Gore_,116332.000000,0.885882,139.251331
Al_Pacino_,100397.500000,0.751847,136.661566
Al_Sharpton_,145370.333333,0.997277,144.200668
Alan_Ball_,83865.500000,0.729599,123.352604
Alan_Greenspan_,162782.000000,1.160603,139.926907
Alan_Mulally_,74113.250000,0.722540,128.883371
Alastair_Campbell_,119973.000000,0.531231,129.319633
Albert_Costa_,118694.000000,0.607278,162.320967
Alberto_Fujimori_,121690.500000,0.909680,136.575935
Alberto_Ruiz_Gallardon_,142519.000000,1.183458,106.320330
Albrecht_Mentz_,134536.000000,0.867191,128.810349
Aldo_Paredes_,0.000000,0.826957,148.939186
Alec_Baldwin_,135510.000000,1.294760,116.788755
Alejandro_Atchugarry_,0.000000,0.703583,120.352270
Alejandro_Avila_,124834.666667,0.469531,160.752975
Alejandro_Toledo_,99793.666667,0.924770,130.840239
Aleksander_Kwasniewski_,78331.000000,0.573316,138.496473
Alex_Barros_,119721.000000,0.730285,146.779276
Alex_Penelas_,131105.000000,0.804019,106.858337
Alex_Sink_,118381.250000,0.614073,149.204668
Alexander_Downer_,114953.000000,1.229261,98.391438
Alexander_Losyukov_,100762.333333,0.782730,112.955549
Alexander_Rumyantsev_,0.000000,1.157444,105.977692
Alexandra_Stevenson_,145392.000000,0.742291,103.050110
Alexandra_Vodjanikova_,123858.000000,1.099779,154.619164
Ali_Abbas_,0.000000,0.801029,91.202057
Ali_Khamenei_,128504.000000,0.758775,138.267164
Ali_Naimi_,71460.000000,0.677832,112.340654
Alice_Fisher_,129431.000000,0.985532,141.149723
