Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,99230.666667,0.665772,117.269773
Aaron_Sorkin_,109069.000000,0.747614,134.492966
Abdel_Nasser_Assidi_,157140.000000,0.615774,158.799036
Abdoulaye_Wade_,102639.000000,0.811670,177.805861
Abdullah_,142580.000000,0.630908,139.136492
Abdullah_Gul_,144990.000000,0.884167,106.006954
Abdullah_al-Attiyah_,128694.333333,0.778160,163.371929
Abdullatif_Sener_,0.000000,0.587905,124.872284
Abel_Pacheco_,142709.333333,0.810667,135.920385
Abid_Hamid_Mahmud_Al-Tikriti_,105280.000000,0.541530,156.622139
Adam_Sandler_,125835.000000,0.828357,133.491440
Adam_Scott_,141432.500000,0.761965,160.234200
Adel_Al-Jubeir_,107483.750000,0.602383,148.603371
Adolfo_Aguilar_Zinser_,119750.000000,0.631727,135.507355
Adolfo_Rodriguez_Saa_,131438.500000,0.675934,139.598249
Adrian_McPherson_,125339.000000,0.654429,155.068674
Adrian_Nastase_,116471.000000,0.525238,136.944927
Adrien_Brody_,144978.000000,0.632642,110.806282
Ahmad_Masood_,0.000000,0.794926,126.400124
Ahmed_Chalabi_,108197.000000,0.485584,115.807539
Ahmet_Necdet_Sezer_,105887.000000,0.544873,129.476902
Ai_Sugiyama_,126264.000000,0.800291,118.292950
Aicha_El_Ouafi_,133745.000000,0.633690,122.053526
Aitor_Gonzalez_,182347.000000,0.748629,174.410572
Akbar_Hashemi_Rafsanjani_,91601.500000,0.452751,103.607880
Akhmed_Zakayev_,99137.500000,0.523622,128.839876
Al_Davis_,112047.000000,0.837357,140.208637
Al_Gore_,133825.666667,0.711485,139.246630
Al_Pacino_,111511.600000,0.505593,136.659822
Al_Sharpton_,85893.000000,0.743120,144.183954
Alan_Ball_,115338.000000,0.686701,123.323196
Alan_Greenspan_,152310.000000,0.808275,139.920759
Alan_Mulally_,97746.000000,0.546384,128.860798
Alastair_Campbell_,88549.333333,0.826553,110.582867
Albert_Costa_,97178.000000,0.707259,168.731752
Alberto_Fujimori_,104064.000000,0.604846,136.555170
Alberto_Ruiz_Gallardon_,118082.000000,0.629274,106.271877
Albrecht_Mentz_,125984.000000,0.734511,128.807119
Aldo_Paredes_,0.000000,1.048612,148.927811
Alec_Baldwin_,112726.000000,0.635415,136.251228
Alejandro_Atchugarry_,118049.666667,0.646660,120.506880
Alejandro_Avila_,126299.000000,0.691014,160.744953
Alejandro_Toledo_,113388.400000,0.581150,130.801636
Aleksander_Kwasniewski_,130145.000000,0.711022,138.485685
Alex_Barros_,93333.000000,0.488677,109.264677
Alex_Penelas_,105747.000000,0.526626,106.838461
Alex_Sink_,113521.000000,0.555696,138.283573
Alexander_Downer_,122805.166667,0.521851,105.946152
Alexander_Losyukov_,107323.000000,0.682083,112.932775
Alexander_Rumyantsev_,106610.000000,0.625986,112.052782
Alexandra_Stevenson_,120734.000000,0.777508,160.316597
Alexandra_Vodjanikova_,133163.000000,0.572201,154.612677
Ali_Abbas_,123612.000000,0.831186,109.471584
Ali_Khamenei_,143341.000000,0.897564,131.918310
Ali_Naimi_,99313.666667,0.613391,112.312246
Alice_Fisher_,117043.000000,0.746361,141.133694
