Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,152826.000000,0.870876,117.292112
Aaron_Sorkin_,113909.000000,0.939623,134.505772
Abdel_Nasser_Assidi_,136948.000000,0.586594,158.808146
Abdoulaye_Wade_,112269.500000,1.032446,177.822336
Abdullah_,149374.000000,0.961797,139.144800
Abdullah_Gul_,140065.000000,0.828764,128.545061
Abdullah_al-Attiyah_,158528.000000,1.218178,139.412275
Abdullatif_Sener_,130680.250000,1.089933,131.042959
Abel_Pacheco_,101418.000000,0.582092,135.929611
Abid_Hamid_Mahmud_Al-Tikriti_,112790.750000,0.774320,177.241026
Adam_Sandler_,122896.500000,0.487717,115.316538
Adam_Scott_,145817.000000,0.596906,160.237284
Adel_Al-Jubeir_,142174.000000,0.787908,148.606339
Adolfo_Aguilar_Zinser_,129187.500000,0.874785,135.536129
Adolfo_Rodriguez_Saa_,109863.000000,0.800410,90.633041
Adrian_McPherson_,106354.000000,1.179636,155.087517
Adrian_Nastase_,153114.000000,0.639270,136.948532
Adrien_Brody_,92648.000000,0.704637,110.846504
Ahmad_Masood_,150325.000000,1.081756,149.204147
Ahmed_Chalabi_,48144.000000,0.440874,115.831444
Ahmet_Necdet_Sezer_,124818.000000,0.590795,129.491655
Ai_Sugiyama_,104431.000000,0.615441,135.281708
Aicha_El_Ouafi_,112951.000000,0.800783,151.237705
Aitor_Gonzalez_,144532.000000,1.089360,170.292116
Akbar_Hashemi_Rafsanjani_,175234.000000,0.647623,103.619923
Akhmed_Zakayev_,109133.250000,0.462675,128.862656
Al_Davis_,100616.000000,1.043242,140.237326
Al_Gore_,147337.500000,0.792877,139.253141
Al_Pacino_,104873.250000,0.513565,136.662132
Al_Sharpton_,150738.000000,0.785406,144.206026
Alan_Ball_,90233.000000,0.839548,123.360088
Alan_Greenspan_,79331.000000,0.821182,127.106636
Alan_Mulally_,132584.666667,0.625945,110.274324
Alastair_Campbell_,114260.500000,0.831830,131.562908
Albert_Costa_,129937.000000,0.743546,168.749220
Alberto_Fujimori_,0.000000,0.862298,136.582167
Alberto_Ruiz_Gallardon_,100149.000000,0.502958,129.843142
Albrecht_Mentz_,139616.000000,0.618339,128.811321
Aldo_Paredes_,147919.000000,0.999980,113.561344
Alec_Baldwin_,0.000000,0.765281,116.791832
Alejandro_Atchugarry_,119825.500000,0.718753,120.517868
Alejandro_Avila_,0.000000,0.853127,148.384071
Alejandro_Toledo_,138549.000000,0.615133,130.849611
Aleksander_Kwasniewski_,131685.000000,0.599983,138.499310
Alex_Barros_,102942.000000,0.705366,109.328186
Alex_Penelas_,95237.000000,0.581152,106.864693
Alex_Sink_,118168.000000,0.886202,118.610849
Alexander_Downer_,61397.000000,0.426506,106.001207
Alexander_Losyukov_,148810.000000,1.081269,112.961592
Alexander_Rumyantsev_,95961.000000,0.695792,112.087181
Alexandra_Stevenson_,118073.000000,0.738802,160.337719
Alexandra_Vodjanikova_,130052.000000,0.566340,154.621082
Ali_Abbas_,114514.500000,0.625404,109.492281
Ali_Khamenei_,155101.000000,1.290321,122.194527
Ali_Naimi_,107760.000000,0.736809,112.347744
Alice_Fisher_,129863.000000,0.756502,141.154613
