Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,152300.000000,1.091656,117.304028
Aaron_Sorkin_,132334.000000,0.944726,134.512547
Abdel_Nasser_Assidi_,0.000000,0.634841,173.097370
Abdoulaye_Wade_,150725.000000,0.636377,195.738539
Abdullah_,95387.000000,0.814585,139.149263
Abdullah_Gul_,150509.500000,0.829105,128.563925
Abdullah_al-Attiyah_,122920.500000,1.450453,139.423227
Abdullatif_Sener_,111072.000000,1.006580,131.059294
Abel_Pacheco_,109133.000000,0.537183,135.936934
Abid_Hamid_Mahmud_Al-Tikriti_,123195.000000,1.008252,177.242706
Adam_Sandler_,97232.000000,0.370152,115.318171
Adam_Scott_,136677.000000,0.697347,160.239273
Adel_Al-Jubeir_,154580.000000,0.833366,168.614050
Adolfo_Aguilar_Zinser_,135864.000000,0.613424,135.550247
Adolfo_Rodriguez_Saa_,0.000000,0.765215,90.645298
Adrian_McPherson_,138178.500000,0.967409,196.339525
Adrian_Nastase_,142735.000000,0.747824,136.950550
Adrien_Brody_,136323.500000,0.650574,110.867924
Ahmad_Masood_,133634.000000,0.873731,149.207790
Ahmed_Chalabi_,119624.000000,1.069746,111.129332
Ahmet_Necdet_Sezer_,126596.000000,0.709947,129.500317
Ai_Sugiyama_,164494.000000,1.054595,136.191477
Aicha_El_Ouafi_,160323.000000,0.903322,151.249311
Aitor_Gonzalez_,127776.000000,1.152995,170.298174
Akbar_Hashemi_Rafsanjani_,130714.000000,0.730934,118.615807
Akhmed_Zakayev_,139122.000000,0.601633,128.875780
Al_Davis_,150728.000000,0.946700,149.360577
Al_Gore_,118143.000000,0.610264,83.032879
Al_Pacino_,0.000000,1.429861,122.311571
Al_Sharpton_,112464.000000,0.656974,164.914398
Alan_Ball_,106994.000000,0.978036,123.642626
Alan_Greenspan_,94851.000000,0.766108,139.933929
Alan_Mulally_,146942.000000,0.711357,128.904341
Alastair_Campbell_,119231.000000,1.368507,129.350084
Albert_Costa_,152660.000000,0.763105,168.758629
Alberto_Fujimori_,0.000000,0.886104,136.595718
Alberto_Ruiz_Gallardon_,145841.000000,0.515813,129.844088
Albrecht_Mentz_,149920.000000,0.401653,128.813631
Aldo_Paredes_,124374.500000,0.962150,113.571060
Alec_Baldwin_,148721.000000,0.419857,136.715033
Alejandro_Atchugarry_,86845.000000,0.782694,120.524334
Alejandro_Avila_,72696.000000,0.903654,144.169825
Alejandro_Toledo_,128925.000000,0.697228,94.106571
Aleksander_Kwasniewski_,153457.000000,0.766082,138.506426
Alex_Barros_,123585.000000,0.842261,109.358446
Alex_Penelas_,154366.000000,0.573471,93.950037
Alex_Sink_,144368.500000,0.768232,149.219242
Alexander_Downer_,103898.000000,0.621545,98.399588
Alexander_Losyukov_,128715.000000,0.968034,112.975260
Alexander_Rumyantsev_,147179.000000,0.994257,112.104187
Alexandra_Stevenson_,122007.000000,0.687000,160.347416
Alexandra_Vodjanikova_,129333.000000,0.737280,154.626755
Ali_Abbas_,166912.000000,0.618100,109.503019
Ali_Khamenei_,106751.000000,1.126415,138.293242
Ali_Naimi_,147630.500000,0.662400,112.364922
Alice_Fisher_,115576.000000,0.657928,139.645208
