Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,162395.000000,0.903591,117.269480
Aaron_Sorkin_,140592.000000,0.646123,117.373629
Abdel_Nasser_Assidi_,0.000000,0.890781,173.085524
Abdoulaye_Wade_,131017.000000,0.714375,177.805643
Abdullah_,83034.000000,0.392163,139.136211
Abdullah_Gul_,75890.000000,0.730247,124.041819
Abdullah_al-Attiyah_,136702.000000,0.903393,139.390619
Abdullatif_Sener_,149940.000000,0.414333,124.872604
Abel_Pacheco_,126011.000000,1.108979,135.920671
Abid_Hamid_Mahmud_Al-Tikriti_,115597.333333,0.466943,116.785711
Adam_Sandler_,108216.000000,0.970821,115.313288
Adam_Scott_,123495.000000,0.979710,160.234228
Adel_Al-Jubeir_,123343.000000,0.704371,148.603334
Adolfo_Aguilar_Zinser_,146648.000000,0.723358,135.506739
Adolfo_Rodriguez_Saa_,123574.000000,0.764735,139.599125
Adrian_McPherson_,131417.000000,1.083644,196.328335
Adrian_Nastase_,99283.000000,0.340843,136.944885
Adrien_Brody_,137258.000000,0.728193,124.404465
Ahmad_Masood_,89594.000000,0.453005,149.196508
Ahmed_Chalabi_,124191.000000,0.465759,110.713713
Ahmet_Necdet_Sezer_,146986.000000,1.107774,129.476938
Ai_Sugiyama_,74996.400000,0.322095,130.543871
Aicha_El_Ouafi_,0.000000,0.702217,122.052818
Aitor_Gonzalez_,125347.000000,0.972587,174.410515
Akbar_Hashemi_Rafsanjani_,0.000000,0.504188,118.387808
Akhmed_Zakayev_,159975.500000,0.563535,128.840036
Al_Davis_,117448.750000,0.419762,149.327116
Al_Gore_,86160.000000,0.939985,139.246277
Al_Pacino_,107811.000000,1.200454,121.657290
Al_Sharpton_,109811.000000,0.645911,164.887886
Alan_Ball_,140608.000000,0.937631,123.601870
Alan_Greenspan_,138740.000000,0.511948,139.920506
Alan_Mulally_,107661.000000,0.670357,128.860853
Alastair_Campbell_,121524.000000,1.025345,129.287994
Albert_Costa_,132565.500000,1.115708,168.731945
Alberto_Fujimori_,136981.666667,0.791278,127.416878
Alberto_Ruiz_Gallardon_,135282.000000,0.630016,106.273180
Albrecht_Mentz_,0.000000,0.887479,117.678059
Aldo_Paredes_,129445.000000,0.695651,113.542389
Alec_Baldwin_,127807.000000,0.563176,136.253572
Alejandro_Atchugarry_,130746.000000,0.431217,120.506859
Alejandro_Avila_,126765.000000,0.971191,160.744928
Alejandro_Toledo_,147326.000000,0.560778,130.802578
Aleksander_Kwasniewski_,155561.000000,0.322323,117.050585
Alex_Barros_,0.000000,0.942170,146.768892
Alex_Penelas_,167792.000000,0.714122,93.888632
Alex_Sink_,107838.500000,0.768884,118.575857
Alexander_Downer_,73049.000000,0.464124,98.383305
Alexander_Losyukov_,90054.000000,0.525212,112.932917
Alexander_Rumyantsev_,78330.000000,0.684086,105.964823
Alexandra_Stevenson_,121251.666667,0.816826,160.316114
Alexandra_Vodjanikova_,147511.000000,0.485604,154.612572
Ali_Abbas_,112171.500000,1.099267,109.471048
Ali_Khamenei_,141815.000000,1.035811,138.239103
Ali_Naimi_,134281.000000,1.035282,112.312403
Alice_Fisher_,0.000000,0.567350,139.578409
