Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,110173.666667,0.623828,131.945881
Aaron_Sorkin_,109765.500000,0.782647,134.507856
Abdel_Nasser_Assidi_,128437.500000,0.752454,173.094755
Abdoulaye_Wade_,0.000000,0.998714,196.953337
Abdullah_,131685.000000,0.796820,139.145895
Abdullah_Gul_,138896.000000,0.999431,106.041790
Abdullah_al-Attiyah_,112390.333333,1.081163,139.414572
Abdullatif_Sener_,0.000000,0.860629,124.893431
Abel_Pacheco_,118399.000000,0.852389,124.736921
Abid_Hamid_Mahmud_Al-Tikriti_,125924.000000,0.916635,177.241520
Adam_Sandler_,113997.000000,0.678314,115.317120
Adam_Scott_,140214.000000,0.874541,160.238209
Adel_Al-Jubeir_,140811.000000,0.855461,148.606419
Adolfo_Aguilar_Zinser_,118353.666667,0.638734,135.539295
Adolfo_Rodriguez_Saa_,128206.666667,1.038507,139.637016
Adrian_McPherson_,123774.000000,0.760685,196.336708
Adrian_Nastase_,162210.000000,0.854636,136.949173
Adrien_Brody_,151603.000000,0.891222,110.852526
Ahmad_Masood_,151044.000000,0.917211,149.204948
Ahmed_Chalabi_,122906.500000,0.978601,111.117205
Ahmet_Necdet_Sezer_,152259.000000,0.655535,129.494755
Ai_Sugiyama_,145611.000000,0.905754,135.283068
Aicha_El_Ouafi_,119970.250000,0.520066,151.240841
Aitor_Gonzalez_,132748.500000,0.993296,174.419025
Akbar_Hashemi_Rafsanjani_,136652.000000,0.892086,103.632528
Akhmed_Zakayev_,134270.000000,0.882183,128.868048
Al_Davis_,131927.000000,0.980464,149.351450
Al_Gore_,134358.500000,0.748762,139.253466
Al_Pacino_,91324.000000,0.597195,136.664368
Al_Sharpton_,170150.000000,0.925947,164.907778
Alan_Ball_,140504.000000,0.854217,123.369274
Alan_Greenspan_,126804.000000,1.015724,127.111586
Alan_Mulally_,129338.333333,0.644988,128.893515
Alastair_Campbell_,140590.000000,0.812140,129.334112
Albert_Costa_,151473.000000,0.757790,168.751961
Alberto_Fujimori_,122999.000000,0.612631,127.448566
Alberto_Ruiz_Gallardon_,157113.000000,0.927528,106.343607
Albrecht_Mentz_,0.000000,0.659783,117.713554
Aldo_Paredes_,133461.000000,1.056789,148.944384
Alec_Baldwin_,127080.000000,0.838615,136.307369
Alejandro_Atchugarry_,158316.000000,0.986876,120.520403
Alejandro_Avila_,112782.500000,0.616914,160.757284
Alejandro_Toledo_,161144.000000,0.858683,94.100822
Aleksander_Kwasniewski_,139175.000000,0.792296,138.501543
Alex_Barros_,89133.000000,0.923568,109.335814
Alex_Penelas_,132546.333333,0.586416,106.866585
Alex_Sink_,132731.000000,0.731963,118.616226
Alexander_Downer_,126723.666667,0.917428,98.395994
Alexander_Losyukov_,69537.000000,0.793486,112.964672
Alexander_Rumyantsev_,132740.000000,0.824426,112.090954
Alexandra_Stevenson_,127633.000000,0.422738,103.066298
Alexandra_Vodjanikova_,117885.000000,0.993345,154.623646
Ali_Abbas_,128253.600000,0.801898,109.494923
Ali_Khamenei_,150085.000000,0.838819,138.278589
Ali_Naimi_,91456.666667,0.583810,112.352692
Alice_Fisher_,108195.000000,0.876424,141.157337
