Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,87950.000000,0.645551,131.942827
Aaron_Sorkin_,101422.500000,0.830032,134.506212
Abdel_Nasser_Assidi_,0.000000,0.880279,173.093197
Abdoulaye_Wade_,109814.500000,0.828551,177.823088
Abdullah_,120836.250000,0.982938,139.145098
Abdullah_Gul_,136878.000000,0.991408,106.039938
Abdullah_al-Attiyah_,141858.000000,1.007531,139.412882
Abdullatif_Sener_,137252.500000,0.884028,124.888058
Abel_Pacheco_,98992.333333,0.470513,135.929506
Abid_Hamid_Mahmud_Al-Tikriti_,113430.000000,0.769919,177.241226
Adam_Sandler_,120689.666667,0.611192,115.316633
Adam_Scott_,121668.000000,0.776300,160.237333
Adel_Al-Jubeir_,145268.000000,0.724468,148.606421
Adolfo_Aguilar_Zinser_,99709.000000,0.802867,135.537598
Adolfo_Rodriguez_Saa_,137980.000000,0.995227,139.631117
Adrian_McPherson_,140039.000000,0.582715,196.335878
Adrian_Nastase_,93760.000000,1.188993,141.584040
Adrien_Brody_,159719.000000,0.869943,110.847446
Ahmad_Masood_,114812.000000,1.027800,149.204361
Ahmed_Chalabi_,110236.000000,1.133722,111.109802
Ahmet_Necdet_Sezer_,95990.800000,0.478616,129.491953
Ai_Sugiyama_,166346.000000,1.137610,130.576569
Aicha_El_Ouafi_,98322.666667,0.453881,151.238165
Aitor_Gonzalez_,109552.000000,0.883827,174.418013
Akbar_Hashemi_Rafsanjani_,64524.000000,0.777780,103.619936
Akhmed_Zakayev_,97074.000000,0.761004,128.863312
Al_Davis_,80276.000000,0.756304,140.238247
Al_Gore_,108126.000000,0.641881,139.253344
Al_Pacino_,127912.000000,0.583230,136.662189
Al_Sharpton_,98513.000000,0.764084,164.906710
Alan_Ball_,67841.000000,0.682426,123.360563
Alan_Greenspan_,131905.000000,1.147466,139.929178
Alan_Mulally_,111833.000000,0.594046,128.890560
Alastair_Campbell_,117520.000000,0.775323,129.330366
Albert_Costa_,113843.000000,0.562176,168.749546
Alberto_Fujimori_,124718.000000,0.695584,127.444786
Alberto_Ruiz_Gallardon_,110760.500000,0.611660,129.843185
Albrecht_Mentz_,156512.000000,0.595661,128.811476
Aldo_Paredes_,108186.000000,1.137965,148.942892
Alec_Baldwin_,117941.000000,0.936954,136.294689
Alejandro_Atchugarry_,105570.400000,0.516232,120.360550
Alejandro_Avila_,96051.000000,0.537596,160.755642
Alejandro_Toledo_,141567.000000,0.736215,130.850668
Aleksander_Kwasniewski_,91659.000000,0.482661,138.499716
Alex_Barros_,122293.000000,0.639609,146.782333
Alex_Penelas_,96623.800000,0.552403,106.865911
Alex_Sink_,116942.500000,0.535010,149.209486
Alexander_Downer_,104946.000000,0.909242,98.393892
Alexander_Losyukov_,114164.000000,0.933132,112.962631
Alexander_Rumyantsev_,98179.500000,0.776502,112.088394
Alexandra_Stevenson_,153688.000000,0.673185,160.339222
Alexandra_Vodjanikova_,0.000000,0.845259,155.280308
Ali_Abbas_,74579.000000,0.448494,109.492956
Ali_Khamenei_,103407.000000,0.766472,138.278206
Ali_Naimi_,96810.833333,0.493893,112.349171
Alice_Fisher_,113836.000000,0.778039,141.155598
