Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,108894.000000,0.389252,131.943626
Aaron_Sorkin_,109444.500000,0.718012,134.506596
Abdel_Nasser_Assidi_,153220.000000,0.851125,158.808666
Abdoulaye_Wade_,121707.000000,0.897871,177.823034
Abdullah_,144936.000000,1.022452,139.145309
Abdullah_Gul_,144021.500000,0.978087,106.040144
Abdullah_al-Attiyah_,131362.000000,1.051861,139.413277
Abdullatif_Sener_,141826.000000,0.975848,131.045313
Abel_Pacheco_,130172.000000,0.549433,135.931097
Abid_Hamid_Mahmud_Al-Tikriti_,129742.500000,0.961113,177.241293
Adam_Sandler_,136913.333333,0.685232,115.316698
Adam_Scott_,120416.000000,0.780170,160.237610
Adel_Al-Jubeir_,126967.250000,0.595292,148.606388
Adolfo_Aguilar_Zinser_,132908.500000,0.811333,135.537655
Adolfo_Rodriguez_Saa_,0.000000,0.937584,90.635117
Adrian_McPherson_,116152.333333,0.600127,196.336136
Adrian_Nastase_,137773.000000,1.238015,141.583630
Adrien_Brody_,118115.000000,0.861370,124.423849
Ahmad_Masood_,139321.500000,1.128575,149.204447
Ahmed_Chalabi_,146507.500000,0.963597,110.758617
Ahmet_Necdet_Sezer_,117717.000000,0.468471,129.492878
Ai_Sugiyama_,109611.666667,0.939952,118.339172
Aicha_El_Ouafi_,115189.800000,0.527437,151.238993
Aitor_Gonzalez_,153977.000000,1.161240,170.292875
Akbar_Hashemi_Rafsanjani_,86837.666667,1.008180,103.623970
Akhmed_Zakayev_,120313.500000,0.778923,128.864656
Al_Davis_,125155.333333,0.981139,149.351500
Al_Gore_,100145.250000,0.791788,139.253304
Al_Pacino_,126693.333333,0.624004,136.662695
Al_Sharpton_,141796.000000,0.938252,144.206955
Alan_Ball_,110662.000000,0.764177,123.363317
Alan_Greenspan_,147878.000000,1.146916,139.929876
Alan_Mulally_,137198.000000,0.553410,110.276520
Alastair_Campbell_,141088.500000,1.028739,103.869892
Albert_Costa_,121770.000000,0.750918,168.750263
Alberto_Fujimori_,130261.000000,0.711115,127.446005
Alberto_Ruiz_Gallardon_,124677.000000,1.014445,106.336910
Albrecht_Mentz_,139252.000000,0.675808,128.811605
Aldo_Paredes_,115199.333333,1.018869,113.562426
Alec_Baldwin_,109174.500000,0.886299,136.299665
Alejandro_Atchugarry_,157661.000000,1.030620,120.518753
Alejandro_Avila_,145283.000000,0.525068,160.756102
Alejandro_Toledo_,97102.500000,0.804409,130.853537
Aleksander_Kwasniewski_,92354.333333,0.511713,138.500206
Alex_Barros_,141638.000000,0.991686,109.331654
Alex_Penelas_,142360.250000,0.675620,106.865717
Alex_Sink_,129038.500000,0.694006,118.612982
Alexander_Downer_,155070.000000,0.887156,98.394514
Alexander_Losyukov_,101169.000000,0.962897,112.962862
Alexander_Rumyantsev_,134036.000000,0.726314,112.088903
Alexandra_Stevenson_,119885.000000,0.482032,160.338831
Alexandra_Vodjanikova_,141032.000000,0.972842,154.622099
Ali_Abbas_,124996.666667,0.705309,109.493406
Ali_Khamenei_,92396.000000,0.790008,138.277664
Ali_Naimi_,113436.000000,0.643154,112.349703
