Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,126333.000000,0.834455,117.277750
Aaron_Sorkin_,119244.666667,0.936238,134.497597
Abdel_Nasser_Assidi_,0.000000,0.818550,173.088121
Abdoulaye_Wade_,136524.000000,0.683900,195.730204
Abdullah_,127062.000000,0.478959,139.139357
Abdullah_Gul_,91252.000000,0.782073,106.018709
Abdullah_al-Attiyah_,111513.000000,1.264965,139.398426
Abdullatif_Sener_,126825.000000,0.815772,131.024364
Abel_Pacheco_,110848.000000,0.862107,137.024370
Abid_Hamid_Mahmud_Al-Tikriti_,137257.000000,1.057233,177.239098
Adam_Sandler_,0.000000,0.751157,154.726526
Adam_Scott_,135141.000000,0.824275,160.235218
Adel_Al-Jubeir_,125164.000000,0.916465,148.604469
Adolfo_Aguilar_Zinser_,108702.000000,0.678938,135.518354
Adolfo_Rodriguez_Saa_,129838.000000,0.785563,139.609896
Adrian_McPherson_,0.000000,1.066298,155.075474
Adrian_Nastase_,112792.000000,0.524776,136.946104
Adrien_Brody_,156499.500000,0.776336,124.410349
Ahmad_Masood_,98575.000000,0.572118,149.199331
Ahmed_Chalabi_,105664.000000,0.585831,111.088066
Ahmet_Necdet_Sezer_,138285.000000,0.945556,129.481859
Ai_Sugiyama_,121349.500000,0.765102,135.276827
Aicha_El_Ouafi_,110932.250000,0.386046,130.812870
Aitor_Gonzalez_,130733.500000,0.908385,170.284748
Akbar_Hashemi_Rafsanjani_,80823.000000,0.772739,103.611132
Akhmed_Zakayev_,111747.000000,0.364221,125.154661
Al_Davis_,119899.000000,0.549976,149.337179
Al_Gore_,101692.500000,0.875492,139.248852
Al_Pacino_,131619.000000,0.532512,136.660463
Al_Sharpton_,151388.000000,0.579157,164.894840
Alan_Ball_,100349.000000,1.069922,123.335627
Alan_Greenspan_,152365.000000,0.605125,139.923683
Alan_Mulally_,117123.000000,0.930370,110.254240
Alastair_Campbell_,114305.000000,0.658731,103.842991
Albert_Costa_,126508.000000,0.788770,159.906734
Alberto_Fujimori_,80286.000000,0.714300,127.426460
Alberto_Ruiz_Gallardon_,127976.333333,0.799307,129.841883
Albrecht_Mentz_,138397.000000,0.720774,128.808607
Aldo_Paredes_,128201.000000,0.658742,113.549383
Alec_Baldwin_,139491.000000,0.907208,103.858036
Alejandro_Atchugarry_,0.000000,0.669668,120.341255
Alejandro_Avila_,146153.000000,0.783012,144.152578
Alejandro_Toledo_,135700.000000,0.542393,130.818523
Aleksander_Kwasniewski_,137218.000000,0.811457,138.490690
Alex_Barros_,100724.000000,0.939235,146.773458
Alex_Penelas_,162329.200000,0.636962,93.903717
Alex_Sink_,123709.000000,0.898076,118.588158
Alexander_Downer_,107119.000000,0.588889,98.386909
Alexander_Losyukov_,92590.600000,0.567729,112.943785
Alexander_Rumyantsev_,133596.000000,1.073958,112.065430
Alexandra_Stevenson_,115745.000000,0.544250,124.350376
Alexandra_Vodjanikova_,118343.000000,0.640051,154.615349
Ali_Abbas_,118985.333333,0.705341,109.478888
Ali_Khamenei_,133727.000000,0.882691,131.925406
Ali_Naimi_,123959.000000,0.779249,112.326073
Alice_Fisher_,81499.000000,0.532025,141.141537
