Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,73012.000000,0.742068,117.271906
Aaron_Sorkin_,150510.000000,1.028465,134.494137
Abdel_Nasser_Assidi_,0.000000,0.840045,173.086321
Abdoulaye_Wade_,161030.000000,0.971267,177.807238
Abdullah_,92767.000000,0.923227,101.794931
Abdullah_Gul_,141432.000000,1.141346,106.009800
Abdullah_al-Attiyah_,109243.000000,0.498036,145.206114
Abdullatif_Sener_,140200.000000,0.971317,131.017654
Abel_Pacheco_,136536.800000,0.460370,135.921661
Abid_Hamid_Mahmud_Al-Tikriti_,133984.000000,0.933213,177.237988
Adam_Sandler_,125482.500000,0.560379,102.111521
Adam_Scott_,134399.000000,0.556494,160.234703
Adel_Al-Jubeir_,104088.000000,0.887050,148.603796
Adolfo_Aguilar_Zinser_,137867.000000,1.027696,135.509687
Adolfo_Rodriguez_Saa_,0.000000,1.188960,90.616051
Adrian_McPherson_,136943.000000,0.490956,196.329113
Adrian_Nastase_,169318.666667,1.498226,141.555447
Adrien_Brody_,174315.000000,0.917319,124.406431
Ahmad_Masood_,132891.000000,1.012862,126.402500
Ahmed_Chalabi_,134009.000000,1.356495,111.083075
Ahmet_Necdet_Sezer_,156881.000000,0.445554,129.478424
Ai_Sugiyama_,146745.666667,1.162528,136.155575
Aicha_El_Ouafi_,80513.000000,0.508382,151.218317
Aitor_Gonzalez_,127636.000000,1.138372,174.411215
Akbar_Hashemi_Rafsanjani_,159259.000000,0.829507,103.609119
Akhmed_Zakayev_,157483.000000,0.798561,128.842318
Al_Davis_,112229.000000,0.959060,149.329720
Al_Gore_,89710.000000,0.244940,121.400663
Al_Pacino_,130259.000000,0.449886,121.659189
Al_Sharpton_,114837.000000,0.942642,164.889912
Alan_Ball_,112101.666667,0.723178,123.327635
Alan_Greenspan_,129710.666667,1.335069,139.921328
Alan_Mulally_,105078.000000,0.760826,128.863998
Alastair_Campbell_,104382.000000,0.864732,129.292461
Albert_Costa_,126457.500000,1.170023,168.821497
Alberto_Fujimori_,0.000000,0.817134,136.557486
Alberto_Ruiz_Gallardon_,0.000000,0.546161,129.841251
Albrecht_Mentz_,137097.500000,0.684907,128.807447
Aldo_Paredes_,151149.000000,1.222065,113.544287
Alec_Baldwin_,133477.666667,0.992585,136.258490
Alejandro_Atchugarry_,0.000000,0.721216,120.333103
Alejandro_Avila_,101690.000000,0.554047,160.746048
Alejandro_Toledo_,87828.000000,0.815089,136.205395
Aleksander_Kwasniewski_,92362.500000,0.425966,138.487234
Alex_Barros_,122319.000000,1.122796,109.270578
Alex_Penelas_,0.000000,0.842388,93.893213
Alex_Sink_,103241.000000,0.805000,118.579458
Alexander_Downer_,114600.000000,0.450719,105.954691
Alexander_Losyukov_,137235.000000,1.248819,112.935972
Alexander_Rumyantsev_,116117.000000,0.631184,112.055758
Alexandra_Stevenson_,139438.000000,0.714562,160.318529
Alexandra_Vodjanikova_,122011.000000,1.089523,154.613522
Ali_Abbas_,120212.000000,0.540069,109.473423
Ali_Khamenei_,160059.000000,1.053706,131.922110
Ali_Naimi_,107445.000000,0.586792,112.315796
Alice_Fisher_,91601.750000,1.106593,141.135624
