Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,68933.000000,0.562352,117.280540
Aaron_Sorkin_,124312.000000,0.684680,134.499359
Abdel_Nasser_Assidi_,0.000000,0.800330,173.089132
Abdoulaye_Wade_,60218.000000,0.647295,177.814642
Abdullah_,110123.000000,0.502482,139.140226
Abdullah_Gul_,131181.333333,0.479166,106.022612
Abdullah_al-Attiyah_,141171.000000,0.948595,139.401241
Abdullatif_Sener_,0.000000,0.767233,124.879295
Abel_Pacheco_,154424.333333,0.920346,135.924368
Abid_Hamid_Mahmud_Al-Tikriti_,147472.000000,1.073285,177.239447
Adam_Sandler_,120714.000000,0.983900,115.314886
Adam_Scott_,121635.000000,0.893188,160.235653
Adel_Al-Jubeir_,121186.000000,0.742750,148.604824
Adolfo_Aguilar_Zinser_,149394.000000,0.657569,135.521986
Adolfo_Rodriguez_Saa_,136578.000000,1.065186,139.615286
Adrian_McPherson_,125934.666667,0.666154,196.331989
Adrian_Nastase_,98112.000000,0.560851,136.946625
Adrien_Brody_,136259.000000,0.994330,110.826035
Ahmad_Masood_,116262.000000,0.617422,149.200468
Ahmed_Chalabi_,131696.000000,0.618478,110.734642
Ahmet_Necdet_Sezer_,127819.000000,0.788887,129.483896
Ai_Sugiyama_,90981.000000,0.992799,135.277775
Aicha_El_Ouafi_,103018.333333,0.633101,130.813814
Aitor_Gonzalez_,125976.000000,0.923392,174.414238
Akbar_Hashemi_Rafsanjani_,82668.000000,0.650929,118.592930
Akhmed_Zakayev_,126519.000000,0.703825,128.851282
Al_Davis_,102134.666667,0.548908,149.339357
Al_Gore_,96057.000000,0.881298,139.249638
Al_Pacino_,111045.500000,0.733015,136.660627
Al_Sharpton_,119263.000000,0.738357,144.194868
Alan_Ball_,113997.400000,0.780870,123.341297
Alan_Greenspan_,134389.000000,0.879065,127.089996
Alan_Mulally_,74617.400000,0.474012,128.875381
Alastair_Campbell_,115398.500000,0.631783,129.308033
Albert_Costa_,145884.000000,0.741430,159.907795
Alberto_Fujimori_,150329.000000,0.774845,127.429571
Alberto_Ruiz_Gallardon_,110051.500000,0.861100,106.301437
Albrecht_Mentz_,85866.000000,0.935982,128.809149
Aldo_Paredes_,90805.000000,0.700196,113.551821
Alec_Baldwin_,169594.000000,0.820606,136.271765
Alejandro_Atchugarry_,140009.000000,0.696112,120.344690
Alejandro_Avila_,125533.666667,0.500408,160.750072
Alejandro_Toledo_,95924.000000,0.743422,130.825758
Aleksander_Kwasniewski_,111929.000000,0.788775,138.492701
Alex_Barros_,133243.000000,0.787224,109.299248
Alex_Penelas_,131709.500000,0.771361,106.851789
Alex_Sink_,120172.500000,0.647863,118.592796
Alexander_Downer_,105534.000000,0.945947,98.388330
Alexander_Losyukov_,98018.750000,0.499950,112.948170
Alexander_Rumyantsev_,129505.000000,0.954087,112.070002
Alexandra_Stevenson_,120657.500000,0.626247,160.327501
Alexandra_Vodjanikova_,104288.250000,0.708360,155.269993
Ali_Abbas_,0.000000,0.743931,91.197989
Ali_Khamenei_,0.000000,0.690483,122.169697
Ali_Naimi_,86492.500000,0.748444,112.331644
Alice_Fisher_,0.000000,0.790509,139.600609
