Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,121717.000000,1.008794,117.273647
Aaron_Sorkin_,117411.000000,0.627847,117.377043
Abdel_Nasser_Assidi_,90792.000000,0.415712,158.800703
Abdoulaye_Wade_,0.000000,0.530040,196.949186
Abdullah_,133960.500000,0.920477,152.871571
Abdullah_Gul_,139392.500000,0.823154,106.012997
Abdullah_al-Attiyah_,103266.000000,0.923970,145.206345
Abdullatif_Sener_,125815.333333,0.346575,124.874605
Abel_Pacheco_,134434.500000,1.063935,135.921537
Abid_Hamid_Mahmud_Al-Tikriti_,123384.000000,0.917555,177.238550
Adam_Sandler_,94074.000000,0.740084,115.313860
Adam_Scott_,104559.000000,0.806704,160.234631
Adel_Al-Jubeir_,115615.000000,0.740829,168.608469
Adolfo_Aguilar_Zinser_,123102.000000,0.746103,135.513277
Adolfo_Rodriguez_Saa_,153098.000000,0.680135,139.604792
Adrian_McPherson_,93516.000000,0.905786,155.072231
Adrian_Nastase_,138922.000000,0.393423,136.945389
Adrien_Brody_,124339.000000,0.607950,110.813177
Ahmad_Masood_,171351.000000,0.580560,149.197939
Ahmed_Chalabi_,135043.000000,0.525481,111.082659
Ahmet_Necdet_Sezer_,131771.000000,0.955236,129.479303
Ai_Sugiyama_,121157.333333,0.899353,135.275320
Aicha_El_Ouafi_,152396.000000,1.044180,151.219748
Aitor_Gonzalez_,0.000000,1.025959,170.282864
Akbar_Hashemi_Rafsanjani_,113774.500000,0.612129,103.609306
Akhmed_Zakayev_,143162.000000,0.731564,125.151527
Al_Davis_,133151.000000,0.917285,140.214571
Al_Gore_,130091.000000,0.905586,139.247416
Al_Pacino_,160705.000000,0.575444,136.660070
Al_Sharpton_,105567.000000,0.518255,164.891546
Alan_Ball_,101535.000000,0.923570,123.329470
Alan_Greenspan_,137418.000000,0.500044,139.922239
Alan_Mulally_,129728.000000,0.644533,128.866386
Alastair_Campbell_,104079.000000,1.244421,129.295486
Albert_Costa_,136403.000000,1.305639,162.314899
Alberto_Fujimori_,0.000000,0.669501,136.560535
Alberto_Ruiz_Gallardon_,96437.500000,0.583533,106.282475
Albrecht_Mentz_,0.000000,0.937970,117.683661
Aldo_Paredes_,162163.000000,0.829140,148.930889
Alec_Baldwin_,132097.000000,0.384744,136.257681
Alejandro_Avila_,141835.000000,0.752549,144.149654
Alejandro_Toledo_,115442.333333,0.482658,130.810804
Aleksander_Kwasniewski_,152252.000000,0.438510,117.051041
Alex_Barros_,141544.000000,0.671064,109.279949
Alex_Penelas_,140608.000000,0.713462,106.843273
Alex_Sink_,139586.000000,0.996837,138.287451
Alexander_Downer_,90543.000000,0.389121,98.385199
Alexander_Losyukov_,137517.000000,0.644064,122.947790
Alexander_Rumyantsev_,72956.000000,0.495907,105.967798
Alexandra_Stevenson_,130674.500000,0.879155,160.321545
Alexandra_Vodjanikova_,88224.500000,0.282358,154.613850
Ali_Abbas_,123044.000000,1.060401,109.474705
Ali_Khamenei_,119876.333333,1.198095,138.247099
Ali_Naimi_,138255.000000,0.979721,112.320168
Alice_Fisher_,141119.000000,0.666550,141.137655
Alicia_Silverstone_,149230.000000,1.061108,129.917864
