Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,124319.000000,0.572101,94.614008
Aaron_Sorkin_,0.000000,0.686831,117.386841
Abdel_Nasser_Assidi_,0.000000,0.665509,173.090403
Abdoulaye_Wade_,132231.000000,0.919081,196.950565
Abdullah_,143238.000000,0.894937,101.819891
Abdullah_Gul_,121707.000000,1.005153,128.529676
Abdullah_al-Attiyah_,103428.500000,0.556199,163.381325
Abdullatif_Sener_,138943.000000,0.889033,124.883207
Abel_Pacheco_,90245.800000,0.343774,135.927061
Abid_Hamid_Mahmud_Al-Tikriti_,123561.000000,0.995375,177.239723
Adam_Sandler_,83469.666667,0.343527,115.315353
Adam_Scott_,149749.000000,0.505060,160.236259
Adel_Al-Jubeir_,157227.000000,0.896808,148.605118
Adolfo_Aguilar_Zinser_,118023.000000,0.856514,135.525114
Adolfo_Rodriguez_Saa_,121774.000000,0.970056,139.620592
Adrian_McPherson_,0.000000,1.386018,155.081245
Adrian_Nastase_,0.000000,1.299989,141.571289
Adrien_Brody_,137878.000000,0.789800,110.832041
Ahmad_Masood_,139120.000000,1.211798,149.201340
Ahmed_Chalabi_,139134.000000,0.838265,135.706011
Ahmet_Necdet_Sezer_,103389.000000,0.490789,129.486471
Ai_Sugiyama_,123190.000000,1.107902,130.566595
Aicha_El_Ouafi_,70723.000000,0.688817,130.814770
Aitor_Gonzalez_,133633.000000,1.359353,174.414974
Akbar_Hashemi_Rafsanjani_,117992.000000,0.873026,103.616480
Akhmed_Zakayev_,142729.000000,0.617300,128.855103
Al_Davis_,0.000000,1.130360,140.227703
Al_Gore_,114536.000000,0.418768,82.997126
Al_Pacino_,66917.000000,0.393376,136.661339
Al_Sharpton_,116133.000000,0.866136,144.197134
Alan_Ball_,148552.000000,0.811798,123.617258
Alan_Greenspan_,118885.000000,1.098764,144.899513
Alan_Mulally_,0.000000,0.407615,110.262903
Alastair_Campbell_,122906.000000,1.089975,103.853403
Albert_Costa_,0.000000,1.123213,114.966085
Alberto_Fujimori_,146616.666667,0.654056,127.433432
Alberto_Ruiz_Gallardon_,104084.000000,0.310865,129.842417
Albrecht_Mentz_,137537.000000,0.438209,128.809702
Aldo_Paredes_,139266.000000,1.195798,148.937138
Alec_Baldwin_,132969.000000,0.894982,136.283796
Alejandro_Atchugarry_,111574.000000,0.701164,120.347687
Alejandro_Avila_,128228.000000,0.822996,160.751465
Alejandro_Toledo_,98319.000000,0.652477,94.089287
Aleksander_Kwasniewski_,128396.000000,0.499348,138.494661
Alex_Barros_,126477.000000,1.015185,109.307161
Alex_Penelas_,148198.500000,0.692770,93.915236
Alex_Sink_,108759.000000,0.676332,149.202217
Alexander_Downer_,138695.500000,0.495937,105.985853
Alexander_Losyukov_,154393.000000,0.617086,140.569759
Alexander_Rumyantsev_,105507.000000,0.806640,112.073662
Alexandra_Stevenson_,126388.000000,0.844587,103.044716
Alexandra_Vodjanikova_,148186.500000,0.827315,154.618063
Ali_Abbas_,135567.500000,0.481666,109.483734
Ali_Khamenei_,139873.000000,1.254307,122.178503
Ali_Naimi_,126173.000000,0.545858,133.638216
Alice_Fisher_,112778.000000,0.884887,141.146414
