Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,104582.000000,0.877599,136.706455
Aaron_Sorkin_,149589.000000,0.592521,134.501640
Abdel_Nasser_Assidi_,0.000000,0.996228,173.090403
Abdoulaye_Wade_,161155.000000,0.940523,195.732971
Abdullah_,117714.000000,1.065843,139.142284
Abdullah_Gul_,168353.000000,0.832170,106.029165
Abdullah_al-Attiyah_,0.000000,0.876021,145.209511
Abdullatif_Sener_,139804.000000,0.726239,131.032408
Abel_Pacheco_,123775.000000,0.890763,137.032457
Abid_Hamid_Mahmud_Al-Tikriti_,0.000000,0.905393,156.625162
Adam_Sandler_,151018.000000,0.852338,115.315508
Adam_Scott_,107627.000000,0.383079,145.651842
Adel_Al-Jubeir_,142914.000000,0.862225,168.610418
Adolfo_Aguilar_Zinser_,96327.000000,0.877895,84.644192
Adolfo_Rodriguez_Saa_,120976.000000,0.878257,90.625687
Adrian_McPherson_,134825.000000,0.715073,196.333229
Adrian_Nastase_,176865.000000,1.048878,136.947191
Adrien_Brody_,147879.500000,0.752977,124.415659
Ahmad_Masood_,110259.000000,1.013516,149.201658
Ahmed_Chalabi_,131371.000000,1.089867,110.740980
Ahmet_Necdet_Sezer_,134129.000000,0.632675,129.486254
Ai_Sugiyama_,93431.000000,1.147715,130.562731
Aicha_El_Ouafi_,0.000000,0.765144,122.073038
Aitor_Gonzalez_,110490.333333,0.554030,174.415482
Akbar_Hashemi_Rafsanjani_,0.000000,1.192790,118.409452
Akhmed_Zakayev_,120490.000000,0.941023,128.854645
Al_Davis_,0.000000,1.015006,140.227749
Al_Gore_,113499.333333,1.057538,139.251163
Al_Pacino_,131317.000000,0.850473,121.668049
Al_Sharpton_,166345.000000,1.172803,144.199430
Alan_Ball_,117461.000000,0.874160,123.620916
Alan_Greenspan_,128694.000000,1.141314,139.926420
Alan_Mulally_,0.000000,0.988526,110.264212
Alastair_Campbell_,0.000000,1.191713,86.079020
Albert_Costa_,120213.000000,0.496887,162.320168
Alberto_Fujimori_,144530.000000,0.877840,127.435225
Alberto_Ruiz_Gallardon_,114784.000000,0.919364,106.309015
Albrecht_Mentz_,177714.000000,0.935695,128.809940
Aldo_Paredes_,102746.000000,0.836312,113.555441
Alec_Baldwin_,120607.000000,1.130715,136.275105
Alejandro_Atchugarry_,155804.000000,1.271642,120.513882
Alejandro_Avila_,128016.000000,0.653466,160.751904
Alejandro_Toledo_,161130.000000,1.024771,130.832024
Aleksander_Kwasniewski_,114902.000000,0.725831,116.654251
Alex_Barros_,139428.000000,0.865770,109.308773
Alex_Penelas_,0.000000,0.824579,93.916281
Alex_Sink_,129359.000000,0.711289,149.202776
Alexander_Downer_,0.000000,0.967058,117.491949
Alexander_Losyukov_,146016.000000,0.926456,112.952497
Alexander_Rumyantsev_,166571.000000,0.826260,112.076492
Alexandra_Stevenson_,153780.000000,0.744460,103.043509
Alexandra_Vodjanikova_,0.000000,0.961756,155.272655
Ali_Abbas_,0.000000,0.903198,91.200895
Ali_Khamenei_,157627.000000,0.686957,122.174864
Ali_Naimi_,88056.000000,0.645384,135.248919
Alice_Fisher_,0.000000,1.061177,139.608128
