Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,78649.000000,0.653813,131.932846
Aaron_Sorkin_,113939.000000,0.609801,117.385269
Abdel_Nasser_Assidi_,108447.333333,0.513015,158.804317
Abdoulaye_Wade_,0.000000,0.714993,196.950108
Abdullah_,121489.000000,0.810514,139.140934
Abdullah_Gul_,138004.000000,0.535364,116.039833
Abdullah_al-Attiyah_,114830.000000,1.301260,139.402933
Abdullatif_Sener_,133972.000000,0.890717,131.030941
Abel_Pacheco_,128875.000000,0.419760,135.925310
Abid_Hamid_Mahmud_Al-Tikriti_,137863.500000,0.802191,177.239748
Adam_Sandler_,131360.000000,0.261417,115.315180
Adam_Scott_,115052.000000,0.538077,160.235905
Adel_Al-Jubeir_,149791.000000,0.802040,148.605045
Adolfo_Aguilar_Zinser_,114679.000000,0.605615,135.524481
Adolfo_Rodriguez_Saa_,0.000000,0.821288,90.624680
Adrian_McPherson_,111126.000000,0.806041,196.332561
Adrian_Nastase_,172544.000000,0.720613,136.946873
Adrien_Brody_,134718.666667,0.633107,110.829201
Ahmad_Masood_,0.000000,0.694380,126.414560
Ahmed_Chalabi_,110659.000000,0.785056,110.737682
Ahmet_Necdet_Sezer_,138377.000000,0.376496,129.485153
Ai_Sugiyama_,132637.000000,0.508785,135.278419
Aicha_El_Ouafi_,0.000000,0.706400,122.069260
Aitor_Gonzalez_,139488.000000,1.138451,174.414698
Akbar_Hashemi_Rafsanjani_,137668.000000,0.867780,118.405497
Akhmed_Zakayev_,134125.000000,0.503306,128.853142
Al_Davis_,136046.000000,1.026453,149.341446
Al_Gore_,183023.000000,0.646304,121.415936
Al_Pacino_,110852.000000,0.284633,136.660982
Al_Sharpton_,132359.500000,0.725013,144.196598
Alan_Ball_,120953.000000,0.773733,123.344202
Alan_Greenspan_,103917.500000,0.875071,139.925341
Alan_Mulally_,111398.000000,0.526125,110.261259
Alastair_Campbell_,144195.000000,0.858700,131.551781
Albert_Costa_,144926.500000,0.613324,168.741793
Alberto_Fujimori_,113258.000000,0.584808,127.431963
Alberto_Ruiz_Gallardon_,162192.000000,0.749692,106.306450
Albrecht_Mentz_,0.000000,0.946622,117.696121
Aldo_Paredes_,0.000000,1.126394,148.936462
Alec_Baldwin_,130711.333333,0.732367,136.275509
Alejandro_Atchugarry_,136398.000000,0.591868,120.347113
Alejandro_Avila_,114547.000000,0.669046,144.155718
Alejandro_Toledo_,109495.000000,0.456979,130.829533
Aleksander_Kwasniewski_,115523.500000,0.616448,138.493692
Alex_Barros_,141528.000000,0.614209,146.776463
Alex_Penelas_,119893.500000,0.295878,106.853712
Alex_Sink_,147014.000000,0.570281,149.200869
Alexander_Downer_,129354.000000,0.664716,98.389208
Alexander_Losyukov_,162242.000000,0.442153,140.569679
Alexander_Rumyantsev_,146071.000000,0.752146,112.072702
Alexandra_Stevenson_,132180.000000,0.684004,103.041224
Alexandra_Vodjanikova_,129164.000000,0.672343,154.617212
Ali_Abbas_,140365.750000,0.578679,109.483164
Ali_Khamenei_,133420.000000,0.873111,138.261194
Ali_Naimi_,105469.000000,0.451874,133.635809
Alice_Fisher_,0.000000,0.709594,139.604301
