Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,95934.000000,0.484782,117.267084
Aaron_Sorkin_,110587.000000,0.716580,117.371639
Abdel_Nasser_Assidi_,120321.500000,1.026491,158.798000
Abdoulaye_Wade_,105544.000000,0.709907,195.725992
Abdullah_,134263.000000,1.196418,139.135244
Abdullah_Gul_,158353.000000,1.006902,106.002831
Abdullah_al-Attiyah_,105961.000000,0.523428,145.204887
Abdullatif_Sener_,117610.000000,0.843569,131.012259
Abel_Pacheco_,140313.000000,0.467004,135.920160
Abid_Hamid_Mahmud_Al-Tikriti_,145133.000000,0.906344,177.237320
Adam_Sandler_,133177.000000,0.719566,133.490524
Adam_Scott_,138153.000000,0.549815,160.234016
Adel_Al-Jubeir_,121182.000000,0.811866,148.603041
Adolfo_Aguilar_Zinser_,100575.500000,0.405056,150.085606
Adolfo_Rodriguez_Saa_,117265.000000,1.336182,139.596184
Adrian_McPherson_,58774.000000,0.295433,196.327612
Adrian_Nastase_,120308.000000,1.433814,141.548983
Adrien_Brody_,130695.000000,1.477418,119.655613
Ahmad_Masood_,139183.500000,1.379787,149.195738
Ahmed_Chalabi_,157086.333333,1.286829,111.077351
Ahmet_Necdet_Sezer_,122346.000000,0.319656,129.475559
Ai_Sugiyama_,121276.000000,0.484889,136.832113
Aicha_El_Ouafi_,76122.800000,0.323775,151.214096
Aitor_Gonzalez_,122502.000000,1.043972,170.279781
Akbar_Hashemi_Rafsanjani_,75330.000000,0.768760,118.579693
Akhmed_Zakayev_,126719.500000,0.912186,125.147118
Al_Davis_,95232.500000,0.945379,149.323956
Al_Gore_,137046.500000,0.766909,139.245607
Al_Pacino_,118993.500000,0.488875,121.655783
Al_Sharpton_,152010.000000,1.032280,164.885910
Alan_Ball_,136404.000000,0.641626,123.320803
Alan_Greenspan_,159748.000000,1.292959,127.065687
Alan_Mulally_,150410.000000,0.736982,128.857822
Alastair_Campbell_,81264.000000,0.574555,129.283693
Albert_Costa_,132053.000000,1.093645,168.819653
Alberto_Fujimori_,126203.000000,0.858442,127.414108
Alberto_Ruiz_Gallardon_,159277.000000,1.235158,106.268007
Albrecht_Mentz_,171265.000000,0.693610,128.806566
Aldo_Paredes_,128824.666667,1.218058,148.926136
Alec_Baldwin_,126613.000000,1.053115,136.251007
Alejandro_Atchugarry_,128913.000000,0.743643,120.326370
Alejandro_Avila_,84235.500000,0.355028,160.743858
Alejandro_Toledo_,116280.000000,0.903354,130.798212
Aleksander_Kwasniewski_,102534.000000,0.366191,138.484449
Alex_Barros_,147300.000000,1.172234,109.257568
Alex_Penelas_,148533.000000,0.811282,93.884302
Alex_Sink_,151615.000000,0.568872,149.188425
Alexander_Downer_,151443.000000,0.633237,105.945175
Alexander_Losyukov_,149123.000000,1.133818,112.929777
Alexander_Rumyantsev_,135744.000000,0.923284,105.963188
Alexandra_Stevenson_,109743.000000,0.578280,160.313196
Alexandra_Vodjanikova_,124426.000000,0.989059,155.259481
Ali_Abbas_,92040.000000,0.591331,109.468857
Ali_Khamenei_,118207.000000,0.961242,131.918055
Ali_Naimi_,141047.000000,0.737396,133.624483
