Names,SIFT Scores,Coreleation Scores,EMD Scores
,,,
,,,
Aaron_Peirsol_,125938.000000,0.911806,117.294014
Aaron_Sorkin_,130429.200000,0.727732,134.506979
Abdel_Nasser_Assidi_,0.000000,0.773247,173.094233
Abdoulaye_Wade_,131977.000000,1.076208,177.822767
Abdullah_,150234.000000,0.970665,139.145227
Abdullah_Gul_,118411.000000,1.104418,106.039810
Abdullah_al-Attiyah_,139251.000000,0.662934,163.388300
Abdullatif_Sener_,85493.000000,0.856466,124.893337
Abel_Pacheco_,103967.000000,0.471958,135.933775
Abid_Hamid_Mahmud_Al-Tikriti_,153681.000000,0.783209,177.241156
Adam_Sandler_,102990.666667,0.503185,115.316757
Adam_Scott_,85637.000000,0.711388,160.237978
Adel_Al-Jubeir_,174308.000000,0.650842,168.612419
Adolfo_Aguilar_Zinser_,123933.500000,0.731192,135.536972
Adolfo_Rodriguez_Saa_,0.000000,0.818793,90.637665
Adrian_McPherson_,132108.000000,0.799559,196.336428
Adrian_Nastase_,171216.000000,1.075704,141.582193
Adrien_Brody_,159531.000000,0.611901,124.425636
Ahmad_Masood_,139188.000000,1.065249,149.204565
Ahmed_Chalabi_,149886.000000,1.177948,111.118338
Ahmet_Necdet_Sezer_,114553.000000,0.481738,129.494297
Ai_Sugiyama_,133506.000000,1.035830,130.584114
Aicha_El_Ouafi_,150757.500000,0.735749,151.240580
Aitor_Gonzalez_,110959.000000,1.053043,170.293806
Akbar_Hashemi_Rafsanjani_,91527.000000,0.724443,103.629097
Akhmed_Zakayev_,130684.000000,0.855188,125.168051
Al_Davis_,121550.000000,1.086670,149.348782
Al_Gore_,109894.000000,0.820945,139.252932
Al_Pacino_,149555.500000,0.666864,121.680017
Al_Sharpton_,77950.000000,0.849594,144.206476
Alan_Ball_,0.000000,0.740810,123.629841
Alan_Greenspan_,135312.500000,1.000127,139.930046
Alan_Mulally_,116416.000000,0.772047,110.277451
Alastair_Campbell_,131416.333333,0.933129,131.560928
Albert_Costa_,144368.500000,0.929877,168.829075
Alberto_Fujimori_,107448.000000,0.864997,127.447107
Alberto_Ruiz_Gallardon_,118672.000000,0.931066,106.344244
Albrecht_Mentz_,112476.666667,0.636493,128.811773
Aldo_Paredes_,123527.000000,1.094697,148.943417
Alec_Baldwin_,101486.500000,0.964987,136.309845
Alejandro_Atchugarry_,120735.000000,0.926250,120.519655
Alejandro_Avila_,122091.000000,0.797221,148.385685
Alejandro_Toledo_,132391.000000,0.775977,130.858477
Aleksander_Kwasniewski_,138000.000000,0.874550,117.054173
Alex_Barros_,119558.500000,0.702198,109.332657
Alex_Penelas_,124726.000000,0.528907,106.864502
Alex_Sink_,99536.000000,0.710864,149.211168
Alexander_Downer_,100424.666667,0.805049,98.395319
Alexander_Losyukov_,129730.000000,1.033003,112.963234
Alexander_Rumyantsev_,134598.000000,0.673908,112.088867
Alexandra_Stevenson_,0.000000,0.953313,124.371132
Alexandra_Vodjanikova_,118820.000000,0.859355,154.623119
Ali_Abbas_,101745.500000,0.599268,109.493307
Ali_Khamenei_,133912.000000,0.779795,138.275280
Ali_Naimi_,91349.000000,0.622739,135.255888
Alice_Fisher_,99501.000000,0.836209,141.155399
